@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
15.8644,3.1995,1.912,g
12.3906,2.3191,31.042,g
20.4676,3.3757,0.488,g
22.9484,3.2961,0.3159,g
12.8889,2.2068,2.442,g
10.0015,2.2601,29.312,g
15.5309,2.78,26.16,g
28.8898,3.4044,1.2469,g
10.8215,2.2188,78.917,g
26.5274,3.5358,15.2695,g
13.2326,2.6395,10.5863,g
37.9239,3.7376,0.8106,g
11.2136,2.238,16.962,g
16.4167,2.4257,50.2519,g
18.0453,2.7177,20.661,g
16.2731,2.4713,74.264,g
10.2554,2.3064,36.639,g
11.4116,2.711,8.4716,g
26.4405,3.5842,1.323,g
18.1476,2.9829,11.1946,g
6.9116,2.1089,3.908,g
8.2409,2.3493,5.2825,g
11.9997,2.5302,5.4134,g
12.1334,2.3729,1.575,g
17.4889,2.8782,17.537,g
15.8013,2.4141,56.263,g
17.0257,2.9167,10.463,g
10.8425,2.2577,57.169,g
24.8056,3.4833,5.923,g
22.9794,2.9196,5.401,g
22.9799,2.7143,8.869,g
6.803,2.1189,83.6972,g
19.1215,2.6518,9.985,g
12.6984,2.5391,21.5727,g
16.6652,2.3617,6.673,g
10.9384,2.243,27.8812,g
10.9023,2.4571,33.5063,g
16.7679,2.6415,9.544,g
16.8994,2.8546,13.2921,g
10.0763,2.357,9.2717,g
18.176,2.4409,27.015,g
13.6892,2.5993,13.464,g
22.2821,2.7336,39.8008,g
33.4215,4.0373,1.9529,g
10.7678,2.2,44.1499,g
12.2707,2.5623,20.917,g
6.8375,2.1569,22.9125,g
16.7311,2.7585,6.5984,g
10.9416,2.1875,89.264,g
26.678,3.3537,4.985,g
28.9765,3.5798,14.486,g
13.4473,2.7447,0.8956,g
25.2353,3.2718,18.905,g
33.5384,3.9439,2.8361,g
12.0817,2.7763,3.7449,g
36.1869,3.9498,1.422,g
28.5923,3.6254,0.098,g
12.3814,2.3253,62.678,g
21.5505,2.9462,6.087,g
18.6909,2.6972,17.8557,g
16.3343,2.5905,6.5413,g
20.0974,3.1647,1.2698,g
10.1157,2.3784,2.356,g
20.2325,2.7332,37.3138,g
12.6915,2.4541,12.7586,g
15.1153,2.618,4.195,g
13.7396,2.5775,19.736,g
6.6989,2.081,85.7558,g
30.8293,3.8825,5.917,g
23.4281,2.9325,3.926,g
37.3019,4.0311,0.019,g
7.1019,2.1414,15.156,g
12.6364,2.7011,6.7752,g
15.6786,2.8951,7.779,g
14.4763,2.7255,23.2283,g
7.261,2.1287,34.9882,g
13.7348,2.4281,17.2732,g
25.5172,3.5086,1.1725,g
30.9809,3.1274,11.138,g
0,2.0273,66.733,g
12.8114,2.5315,9.0091,g
15.3149,2.6613,9.1753,g
15.0008,2.7563,11.958,g
25.5824,3.3445,1.343,g
17.591,2.8423,5.2981,g
17.0463,2.6069,12.3834,g
14.9438,2.5353,2.625,g
9.3207,2.2889,64.397,g
18.9458,2.6294,87.736,g
11.5164,2.6826,0.0258,g
6.7539,2.1477,48.7888,g
15.4772,2.7701,8.507,g
23.6827,2.8552,2.068,g
23.6375,3.1575,1.0271,g
22.9878,3.0195,34.2372,g
13.2999,2.667,6.187,g
11.992,2.4289,6.737,g
16.3249,2.6776,0.2595,g
7.4803,2.1833,33.97,g
30.4017,3.6171,0.181,g
14.4701,2.5849,16.2105,g
14.8631,2.889,4.0468,g
11.508,2.4713,3.1678,g
24.3085,3.3792,7.6011,g
12.0109,2.7193,76.3219,g
18.7266,2.4425,1.0184,g
14.3467,2.6642,9.152,g
11.5917,2.4814,12.3236,g
17.0431,2.4526,45.059,g
27.031,2.9135,11.901,g
26.5286,3.1909,14.3969,g
22.4704,2.9845,6.6543,g
24.002,3.066,22.0152,g
7.2941,2.0737,84.1758,g
14.76,2.5065,2.108,g
10.4977,2.1658,40.316,g
9.2152,2.2516,31.8219,g
11.7632,2.3636,62.452,g
16.5413,2.7931,3.712,g
11.5078,2.3674,65.3027,g
17.7759,2.4023,30.1602,g
11.3454,2.2068,12.7782,g
11.2825,3.0071,2.5099,g
20.3632,2.4928,2.8761,g
7.4752,2.2889,2.105,g
11.8742,2.673,5.014,g
14.8738,2.5321,5.0428,g
14.9079,2.6794,6.737,g
25.3623,2.7059,1.0329,g
12.6049,2.5058,2.8735,g
22.2497,2.723,29.901,g
9.7491,2.2695,5.197,g
17.9731,2.9337,3.616,g
73.2173,4.2222,4.961,g
31.5358,3.41,4.348,g
25.8939,3.0586,8.44,g
7.3745,2.2266,37.739,g
17.8152,2.6454,15.562,g
11.4597,2.2934,75.204,g
29.0383,3.5721,0.189,g
18.8015,2.9435,72.4556,g
11.5561,2.1931,0.444,g
24.9415,2.6628,55.3088,g
17.6984,2.7778,10.519,g
16.7983,2.5397,12.4053,g
15.9541,2.8494,7.755,g
19.05,3.4007,1.893,g
17.7167,2.7312,50.8703,g
32.8249,3.2464,3.499,g
11.6292,2.2418,20.956,g
0,2.07,11.14,g
12.2532,2.7578,16.879,g
17.2645,2.7738,11.48,g
15.8117,2.5682,8.767,g
27.6954,3.4634,5.352,g
39.4454,3.972,3.175,g
16.9838,2.6196,20.19,g
18.4805,2.9408,2.6896,g
13.0779,2.5051,17.6252,g
15.8477,2.7084,4.4388,g
11.5595,2.3766,7.9729,g
17.9125,2.3589,29.7652,g
13.7118,2.7312,3.1288,g
24.2288,3.1455,1.7762,g
0,2.0663,14.407,g
29.7172,3.1579,11.855,g
11.9417,2.4257,22.162,g
33.2446,3.1921,2.582,g
14.4244,2.541,5.723,g
19.7139,2.6632,65.226,g
37.4053,3.2695,6.198,g
16.6555,2.5192,1.897,g
17.4155,2.7054,29.895,g
28.8639,3.3406,6.479,g
10.4897,2.5132,63.5476,g
21.2906,3.232,0.8667,g
24.1383,3.1422,3.446,g
18.0102,2.7139,2.7663,g
56.9767,4.2944,4.934,g
20.4984,2.7675,45.4214,g
13.858,2.3892,17.9541,g
10.6396,2.2068,13.446,g
39.433,3.9338,1.2098,g
18.536,2.6196,10.4802,g
18.0184,2.5283,49.4271,g
15.776,2.541,8.6201,g
18.208,3.1339,5.624,g
23.8657,3.2044,4.0619,g
17.4122,2.8567,3.7836,g
49.6365,4.3524,2.951,g
29.8932,2.7792,29.644,g
12.4033,2.437,9.3668,g
34.124,3.1682,43.174,g
10.7224,2.6091,6.43,g
16.527,2.57,47.3012,g
25.5487,3.5403,13.249,g
16.6027,2.5447,3.873,g
34.2421,3.9473,0.0972,g
9.7289,2.2279,23.9828,g
0,2.1319,82.4952,g
11.9704,2.4541,18.8968,g
7.4377,2.1717,36.0106,g
19.428,3.1159,11.3154,g
11.3105,2.2041,40.8521,g
14.4796,2.5496,81.0686,g
21.3708,3.0824,12.2597,g
11.0368,2.2492,14.781,g
20.8092,2.9841,5.18,g
12.6744,2.6942,5.153,g
11.8145,2.6871,22.2935,g
22.2206,2.6207,18.962,g
29.9104,3.3331,9.9144,g
15.9401,2.6201,33.2818,g
37.4298,3.8189,1.4594,g
7.7124,2.3181,21.4331,g
32.661,3.8623,1.464,g
18.1027,2.7789,0.374,g
29.6018,3.2204,27.672,g
19.8258,2.6345,46.219,g
24.5132,3.3917,2.9261,g
29.24,3.4659,5.2374,g
12.6129,2.7288,3.789,g
22.7714,3.0338,10.6136,g
20.8103,3.0438,4.25,g
11.466,2.1945,28.704,g
17.8239,2.7885,29.945,g
11.5087,2.2292,60.579,g
17.9904,2.641,0.5398,g
10.8849,2.3181,3.947,g
19.8319,3.1041,0.45,g
12.0096,2.5434,56.2,g
12.0094,2.4928,7.271,g
17.1836,2.7846,3.517,g
42.9794,3.9488,2.9513,g
19.4973,2.7857,85.328,g
10.4383,2.2529,15.8259,g
13.3978,2.5139,26.464,g
30.646,3.6466,4.1261,g
15.1557,2.7368,15.139,g
28.8504,3.6901,3.2455,g
10.8638,2.4249,35.604,g
27.2188,3.1582,2.993,g
12.903,2.2577,12.137,g
10.1213,2.6042,53.3396,g
17.4852,2.6498,10.206,g
7.4693,2.1775,63.0438,g
12.946,2.4616,53.922,g
15.8765,2.5276,3.628,g
19.4878,3.1447,8.5051,g
17.7428,2.7931,7.9894,g
25.5615,3.8047,2.876,g
17.7977,2.8385,0.4904,g
21.0823,3.1421,10.1763,g
16.281,2.6744,22.3013,g
10.2053,2.316,20.588,g
16.9705,2.5605,40.7357,g
30.4155,3.8673,1.3082,g
10.9991,2.1553,32.8778,g
16.0874,2.4997,11.052,g
27.8921,2.9715,23.484,g
0,2.0774,28.526,g
25.0033,3.6542,3.8676,g
28.2435,3.5801,5.7777,g
16.2878,2.437,65.8,g
18.4851,2.8341,2.3258,g
23.98,3.3601,5.9768,g
32.6711,3.6657,0.9411,g
11.0224,2.4362,35.37,g
22.3814,3.0828,10.734,g
37.4949,3.3597,0.35,g
22.4333,2.8657,14.2293,g
24.9227,3.3052,7.4375,g
13.8821,2.8159,10.1148,g
19.5178,3.0869,6.8749,g
17.8605,2.4955,63.4582,g
10.5069,2.2014,2.989,g
14.2793,2.9146,3.4605,g
18.9983,2.7774,37.007,g
10.1034,2.5145,32.3945,g
11.1882,2.1732,57.878,g
21.3714,2.7966,3.386,g
14.0507,2.5658,5.7653,g
10.0082,2.3962,34.256,g
19.2412,2.8404,21.696,g
12.5891,2.5139,28.8593,g
19.3399,2.7675,31.2269,g
7.2301,2.1287,17.9072,g
61.4562,4.4291,5.487,g
15.0539,2.608,58.6235,g
40.1924,3.4518,4.0716,g
7.2419,2.1775,9.1256,g
29.461,3.5923,0.5058,g
28.5581,3.6162,1.932,g
32.966,3.2555,30.919,g
20.7854,3.2718,5.617,g
20.638,3.2297,2.228,g
11.2207,2.0846,66.0433,g
11.4876,2.2368,62.804,g
14.9856,3.1785,11.13,g
9.517,2.3531,8.1796,g
18.461,2.9729,1.797,g
7.3075,2.3444,5.242,g
27.772,3.2738,72.4438,g
23.5875,2.747,12.255,g
15.3239,2.4378,5.9093,g
23.1654,3.0101,2.1522,g
10.442,2.2788,13.056,g
7.1641,2.0233,6.786,g
6.7535,2.3701,31.305,g
13.7556,2.7431,1.924,g
20.0272,2.9133,14.0395,g
12.4992,2.3918,28.222,g
12.4933,2.3139,21.2221,g
14.2815,2.4706,5.4415,g
15.9327,2.6977,24.302,g
22.7556,2.9545,3.7956,g
28.3802,3.0737,7.1658,g
16.3591,2.8007,6.3649,g
14.7616,2.4976,18.0583,g
24.739,3.1181,5.4106,g
26.6033,2.9186,17.8697,g
23.7133,3.2514,0.5673,g
18.041,2.8079,21.104,g
21.9917,2.7697,3.827,g
15.5894,2.4654,24.1621,g
7.1969,2.224,39.7307,g
14.8135,2.7832,10.836,g
31.0242,3.3646,0.465,g
19.355,2.7505,0.685,g
15.1319,2.567,11.6482,g
11.0088,2.2122,5.9071,g
15.3949,2.4749,4.829,g
22.2757,2.8497,8.217,g
31.8343,3.271,5.7196,g
11.2074,2.1222,59.898,g
31.6236,3.2924,20.7695,g
14.2992,2.6972,5.053,g
23.861,3.0147,2.3402,g
12.8361,2.2279,44.928,g
19.2556,2.5617,64.622,g
10.3135,2.4125,11.165,g
17.7666,2.8654,9.162,g
16.7576,2.6977,17.977,g
11.382,2.444,10.678,g
19.1139,2.9437,18.042,g
51.1362,4.1743,0.68,g
20.7149,2.8485,7.206,g
16.405,2.4125,58.441,g
28.6696,3.7388,8.2632,g
27.4454,2.7608,1.3258,g
8.9994,2.2776,5.6594,g
11.6149,2.8395,2.023,g
29.4005,3.3715,1.909,g
24.6349,2.889,3.458,g
28.0674,3.8144,1.128,g
18.0167,2.8166,0.256,g
22.0192,2.8439,40.964,g
22.4737,2.8785,2.035,g
22.1788,2.7864,8.5216,g
22.4543,3.6042,1.2024,g
11.3137,2.2355,40.003,g
20.0273,2.7694,19.157,g
33.4244,3.0453,7.286,g
37.2663,3.8326,3.2776,g
35.1811,2.7969,40.61,g
17.3529,2.7763,34.76,g
22.5856,2.854,27.1274,g
16.5381,2.4409,0.6014,g
16.0388,2.5126,9.761,g
10.6235,2.3589,75.863,g
18.4822,2.7882,3.655,g
39.3699,3.2659,12.0685,g
15.2733,2.6385,13.294,g
15.4813,2.633,84.8323,g
11.7431,2.5944,26.3933,g
18.2733,2.2304,42.063,g
26.4529,2.9077,5.0667,g
12.9067,2.4646,13.097,g
17.3659,2.6959,21.846,g
8.8966,2.3284,48.415,g
11.5901,2.3598,34.9176,g
12.9583,2.4616,7.923,g
9.9276,2.4479,59.946,g
17.4339,2.4878,39.035,g
37.6458,4.1331,2.153,g
9.8375,2.3473,3.686,g
19.4544,2.5359,65.2853,g
10.1512,2.3424,5.762,g
7.4626,2.1746,34.841,g
28.35,2.9829,2.057,g
13.4151,2.5676,11.9419,g
15.6726,2.9383,8.035,g
23.5761,2.8488,9.4092,g
39.9652,3.4218,4.874,g
18.7777,3.0141,36.426,g
15.9685,2.8831,13.1301,g
12.6409,2.4289,38.5808,g
28.3801,3.3471,4.1242,g
7.3055,2.1508,45.009,g
13.2825,2.6508,31.155,g
19.0051,2.9511,4.97,g
54.252,4.2381,2.694,g
9.7332,2.433,0.9529,g
14.0764,2.5593,11.897,g
24.1665,3.2583,0.087,g
31.483,3.3631,4.5424,g
7.2364,2.0394,75.0703,g
16.8051,2.9978,8.698,g
9.9614,2.3139,38.68,g
28.4975,3.1885,3.886,g
18.7591,2.8132,7.4795,g
12.6686,2.4125,42.99,g
17.5065,2.601,34.4278,g
12.2168,2.3856,41.5557,g
23.5591,2.7415,19.0193,g
40.143,4.1202,0.2545,g
10.5008,2.7067,4.9965,g
16.8653,2.7882,1.713,g
15.5345,2.7173,29.837,g
12.7006,2.7835,2.637,g
8.5165,2.3541,4.18,g
16.7448,2.5119,15.292,g
15.3561,2.5769,15.2553,g
20.0706,2.8222,13.7154,g
27.6602,2.8479,11.7922,g
11.1225,2.3598,57.6127,g
12.3756,2.637,7.051,g
10.4108,2.5453,16.7782,g
18.9649,3.0586,4.4572,g
24.6035,3.2565,65.2633,g
16.7667,2.6566,3.045,g
31.9294,3.5937,57.0274,g
17.3805,2.639,21.0606,g
9.3442,2.4232,4.457,g
12.1077,2.4843,13.854,g
17.0296,2.9664,13.9446,g
24.2951,2.9506,76.584,g
11.8362,2.3892,78.901,g
15.3315,2.3674,0.206,g
22.6783,2.9201,3.919,g
9.2926,2.4014,25.883,g
12.7027,2.4609,29.107,g
9.8311,2.2967,2.805,g
25.178,3.5681,1.141,g
18.1419,2.7122,4.5201,g
10.2982,2.2765,37.525,g
18.6601,2.5587,37.6012,g
13.9437,2.5092,35.974,g
42.7846,3.9713,1.9921,g
16.6858,2.9991,1.7337,g
17.4512,2.6758,2.912,g
8.1402,2.4074,7.3755,g
5.8999,2.2683,18.9122,g
12.5474,2.6314,11.2284,g
36.3955,3.8115,4.6873,g
12.554,2.5058,15.175,g
12.1882,2.6964,28.9777,g
40.6609,3.3775,0.546,g
18.5335,2.7084,4.218,g
72.8105,3.8226,6.433,g
18.383,2.596,17.804,g
25.18,3.2694,7.9764,g
23.1339,2.9248,2.982,g
11.0502,2.5581,36.709,g
33.7547,3.5621,3.101,g
11.8048,2.301,82.0949,g
12.9078,2.2122,5.1628,g
32.5131,3.2821,5.4304,g
13.9681,2.6637,8.1316,g
13.5947,2.6263,6.363,g
11.5594,2.3118,13.7302,g
11.6441,2.357,59.013,g
11.0528,2.0774,63.742,g
16.9221,2.8998,1.649,g
19.6812,2.8296,4.4105,g
18.7763,3.0743,5.1845,g
17.8214,2.8639,8.1635,g
10.4586,2.2418,48.4033,g
7.2124,2.3064,38.836,g
24.1218,3.7656,0.601,g
25.2105,3.1028,0.114,g
22.1306,2.7642,17.3124,g
15.7418,3.2057,1.9109,g
7.1692,2.07,53.587,g
9.5,2.2175,0.1406,g
12.6677,2.2695,12.169,g
32.2394,3.8232,2.3937,g
24.0338,3.1101,21.156,g
18.204,2.9178,5.6897,g
6.5999,2.1861,20.202,g
22.9804,2.8466,3.312,g
23.3132,2.6955,1.775,g
16.8321,2.7868,17.765,g
19.0268,2.9325,3.249,g
21.6453,3.2398,3.1992,g
26.4917,2.723,77.1166,g
36.6442,3.6535,2.1539,g
19.3494,2.8014,9.652,g
19.0161,3.0116,4.4858,g
16.2294,2.4893,17.8954,g
10.7479,2.4241,7.007,g
12.083,2.3212,38.674,g
14.7307,2.695,6.381,g
38.67,3.8574,1.421,g
16.8271,2.4646,48.71,g
22.3069,3.1256,8.8499,g
47.763,3.9472,4.456,g
17.354,2.6594,2.291,g
11.553,2.3646,89.6251,g
15.6962,2.3683,43.216,g
17.0142,2.6542,6.422,g
6.8126,2.1255,63.211,g
11.1033,2.1688,80.3533,g
15.7135,3.1726,2.553,g
18.4533,2.9581,3.1439,g
21.1756,2.9959,16.1076,g
38.4424,3.1392,0.834,g
25.1169,3.2619,5.3892,g
16.9958,2.6571,2.081,g
12.4487,2.2956,18.316,g
19.3694,2.9921,2.8951,g
26.1247,2.9959,34.7693,g
8.254,2.4448,11.659,g
32.658,3.4379,8.7025,g
12.6641,2.5916,6.745,g
17.6552,2.8759,9.2085,g
15.6665,2.5664,15.9742,g
6.9776,2.0986,76.7401,g
11.9542,2.0774,81.3693,g
21.8317,3.2103,4.271,g
20.7422,3.0569,1.784,g
7.1571,2.1089,37.783,g
36.3469,3.6848,4.0749,g
27.9136,3.6499,1.0564,g
39.5971,3.3517,4.3596,g
47.0706,3.0527,17.086,g
12.7848,2.3757,28.132,g
15.5129,2.7427,21.2603,g
25.7576,2.5988,20.441,g
17.8129,2.527,14.469,g
16.2565,2.42,0.6445,g
40.4397,4.1952,0.3,g
15.026,2.5809,23.5268,g
22.1081,3.5688,2.0821,g
16.7217,2.8215,2.102,g
20.8785,2.4639,0.8302,g
27.5969,3.7549,4.054,g
10.5164,2.641,6.971,g
20.616,3.0348,11.7311,g
10.5564,2.3107,34.266,g
11.8468,2.2742,16.332,g
14.0184,2.683,6.051,g
12.8876,2.4191,26.586,g
7.2779,2.2393,86.0119,g
18.7904,3.0599,10.563,g
23.7963,3.0992,2.4355,g
7.2654,2.0626,66.693,g
12.8464,2.3551,1.3685,g
19.4895,2.9914,20.487,g
16.3143,2.6518,48.493,g
7.9326,2.2989,7.817,g
20.5252,2.8707,12.6028,g
10.9677,2.3222,10.9472,g
44.5018,4.1676,2.109,g
30.0875,3.5654,2.7843,g
19.0469,2.6826,39.096,g
14.6316,2.7657,14.121,g
15.2972,2.8038,1.573,g
10.6016,2.3802,20.3047,g
25.7806,3.4943,0.5731,g
14.4621,2.4571,6.437,g
14.3513,2.6684,3.542,g
6.9042,2.0473,39.5774,g
23.2481,2.8627,1.858,g
26.765,2.8525,1.4663,g
35.7181,3.8856,2.062,g
7.2875,2.0626,78.3243,g
10.2638,2.2492,43.042,g
15.7092,2.6279,68.0783,g
10.987,2.5315,38.4602,g
10.6518,2.2707,29.4058,g
9.8124,2.4914,16.1307,g
25.813,3.1188,14.985,g
7.5107,2.3222,17.1998,g
10.0389,2.4541,8.9499,g
10.5032,2.5099,3.651,g
12.853,2.2253,0.663,g
12.4071,2.4108,13.294,g
11.8617,2.6762,28.0357,g
34.5236,3.46,0.545,g
8.6035,2.3483,9.7889,g
11.0189,2.1351,2.5667,g
35.8454,3.2106,3.5809,g
12.248,2.437,68.6674,g
15.8523,2.42,62.0705,g
29.6339,3.4814,5.136,g
10.19,2.2844,82.9372,g
23.5233,3.2455,0.3176,g
24.9284,3.2967,7.025,g
16.2359,2.3997,88.9179,g
27.6832,3.2262,10.685,g
6.8049,2.2175,35.715,g
19.3865,2.9775,6.6443,g
33.7394,3.0471,3.5519,g
16.2245,2.404,62.969,g
13.6572,2.7206,25.123,g
15.5384,2.549,0.4686,g
19.6402,2.8429,8.376,g
8.237,2.3979,3.886,g
23.6799,3.5511,0.267,g
20.2472,2.7889,6.0005,g
17.6858,2.7308,19.7833,g
0,2.1688,59.7983,g
18.1024,3.0137,11.117,g
14.5951,2.7885,9.0144,g
12.1637,2.5065,27.041,g
11.014,2.6609,5.3282,g
44.5853,3.9172,8.116,g
14.6778,2.5575,14.451,g
20.1021,3.1089,2.1568,g
22.7219,3.3004,0.647,g
7.0622,2.2135,16.6934,g
18.1795,2.7271,13.5225,g
20.2255,2.8357,49.3474,g
10.9455,2.1055,55.1153,g
27.9445,3.2926,0.7768,g
15.0317,2.6309,19.418,g
15.4178,2.499,26.742,g
17.0217,2.4495,56.812,g
16.9466,2.525,30.869,g
17.1655,2.7763,12.001,g
13.9513,2.6642,9.2464,g
21.6014,3.5409,2.236,g
13.8215,2.6781,17.82,g
10.4337,2.3191,25.7405,g
15.2311,2.4487,16.5516,g
11.5351,2.2878,10.796,g
12.432,2.4749,28.966,g
26.1324,3.3661,1.951,g
31.2369,3.2899,2.245,g
17.1661,2.7206,4.6448,g
20.9142,3.0934,63.886,g
16.2703,2.6107,12.706,g
87.8861,4.2992,8.6871,g
11.0859,2.3757,17.5315,g
24.8016,2.993,0.298,g
21.6446,3.4661,4.447,g
10.0097,2.3054,9.438,g
25.9875,3.7035,0.216,g
22.8555,2.6474,53.8665,g
18.295,2.8907,16.483,g
10.2893,2.4541,21.592,g
18.5898,2.5211,32.28,g
7.4713,2.1383,56.5174,g
10.6247,2.3118,37.2878,g
7.4063,2.2368,9.259,g
14.4996,2.721,12.9637,g
33.2497,3.3461,8.936,g
16.67,2.5569,66.247,g
17.9388,3.0137,9.3398,g
6.9559,2.2279,43.9124,g
13.8938,2.4385,20.8227,g
7.4495,2.1746,62.5119,g
18.8593,3.031,7.318,g
24.5527,2.9258,7.311,g
18.425,2.6716,15.7771,g
12.8221,2.4273,74.837,g
22.8507,3.3797,6.54,g
27.8697,3.0837,6.845,g
7.1417,2.1599,23.469,g
11.3364,2.3324,65.558,g
16.5781,2.6503,38.7226,g
11.7439,2.4814,12.7713,g
20.5578,3.1452,1.66,g
11.9255,2.6325,2.992,g
18.5697,2.7131,26.8293,g
21.1399,3.1064,5.998,g
14.241,2.7189,33.5365,g
17.8097,2.9151,10.4927,g
14.0145,2.5315,9.239,g
12.1803,2.7372,0.276,g
15.9442,2.5276,7.845,g
25.6598,3.361,7.052,g
25.1267,3.333,1.5723,g
11.1995,2.224,17.4554,g
10.4777,2.3627,19.5461,g
10.2434,2.5296,1.0485,g
14.6936,2.525,47.5368,g
14.3598,2.688,80.8486,g
13.8541,2.5296,17.533,g
39.2926,3.5103,7.07,g
14.1468,2.3829,28.8208,g
20.5726,2.7597,0.549,g
15.0071,2.3856,1.1388,g
25.3763,3.3648,0.8021,g
14.9461,2.3075,51.0269,g
13.9953,2.3395,50.2398,g
15.9232,2.6117,9.703,g
6.6071,2.1746,8.734,g
24.3563,2.7308,75.9302,g
19.1572,2.7271,18.1523,g
11.558,2.4048,9.2572,g
12.1812,2.3664,18.354,g
12.88,2.2799,28.38,g
20.8973,2.5465,21.5382,g
14.1388,2.5276,5.97,g
0.0029,2.0774,52.1801,g
32.1527,3.5974,0.514,g
21.8228,3.0312,1.2986,g
9.4718,2.3201,4.383,g
10.9271,2.4322,0.3841,g
24.456,3.2177,5.7152,g
46.4634,4.0313,3.503,g
0.0049,2.2055,40.3261,g
31.4836,3.4847,0.901,g
18.1076,2.7147,3.3863,g
17.9337,2.9225,9.1884,g
19.8409,3.146,6.527,g
9.4747,2.3385,57.761,g
44.7902,4.1322,3.081,g
38.7657,3.2832,7.011,g
21.5734,3.0368,4.202,g
12.8567,2.5927,25.4082,g
41.3083,3.77,9.487,g
7.4092,2.0986,82.2589,g
11.6609,2.2601,87.5679,g
21.9104,3.0687,1.7171,g
11.0175,2.6542,4.0232,g
13.1378,2.7054,14.854,g
19.0838,3.0314,12.5792,g
15.926,2.5933,4.914,g
18.4592,3.0261,2.3692,g
38.9376,4.0958,1.034,g
14.0979,2.4871,40.3788,g
23.1292,2.9001,0.143,g
20.7143,2.7348,4.802,g
17.3136,2.1761,56.8865,g
23.2784,2.9474,4.6616,g
10.6408,2.2541,16.91,g
14.7213,2.8929,7.064,g
21.1687,3.2084,0.013,g
45.5173,3.9102,2.727,g
0.0033,2.2418,19.423,g
19.2888,2.6547,30.202,g
30.0387,3.1086,9.418,g
14.0449,2.6933,9.6072,g
16.2389,2.3945,15.4009,g
21.8584,2.9923,2.555,g
27.1914,3.2319,6.673,g
15.2763,2.5521,1.4454,g
12.424,2.618,7.966,g
7.0751,2.3324,82.1614,g
17.0717,2.749,2.489,g
19.0951,3.0037,60.676,g
39.6681,3.8711,1.3782,g
33.0604,3.8316,2.312,g
6.653,2.1156,27.9743,g
30.4244,2.943,12.026,g
15.6166,2.301,47.437,g
25.6436,3.5707,2.459,g
19.0978,3.1561,8.007,g
19.1817,3.0384,7.8488,g
15.0288,2.5289,1.0356,g
21.9456,3.1818,9.1974,g
14.3925,2.4771,1.7082,g
34.4391,3.6718,1.892,g
9.4956,2.4401,18.1924,g
16.582,2.5809,14.777,g
