@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
30.7967,21.2847,2.7135,18.6544,g
66.4031,32.2578,3.6349,9.4551,g
51.8237,31.4988,2.8774,7.2099,g
13.0019,10.9301,2.1319,66.374,g
49.9223,22.3316,3.293,6.85,g
52.7558,23.6443,2.9894,6.159,g
58.0363,16.0858,2.9031,4.9132,g
51.5731,25.2638,3.3256,3.174,g
28.4678,20.0496,2.7435,10.618,g
45.4153,25.3628,3.1391,13.285,g
28.2166,17.0311,2.6026,14.0812,g
71.9578,12.5605,2.723,9.0544,g
70.3078,25.1742,3.3245,3.9509,g
44.5562,18.617,2.6415,17.2162,g
57.8134,33.0361,3.8699,0.211,g
26.1968,12.2248,2.317,11.7823,g
38.6741,20.2022,2.9405,3.4588,g
36.939,18.2265,3.0943,7.1492,g
18.7734,14.573,2.3617,41.3192,g
33.1485,26.1488,3.1149,38.817,g
75.5387,34.826,3.8661,3.201,g
22.7149,10.5732,2.3054,17.478,g
32.4831,21.9917,2.7697,3.827,g
36.1484,19.9773,2.8692,4.6718,g
75.8672,20.0816,2.9738,1.861,g
23.8297,15.3356,2.638,5.397,g
27.5928,12.1125,2.4786,8.947,g
19.2845,11.3002,2.3598,83.7969,g
65.5503,26.8969,2.8309,15.135,g
42.3886,10.8063,2.5982,5.565,g
48.4661,22.7264,2.953,4.825,g
70.1175,26.765,2.8525,1.4663,g
62.0891,28.8639,3.3406,6.479,g
47.0522,18.3875,2.827,31.6682,g
17.4409,10.3517,2.3674,35.9057,g
17.9676,10.7983,2.1644,77.35,g
72.7691,31.4427,3.861,0.7859,g
51.583,10.7969,2.6222,15.0428,g
30.3595,11.4298,2.3766,16.73,g
27.0017,18.6292,2.7105,80.473,g
61.8196,15.3048,2.636,1.092,g
30.336,14.1906,2.4814,27.3402,g
36.9391,19.833,3.0451,3.0159,g
18.3844,16.4085,2.3953,60.543,g
41.2042,14.1489,2.8811,3.3282,g
33.8305,15.2366,2.8099,12.0413,g
90.9387,33.7746,3.6251,1.479,g
20.8652,15.3743,2.4843,7.671,g
70.3815,23.4882,3.3391,5.247,g
43.7239,20.884,3.1181,17.406,g
66.4347,17.664,2.912,10.237,g
76.1909,29.7032,3.5078,1.64,g
61.7387,26.1604,3.1075,5.861,g
31.9699,12.897,2.7275,44.373,g
90.1763,13.9634,2.6021,1.523,g
84.1527,24.5551,3.2015,2.3306,g
22.7386,12.9693,2.6064,58.6846,g
85.6371,28.8898,3.4044,1.2469,g
21.9177,10.3998,2.2405,46.642,g
21.9664,15.3013,2.5459,7.388,g
47.6672,18.2275,2.5999,9.11,g
18.1879,10.4644,2.2672,6.3162,g
54.2506,12.7109,2.5832,0.029,g
19.2373,17.3136,2.1761,56.8865,g
92.7062,18.1531,2.8822,0.9333,g
26.1687,20.7041,2.7308,64.571,g
39.3646,16.0335,2.8055,19.4174,g
25.9645,11.7121,2.4814,19.8739,g
63.805,23.9225,3.4746,0.1897,g
40.7319,16.6665,2.7771,4.584,g
97.0232,27.7519,3.2253,2.8669,g
32.2232,10.1951,2.4955,7.226,g
44.7307,18.8161,3.1472,5.1233,g
20.1082,7.112,2.1746,15.288,g
83.1099,38.2191,3.6877,1.9969,g
47.8281,19.7515,3.2392,3.53,g
21.9111,9.7568,2.2304,87.9835,g
60.4811,28.5022,3.4893,1.1058,g
32.2241,14.35,2.3738,2.2101,g
32.3989,16.4734,2.5798,7.352,g
35.6536,14.3624,2.7756,6.9109,g
20.0308,6.8968,2.1973,11.338,g
48.4126,15.4321,2.5179,10.9987,g
22.9757,14.8362,2.4385,16.534,g
28.6584,6.6732,2.2529,7.689,g
20.4561,14.9805,2.4886,5.219,g
55.5756,21.8339,2.8312,2.858,g
32.2595,12.6968,2.6464,0.457,g
18.2796,10.6091,2.1367,0.0621,g
43.4518,18.3722,2.6799,7.1147,g
18.6836,16.8769,2.2978,16.0875,g
27.9778,12.0396,2.5821,16.055,g
111.015,60.4622,4.4604,2.6075,g
23.0552,15.7242,2.4409,10.379,g
33.7757,17.5674,2.7011,1.314,g
58.1256,28.6943,3.1803,5.798,g
141.884,18.1945,2.5459,5.704,g
41.4986,23.3668,2.8713,11.817,g
74.4417,28.3567,3.2103,3.9083,g
39.6573,11.0999,2.5855,16.72,g
76.1034,19.6985,3.2245,1.341,g
29.3913,13.5035,2.4425,19.9136,g
113.44,27.2173,2.8274,3.685,g
18.2939,10.6387,2.1959,68.712,g
55.7695,24.5232,2.9848,0.554,g
35.92,21.2075,3.0284,5.5489,g
16.5737,11.4093,2.2833,45.9059,g
70.6423,20.3857,2.9533,8.94,g
74.9208,32.2449,3.4986,1.408,g
21.295,16.3565,2.6015,12.4043,g
37.3728,17.1148,2.9786,1.006,g
19.7891,12.9889,2.4191,10.139,g
50.6455,29.5536,3.2977,19.0501,g
89.5962,21.532,2.772,7.4382,g
21.4329,9.5412,2.3945,20.7,g
22.1689,12.4471,2.437,45.8014,g
12.736,11.623,2.5244,16.144,g
97.0464,12.2902,2.7214,30.297,g
21.7632,12.4786,2.3627,26.131,g
69.0182,17.9498,2.8842,7.312,g
22.3943,19.3554,2.5971,55.884,g
30.6543,20.541,2.7547,42.632,g
18.0929,7.4076,2.2162,6.1193,g
45.5945,21.2593,3.0538,9.0222,g
23.4293,15.0895,2.7513,15.311,g
29.6494,19.0756,2.5746,3.2425,g
72.6176,17.1847,2.871,6.9791,g
43.3106,17.2934,2.9511,12.2655,g
26.8718,10.8443,2.5798,14.5319,g
32.4915,9.5923,2.534,8.249,g
42.2472,17.7531,2.9472,0.8358,g
81.6259,33.2622,3.5645,3.1589,g
84.2514,30.6098,3.2504,11.124,g
15.1324,12.0507,2.3483,21.428,g
18.8093,13.7669,2.6248,55.1624,g
20.4962,7.2066,2.1089,58.679,g
29.0428,12.1783,2.4082,11.474,g
37.9632,24.1878,2.8354,1.7101,g
38.0775,17.4715,2.7466,20.797,g
48.6307,22.8507,3.3797,6.54,g
37.6126,24.7107,3.0783,6.2998,g
33.5948,21.3124,2.6294,29.3634,g
112.412,22.4074,2.9415,1.949,g
63.4558,23.6207,3.2119,2.8194,g
40.0986,16.2256,2.7846,0.805,g
17.7811,15.1024,2.5629,30.4737,g
12.7464,11.5868,2.2613,69.4336,g
54.4075,27.4901,2.8976,65.913,g
19.0389,9.9673,2.2355,5.6753,g
57.5105,19.2637,2.9741,3.837,g
40.4392,16.356,2.6716,13.8,g
18.5127,9.9386,2.2648,40.251,g
84.6723,18.2798,2.9605,5.3339,g
12.3331,12.1588,2.1414,17.444,g
48.2679,26.8382,2.7059,35.118,g
56.1918,29.7552,3.1316,1.591,g
18.2998,12.5051,2.4676,73.658,g
47.8141,39.3699,3.2659,12.0685,g
12.6846,11.7264,2.0149,44.082,g
46.207,14.5258,2.752,53.6761,g
13.655,9.7647,2.3064,35.794,g
107.508,41.832,3.6121,4.5595,g
29.1714,15.6747,2.8519,1.9602,g
53.521,27.8531,3.5542,0.984,g
75.5048,23.0016,3.2234,2.359,g
20.7038,7.1448,2.0774,9.9488,g
24.6901,10.7727,2.4224,21.7968,g
25.7974,15.0539,2.608,58.6235,g
49.1913,17.3681,2.9506,4.2502,g
36.0495,15.0831,2.8597,5.396,g
34.4357,17.9912,2.721,2.701,g
68.0656,24.9571,3.2241,8.0874,g
51.1672,16.4353,2.6217,5.521,g
98.8383,18.982,2.9825,1.0133,g
18.6618,9.9741,2.2405,45.7173,g
43.1955,18.2841,2.8899,0.075,g
95.0076,24.8016,3.6641,0.051,g
53.4704,24.6754,3.0276,2.8916,g
31.9061,16.9151,2.638,22.6447,g
21.6901,11.0224,2.4362,35.37,g
85.2934,38.3607,3.805,3.104,g
81.3608,22.8209,3.4472,1.9326,g
42.1804,14.7819,2.6058,13.5661,g
40.7164,20.4274,3.1565,3.235,g
29.5142,16.6237,2.7267,16.5815,g
25.2155,10.8264,2.4822,48.887,g
28.1957,26.2723,2.747,37.3532,g
72.0293,10.148,2.7408,6.707,g
62.9321,15.2389,3.1313,0.542,g
83.7773,30.013,3.2508,3.2282,g
44.0857,18.8853,3.0137,0.7342,g
23.481,20.2189,2.5617,71.603,g
59.0249,13.5471,2.6345,0.057,g
33.6964,16.6563,2.7604,24.449,g
18.2742,16.9276,2.3847,82.5247,g
21.435,15.6274,2.4786,19.691,g
45.613,15.8726,2.9447,5.0398,g
52.1851,16.7679,2.6415,9.544,g
18.8725,17.2617,2.3775,49.329,g
39.1456,22.0682,3.0618,6.193,g
27.2244,11.9221,2.525,1.6146,g
18.6465,7.456,2.1599,63.3662,g
29.3669,12.4303,2.5821,3.0025,g
61.208,29.4298,3.529,11.0105,g
30.327,29.3758,2.7368,81.3672,g
22.6255,15.2609,2.7415,15.109,g
28.9288,8.3747,2.372,20.6729,g
63.3379,28.1032,3.4176,5.324,g
21.047,11.0327,2.2625,5.1507,g
20.458,10.5088,2.2227,46.285,g
75.989,47.6357,3.6409,4.972,g
81.0239,31.0481,3.5175,5.0286,g
31.6582,15.3503,2.4962,39.136,g
45.3501,18.3376,2.8182,14.5462,g
12.8791,11.4268,2.0917,67.6544,g
22.1211,10.5836,2.2504,13.9345,g
34.6295,27.772,3.2738,72.4438,g
68.4086,25.0497,3.5108,5.9606,g
39.1459,15.9192,2.5635,2.6191,g
32.8882,13.3841,2.659,8.0922,g
44.9509,13.3194,2.3375,34.735,g
50.0346,20.9776,2.9383,6.035,g
24.8168,14.3513,2.6684,3.542,g
65.0647,15.0564,2.8932,8.5788,g
62.6624,24.93,3.1235,2.245,g
45.102,20.0974,3.1647,1.2698,g
18.7237,9.7293,2.2405,8.6873,g
31.9679,26.3693,3.0512,18.3196,g
85.6428,24.2711,3.5073,6.784,g
35.5577,24.3995,2.8119,3.314,g
23.7769,20.2657,2.7638,43.362,g
16.6309,11.196,2.2122,56.9209,g
55.5272,12.6516,2.433,13.331,g
72.4377,23.4469,2.9355,5.378,g
18.3451,10.9239,2.3766,10.1604,g
91.8442,35.1145,3.7157,4.5107,g
79.5498,57.4737,3.9179,8.6814,g
32.9774,16.8329,2.3784,36.8783,g
64.3029,16.4474,2.9383,7.8144,g
30.1451,20.7493,3.0537,11.983,g
71.4573,13.4302,2.6848,6.0914,g
25.4335,16.492,2.5605,2.276,g
87.1984,27.0197,3.5433,0.883,g
19.5201,16.5254,2.2923,81.779,g
37.6154,14.2861,2.5085,13.394,g
26.5364,14.8915,2.6955,15.321,g
26.1827,22.0968,2.3757,14.6067,g
94.0642,18.9737,3.1281,4.9933,g
31.9077,8.7097,2.3775,5.9537,g
119.371,116.342,4.8025,19.9605,g
17.5738,10.9547,2.2765,23.896,g
34.3515,17.7977,2.8385,0.4904,g
54.6903,13.3808,2.6498,22.307,g
19.1712,16.2259,2.3149,84.4501,g
47.9982,27.2546,3.4081,3.0708,g
12.6054,11.8205,2.1746,6.0163,g
39.6948,16.6179,2.8837,6.11,g
90.4031,38.4807,3.876,1.5824,g
95.5849,9.9083,2.6902,0.7801,g
81.2144,27.8229,3.9569,0.2799,g
22.2034,10.94,2.3892,51.144,g
83.5277,21.7244,3.1987,6.34,g
45.4666,14.8112,2.6906,15.5689,g
31.9543,15.3539,2.6604,2.124,g
60.8649,14.4934,2.8689,4.081,g
21.4431,9.4953,2.2742,29.712,g
17.0911,10.5528,2.3909,14.894,g
77.9731,28.946,3.8051,2.4615,g
74.7915,22.9493,2.9836,11.45,g
21.2928,7.0199,2.1055,23.036,g
39.4933,13.0682,2.6866,10.878,g
66.9411,22.6725,3.0594,5.633,g
52.9929,17.9574,2.8579,4.885,g
52.6722,25.3677,3.2845,7.2741,g
31.7833,16.3332,2.6785,3.234,g
36.9759,25.5087,3.0833,3.906,g
24.51,16.2319,2.6048,66.6354,g
23.5602,17.8801,2.6243,25.4166,g
21.3858,17.6684,2.5545,33.326,g
19.32,7.2007,2.2636,24.1032,g
21.0932,6.9149,2.1055,15.343,g
28.3624,15.9281,2.5237,27.4515,g
32.4106,12.9067,2.4646,13.097,g
41.4007,24.7585,2.9425,21.9634,g
12.6715,11.728,2.0846,8.7191,g
54.0804,29.2149,3.0927,9.9658,g
57.2696,17.3704,3.1754,7.052,g
73.882,26.8179,3.4736,1.6503,g
13.1787,10.8308,2.2082,27.106,g
18.1728,16.556,2.567,29.6658,g
80.4535,28.99,3.3266,14.203,g
28.4344,9.2505,2.5752,73.681,g
87.425,29.4005,3.3715,1.909,g
40.0652,21.3799,2.9811,18.0501,g
36.2746,12.2371,2.64,2.975,g
81.3711,19.5602,3.1581,0.6543,g
43.5467,23.7765,3.1857,8.662,g
100.664,36.7371,4.1396,1.45,g
31.4487,12.5907,2.5152,21.501,g
41.8364,20.2518,2.8698,20.879,g
47.7028,20.7325,2.9385,7.4038,g
66.2175,21.5481,2.6862,17.6995,g
32.9432,12.8327,2.4433,4.0575,g
34.5434,10.6311,2.6985,12.0162,g
23.9415,0,2.1688,59.7983,g
45.19,10.4792,2.3444,3.79,g
27.1725,11.8155,2.3043,75.9321,g
21.1612,6.9873,2.0626,52.3913,g
196.051,26.7767,2.7505,40.5414,g
25.4265,18.3037,2.6493,69.976,g
32.8082,10.1034,2.5145,32.3945,g
29.4778,19.7679,2.76,16.05,g
21.4712,17.4477,2.3128,62.3507,g
20.0503,7.2266,2.1477,4.075,g
19.628,17.7513,2.42,14.1914,g
18.3365,10.6044,2.1399,25.8546,g
40.5724,11.6319,2.692,9.5707,g
21.6252,6.7992,2.1287,13.3261,g
94.923,25.5776,3.4601,0.4546,g
24.7188,18.7164,2.6274,46.523,g
21.1549,6.9842,2.0512,48.4901,g
33.368,17.4968,2.7328,6.1441,g
47.334,25.5277,3.1714,0.04,g
56.6255,26.505,3.5083,5.3505,g
13.0246,10.9754,2.1508,81.1239,g
83.2096,31.5879,3.5227,15.7003,g
72.8506,33.8684,3.3503,5.5282,g
33.8469,13.0364,2.4065,8.7272,g
21.1123,15.8118,2.5198,75.2845,g
31.6835,27.1255,2.7955,14.9066,g
19.967,7.1262,2.2109,12.325,g
60.2423,17.5709,2.7889,30.2907,g
28.4681,6.7426,2.248,23.221,g
76.5398,24.806,3.1276,2.2453,g
19.1694,12.4757,2.3829,6.4218,g
80.171,28.1233,3.6012,1.0298,g
41.7024,13.0452,2.8119,5.5843,g
56.3338,20.6646,2.7304,2.257,g
78.3789,31.3958,3.8644,0.9648,g
40.22,21.7955,3.1948,7.1523,g
34.7035,14.3577,2.8663,5.354,g
29.4591,13.9346,2.6232,15.514,g
12.9816,10.8012,2.1717,0,g
18.8065,12.8227,2.437,36.1365,g
27.3072,21.1663,2.7451,61.037,g
20.8531,11.555,2.6826,33.4715,g
20.3792,6.807,2.2028,55.157,g
52.1834,19.3217,3.0952,1.5526,g
21.3368,15.52,2.5705,29.1506,g
70.7657,18.6937,2.8842,8.261,g
35.9742,13.9513,2.6642,9.2464,g
124.496,30.9829,3.0035,88.582,g
32.9875,17.0613,2.9256,7.5903,g
32.482,15.9224,2.5004,9.45,g
28.1945,17.8022,2.3692,24.601,g
105.761,19.9587,2.7404,7.614,g
53.2598,25.6996,3.2413,0.076,g
66.0574,23.4257,3.0408,11.302,g
45.041,21.7446,3.2604,11.531,g
58.3577,26.2015,3.4777,3.804,g
19.8566,16.7704,2.3128,75.356,g
48.714,22.0728,3.0745,8.5106,g
17.6926,10.7532,2.2577,15.1814,g
32.9368,18.0335,2.6269,23.5489,g
46.9591,36.5351,3.696,4.533,g
32.7206,16.2832,2.7832,36.3443,g
28.0633,13.4339,2.4829,7.147,g
35.8304,16.0994,2.7938,13.0951,g
16.8357,11.3438,2.3483,39.434,g
35.4367,15.1226,2.5328,44.6921,g
26.0797,9.9276,2.4479,59.946,g
53.6822,22.0666,2.8479,0.164,g
21.7075,10.714,2.2148,15.7756,g
24.161,12.9711,2.567,24.558,g
28.1929,19.8429,2.372,16.099,g
29.8697,12.8979,2.4257,62.887,g
87.8735,39.2427,3.8333,0.1348,g
33.0788,13.591,2.7649,2.2025,g
24.5474,0,2.1055,81.1632,g
43.2532,15.6787,2.7135,5.1857,g
15.2121,12.1585,2.243,34.78,g
22.6754,11.6713,2.3414,9.329,g
38.3092,12.164,2.7271,3.556,g
140.384,13.5947,2.6263,6.363,g
74.1891,33.1618,3.7835,7.5825,g
62.6301,19.3823,3.2934,1.4085,g
122.273,50.8824,4.3901,1.3933,g
87.9511,26.8918,3.2888,2.554,g
72.0438,17.4318,2.9432,8.348,g
20.0155,12.4255,2.4141,3.954,g
39.8149,22.7019,2.8139,7.0048,g
51.3222,27.5089,3.6777,5.6174,g
94.9244,29.6092,2.995,1.23,g
200.408,11.2219,2.5038,43.2002,g
40.9252,10.3792,2.4362,16.3084,g
86.8732,43.1381,3.8129,2.192,g
26.0622,16.6977,2.7734,23.344,g
58.5298,29.5853,3.2293,7.0009,g
42.023,25.4085,3.0695,8.047,g
29.9042,22.6803,2.9031,27.191,g
80.6936,27.46,3.8403,0.913,g
101.699,43.1748,4.1475,0.905,g
53.1485,17.7621,2.5308,39.6204,g
47.8015,21.3919,2.995,5.3538,g
20.9288,12.8416,2.3901,16.771,g
90.3072,25.2981,3.2412,0.85,g
26.5806,12.0576,2.5289,4.9083,g
25.2031,14.9262,2.4764,24.927,g
82.4208,11.5164,2.6826,0.0258,g
45.2067,16.8321,2.7868,17.765,g
46.4092,19.9786,3.1266,1.1638,g
28.5056,10.4724,2.5126,11.59,g
64.8912,16.4459,3.0797,4.8939,g
97.9319,34.9071,3.269,14.18,g
58.1344,23.1666,3.3556,4.935,g
61.1987,21.5574,3.2414,2.402,g
81.924,24.0344,3.1202,4.2963,g
24.7396,17.3116,2.5717,20.6015,g
40.3361,15.2931,2.8482,12.26,g
31.0537,24.5573,2.9985,20.914,g
61.3352,19.0376,2.9836,9.634,g
68.2762,20.5852,2.786,53.6537,g
21.0987,10.6788,2.2068,22.874,g
24.3893,13.9437,2.5092,35.974,g
19.4671,11.0041,2.3345,16.8715,g
122.418,16.0965,3.0097,3.236,g
72.6772,29.3901,3.3268,1.7119,g
38.7785,14.9414,3.039,6.554,g
76.994,34.6919,2.9914,16.9967,g
40.6756,15.594,2.7447,15.426,g
40.1473,31.097,2.9432,25.601,g
23.2925,11.8514,2.4639,88.8305,g
12.9052,11.3923,2.1477,46.8979,g
31.7448,16.9249,2.7973,13.374,g
24.7546,11.4566,2.601,20.6302,g
26.7563,11.5733,2.4548,44.479,g
17.4908,11.0749,2.2175,68.7191,g
82.9855,35.3999,3.778,16.4022,g
20.1648,7.2982,2.0737,65.121,g
35.2422,17.2814,2.7376,17.504,g
13.1758,9.6014,2.2867,5.341,g
36.2882,17.8381,2.9178,0.1809,g
45.5285,24.1248,2.8303,6.511,g
64.3131,17.1774,2.6196,6.749,g
25.6227,16.4281,2.5397,6.37,g
20.2208,11.1673,2.3201,38.769,g
33.4366,14.187,2.6026,4.5456,g
37.7137,20.7618,2.902,25.831,g
96.883,32.3191,3.9381,3.9652,g
21.9551,17.5389,2.5514,77.9057,g
25.5659,16.3505,2.586,9.1817,g
33.3489,15.2643,2.4346,43.507,g
34.7897,22.6935,3.3034,29.8189,g
33.865,15.482,2.5922,3.6166,g
73.0543,21.5306,3.1984,1.1614,g
19.9926,12.0866,2.4354,12.7719,g
20.5417,9.6425,2.2095,20.5917,g
24.4936,18.3546,2.4191,46.942,g
74.7955,19.3318,3.1239,7.468,g
25.464,12.049,2.5428,16.026,g
90.2691,28.7008,3.9116,1.1204,g
17.7026,12.5796,2.4289,26.508,g
22.0402,6.7262,2.1508,14.3447,g
18.0214,10.6734,2.1732,0.8832,g
24.6345,15.3273,2.3304,54.418,g
25.6488,16.0002,2.6212,24.9539,g
18.1377,10.5243,2.2041,63.186,g
18.2881,12.989,2.4023,48.0394,g
29.7368,21.2993,2.4526,43.616,g
65.739,24.7642,3.4049,2.7714,g
16.9619,7.3198,2.2343,82.7575,g
21.887,6.7909,2.1255,24.1247,g
43.3688,17.4694,3.0565,0.3246,g
93.0262,23.2094,2.8968,0.2526,g
71.8727,24.8056,3.4833,5.923,g
65.524,24.9014,3.5027,5.325,g
13.0784,10.325,2.1688,37.04,g
104.577,37.8131,4.1169,0.111,g
50.5321,26.617,3.5064,3.431,g
12.6365,11.779,2.0394,39.212,g
71.1997,13.3094,2.8195,8.079,g
25.0728,0,2.081,0.0003,g
80.8324,25.8828,3.1641,6.6579,g
25.4788,18.7916,2.616,87.3998,g
30.0267,11.9254,2.4955,39.1621,g
23.2007,9.7733,2.2788,30.7414,g
24.3145,8.5484,2.3953,25.4615,g
67.9645,12.9553,2.8639,10.2801,g
26.9333,16.4084,2.5447,32.125,g
72.3105,20.7811,3.049,0.064,g
42.2999,15.2507,2.4764,11.1493,g
33.6189,9.0267,2.4713,11.7369,g
62.6891,24.4737,2.6527,11.0895,g
12.9582,11.0301,2.0846,54.137,g
49.3869,19.6787,3.0519,5.7179,g
26.52,7.0751,2.3324,82.1614,g
34.7947,16.3028,2.7645,5.3643,g
48.2341,16.9131,2.74,3.616,g
36.9483,21.853,2.74,14.432,g
84.6457,18.603,2.5315,2.259,g
20.8872,11.9209,2.3454,10.3786,g
21.5141,15.6067,2.5211,10.089,g
21.6479,12.4435,2.2553,45.725,g
19.9609,10.8728,2.2878,9.768,g
70.6864,18.8041,2.9523,28.0147,g
22.4992,10.4464,2.2625,26.9489,g
19.9964,12.7122,2.8079,3.6905,g
58.8321,27.4017,3.5898,4.0456,g
57.1241,22.8455,2.9903,30.645,g
18.5571,10.1384,2.415,13.1194,g
13.0074,10.3181,2.1658,79.7945,g
19.7354,13.9151,2.4914,10.303,g
90.3742,24.7944,3.0613,3.825,g
24.0709,19.913,2.7987,16.2665,g
60.4789,14.1871,2.837,1.7725,g
23.8423,12.5932,2.3838,31.192,g
18.5317,10.3781,2.2041,26.6697,g
53.7352,19.5578,2.8199,11.7065,g
40.5427,19.561,3.0199,21.1203,g
30.0924,8.2492,2.3054,29.8227,g
19.0828,12.1891,2.3936,25.011,g
24.2936,20.4984,2.7675,45.4214,g
99.4538,23.6241,3.5179,4.5762,g
52.5477,20.8973,2.5465,21.5382,g
23.6261,14.3355,2.6707,10.738,g
35.5185,22.6427,2.5982,0.6684,g
19.2345,11.789,2.3118,40.554,g
44.5474,23.3574,3.3005,0.154,g
26.8717,18.2984,2.4306,1.8311,g
121.54,12.7204,2.3375,2.8134,g
25.1234,15.3656,2.4526,31.6991,g
44.3541,21.8288,3.2379,17.919,g
61.2374,16.9639,3.0504,3.501,g
121.392,25.4437,3.5335,2.3568,g
94.8262,34.3604,3.6921,0.5894,g
36.2372,17.3551,2.9809,6.444,g
21.1077,7.0966,2.0774,2.867,g
44.1319,14.6347,2.6977,21.324,g
18.9497,15.0729,2.3512,17.1957,g
41.2412,16.844,2.6222,19.4837,g
46.3078,22.7493,2.8817,7.0274,g
35.3773,14.7804,2.7372,0.881,g
24.3751,19.0703,2.8567,45.8112,g
29.0856,16.7256,2.7493,16.421,g
17.7349,10.8373,2.2253,88.7458,g
93.4579,32.3154,3.5511,3.195,g
38.4073,19.4175,2.8893,11.4565,g
23.2801,20.8446,2.9012,49.586,g
30.3025,18.4524,2.679,88.4244,g
26.3916,13.7325,2.7003,22.2594,g
24.5405,15.2548,2.574,18.785,g
33.5349,13.7973,2.4385,7.815,g
56.2513,26.6153,3.2665,9.9628,g
16.8917,11.3907,2.2122,73.5609,g
18.2475,12.7427,2.4793,14.9667,g
33.3308,10.1151,2.472,22.93,g
26.1083,19.3348,2.6513,17.658,g
57.111,15.9127,2.5711,39.9411,g
80.0032,21.2266,3.2118,9.041,g
23.3283,12.853,2.2253,0.663,g
97.7238,23.5901,2.6981,15.162,g
37.0371,8.8102,2.3865,3.198,g
79.196,15.4942,2.8319,7.135,g
73.1241,24.307,3.4442,4.018,g
29.8194,14.2443,2.5085,2.141,g
24.6754,12.0523,2.5658,15.901,g
39.191,14.4806,2.7067,2.5603,g
36.5312,20.5986,2.8633,7.0737,g
20.7138,9.9089,2.2304,69.608,g
51.5578,15.1741,2.5478,5.498,g
28.9203,21.7939,2.7853,18.6016,g
28.8038,6.6537,2.2672,37.1524,g
37.5053,15.776,2.541,8.6201,g
56.8011,25.2185,3.5661,8.732,g
49.2796,24.96,3.1892,3.414,g
13.0542,10.9495,2.1189,33.5722,g
16.8342,11.3774,2.238,26.726,g
12.6726,11.743,2.1508,17.1657,g
26.0064,18.6146,2.6493,61.5717,g
19.5478,9.4041,2.3222,34.761,g
95.4981,22.2238,3.1418,4.0081,g
76.496,29.9032,2.871,6.819,g
27.071,25.5307,2.6726,13.719,g
