@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
32.843,3.4605,g
19.5565,22.452,g
50.8879,1.6086,g
18.1784,7.916,g
39.6606,34.0416,g
69.9918,9.2202,g
18.2406,18.975,g
23.5264,52.2065,g
36.0926,15.5661,g
39.2553,5.892,g
68.4131,1.1476,g
90.829,1.6314,g
34.8356,16.376,g
21.8583,12.6028,g
28.8362,7.4925,g
23.2204,74.3282,g
18.7977,38.1018,g
18.6982,14.281,g
39.4299,0.04,g
16.7909,15.7723,g
110.58,9.6984,g
24.0767,32.3979,g
20.7262,14.549,g
22.5238,22.9198,g
20.3243,41.763,g
37.5814,5.933,g
12.867,42.694,g
27.9249,31.265,g
16.7429,20.2043,g
25.2997,3.762,g
24.0201,6.311,g
34.7049,16.679,g
65.4492,2.304,g
25.9963,85.2337,g
27.2296,2.0627,g
40.9857,12.949,g
33.6677,6.971,g
26.3904,9.8612,g
88.3759,8.2753,g
33.9768,71.4495,g
75.3228,1.216,g
30.817,34.5966,g
77.2321,6.987,g
35.6831,14.018,g
45.0286,11.8623,g
24.0493,89.5011,g
61.1429,7.998,g
112.173,13.0126,g
70.8315,10.385,g
20.7584,66.17,g
18.5582,4.3666,g
19.9784,80.0895,g
73.8115,6.548,g
69.4398,11.29,g
25.7024,30.6008,g
29.3515,26.3691,g
33.2508,13.4306,g
102.179,3.2562,g
79.2206,8.264,g
31.031,37.32,g
40.0284,2.184,g
19.1072,3.6579,g
81.6624,0.3395,g
53.9373,5.2515,g
18.7276,79.2348,g
20.0751,18.131,g
42.0033,0.933,g
59.3407,1.3878,g
96.3809,2.072,g
56.5977,4.562,g
39.9972,14.756,g
32.0031,8.6023,g
60.1173,1.101,g
24.8934,0.8814,g
46.7382,4.3993,g
23.1716,19.3335,g
31.0309,21.014,g
74.9025,0.745,g
54.5553,4.504,g
23.914,39.9594,g
122.51,2.8915,g
35.904,87.6718,g
88.3871,1.8504,g
20.9469,71.9164,g
97.7222,3.3807,g
21.1235,74.254,g
27.3842,4.756,g
28.0756,7.463,g
19.5128,16.367,g
42.6022,9.8372,g
35.2888,7.108,g
42.2236,4.262,g
30.2441,75.1662,g
44.6257,19.3827,g
34.9412,5.6692,g
82.4094,0.617,g
49.2676,0.0549,g
21.8432,5.646,g
26.5702,45.9686,g
42.6783,3.129,g
24.5739,11.283,g
80.3783,0.123,g
27.3576,59.4668,g
57.627,3.366,g
23.5264,11.2824,g
59.4146,2.236,g
53.2086,10.5073,g
43.6201,5.9851,g
41.3125,2.1898,g
24.5426,12.869,g
25.6437,13.6579,g
121.718,1.542,g
58.3208,3.4996,g
90.6778,2.94,g
13.026,51.8466,g
31.4518,14.1671,g
15.1951,63.395,g
12.8462,60.268,g
20.9751,11.757,g
18.6659,71.0923,g
36.833,8.762,g
36.6414,15.9992,g
24.2462,25.7863,g
23.4599,14.3269,g
24.1505,30.271,g
42.8336,9.9089,g
53.5519,3.1493,g
41.9629,12.001,g
27.4186,4.681,g
31.0653,58.3585,g
25.7604,10.273,g
33.6482,17.38,g
53.9569,7.5737,g
31.3875,33.6933,g
14.3194,17.439,g
44.7514,7.475,g
91.2979,2.007,g
67.2201,5.667,g
26.6249,8.869,g
46.457,6.509,g
63.6902,14.844,g
71.5663,5.9543,g
94.6087,2.314,g
31.1763,12.969,g
47.0427,24.1144,g
94.1694,2.8085,g
20.9434,23.4769,g
26.8162,5.414,g
35.3435,4.405,g
58.7978,5.493,g
81.0902,1.7041,g
12.9644,5.011,g
88.2047,4.1285,g
17.9664,80.7121,g
46.9069,4.1101,g
12.6982,2.019,g
41.3562,5.5299,g
22.6754,4.8629,g
66.7492,3.241,g
28.7016,0.8,g
35.927,5.938,g
21.8507,43.706,g
24.9086,37.114,g
61.7314,3.735,g
28.8702,4.207,g
53.8346,8.451,g
17.0391,66.0852,g
28.9357,77.975,g
19.5643,1.7384,g
27.6381,11.2393,g
12.3663,14.3159,g
17.4898,45.254,g
19.7233,72.4626,g
81.5058,8.5332,g
40.4929,35.674,g
22.8025,4.3154,g
30.8869,9.0144,g
33.1457,9.618,g
17.2258,49.9518,g
27.2009,22.4299,g
49.174,8.5555,g
65.841,7.81,g
24.3645,29.0462,g
63.668,11.4153,g
19.6069,34.1365,g
73.7611,3.0585,g
56.1108,6.051,g
91.7205,0.982,g
20.5738,36.086,g
19.8971,3.5723,g
25.8364,4.6269,g
19.4819,36.406,g
34.7211,21.486,g
35.2052,18.325,g
35.0315,22.751,g
81.5093,4.376,g
103.02,8.6009,g
23.6193,2.442,g
22.35,15.335,g
33.4593,6.2132,g
62.786,10.2258,g
59.5176,1.121,g
39.1668,2.027,g
18.8702,50.0777,g
26.9139,86.0321,g
87.5476,3.789,g
34.4975,19.356,g
45.9267,18.5777,g
90.5754,0.012,g
26.9291,13.461,g
21.9193,51.161,g
59.9928,5.726,g
39.006,9.087,g
67.2132,7.432,g
74.7135,8.5098,g
23.4302,1.6094,g
93.4162,0.3386,g
81.7075,8.9721,g
38.0445,12.735,g
20.3884,23.077,g
101.039,11.885,g
36.423,2.4,g
45.1917,3.06,g
12.7848,86.4459,g
20.7684,26.499,g
30.4274,32.497,g
24.6029,8.667,g
12.5554,77.047,g
77.2225,3.947,g
34.7714,0.831,g
29.3314,10.7423,g
65.6077,10.6894,g
96.5965,4.591,g
106.969,0.252,g
45.8448,0.8053,g
22.1148,72.274,g
25.1127,70.2428,g
71.8513,21.0501,g
88.3799,0.949,g
21.3067,4.267,g
91.573,7.388,g
56.9612,39.579,g
61.4065,8.6684,g
31.1396,4.6106,g
49.9884,4.2187,g
88.71,0.485,g
12.8955,22.118,g
29.4785,2.1841,g
24.4431,9.668,g
30.5799,3.1547,g
37.3461,8.741,g
35.8551,34.3833,g
22.2882,42.589,g
39.6495,19.5495,g
24.5633,27.221,g
31.9672,9.152,g
17.776,66.1517,g
95.2333,1.513,g
25.4865,55.9291,g
20.2764,78.2299,g
22.709,37.3872,g
79.2015,4.884,g
59.9761,4.9301,g
25.1333,52.0161,g
38.8415,0.4595,g
25.6103,82.0557,g
72.9523,0.702,g
55.8381,6.1374,g
23.7906,0.137,g
19.4598,23.3361,g
92.5734,11.127,g
36.2711,9.621,g
20.5491,75.3736,g
17.4898,40.779,g
19.6725,8.625,g
29.6154,18.362,g
21.1449,0.2884,g
27.0876,7.116,g
77.4047,4.6324,g
18.8614,17.8187,g
50.0445,15.597,g
13.4157,73.2939,g
27.0224,0.812,g
87.8129,0.3878,g
66.0798,3.584,g
40.0835,0.784,g
13.226,84.0609,g
98.5017,3.7729,g
81.4835,6.3243,g
35.7142,0.7669,g
41.2726,6.769,g
32.7251,30.129,g
40.9815,10.7449,g
25.4153,89.4684,g
20.4629,51.793,g
34.4005,1.775,g
37.3068,3.436,g
21.3715,18.5084,g
22.7689,38.404,g
29.0494,9.703,g
26.3198,13.5641,g
25.385,30.869,g
59.3471,1.29,g
42.9914,25.0566,g
51.094,0.746,g
42.019,13.4966,g
18.8406,4.5583,g
98.1014,2.954,g
88.1208,4.201,g
19.6502,27.1728,g
35.0354,55.3614,g
57.1342,0.7289,g
25.4375,9.8822,g
67.3236,14.071,g
27.506,3.214,g
100.18,2.266,g
101.269,1.8268,g
13.0422,80.7484,g
21.6024,8.9044,g
38.4541,14.365,g
61.6682,7.847,g
27.7826,66.669,g
26.4285,1.0346,g
71.3956,9.8874,g
28.0163,21.279,g
18.2067,49.5821,g
54.5046,0.5673,g
33.6992,22.229,g
71.8778,0.2039,g
75.4299,10.217,g
67.2794,0.8667,g
31.3882,2.267,g
24.3806,24.8729,g
57.3402,10.865,g
109.472,2.951,g
106.984,7.499,g
12.97,50.6846,g
12.5616,34.1556,g
23.2678,0.0002,g
18.4693,8.1312,g
53.1862,14.399,g
85.9475,11.692,g
29.3119,63.188,g
40.1304,13.0774,g
85.4747,2.5811,g
38.0437,14.454,g
33.9185,10.519,g
19.1668,8.459,g
74.8027,0.501,g
13.1069,50.3431,g
75.4189,3.0122,g
27.8065,9.2,g
89.5781,9.9644,g
45.5972,12.439,g
16.5767,20.1778,g
90.2095,3.042,g
44.5949,2.6322,g
26.008,20.96,g
77.9676,11.219,g
46.3873,3.387,g
18.9259,24.0856,g
101.8,4.695,g
31.8734,7.0622,g
29.1726,21.0941,g
19.7589,30.1602,g
66.3383,7.3766,g
27.8273,43.696,g
28.5883,14.9018,g
21.3875,0.8245,g
41.7353,11.411,g
81.7837,0.447,g
58.8186,12.4702,g
38.2958,18.358,g
12.7459,51.7751,g
21.1621,15.5879,g
42.4673,6.332,g
65.5333,4.13,g
12.6528,45.573,g
29.018,9.1884,g
26.0944,13.429,g
19.8549,20.711,g
23.4309,76.537,g
30.2147,3.919,g
33.9812,14.1901,g
32.3343,8.9595,g
84.4944,0.188,g
25.2265,20.2535,g
28.8657,34.7137,g
13.0755,25.914,g
47.4777,13.161,g
53.3458,7.4932,g
43.4722,26.7377,g
20.4671,28.2924,g
31.8057,9.087,g
37.6609,8.74,g
70.4444,76.3636,g
29.5348,7.356,g
21.0923,19.3207,g
24.2846,65.1564,g
16.9849,9.527,g
28.5807,8.916,g
64.8397,3.332,g
32.1178,8.105,g
21.4854,18.0829,g
59.782,8.4866,g
30.367,49.0315,g
22.1163,2.0777,g
23.3515,7.2523,g
20.2899,9.282,g
34.5073,16.189,g
76.9673,8.824,g
29.001,1.14,g
53.8114,0.035,g
43.0535,5.984,g
46.5362,0.129,g
18.1158,47.2489,g
23.623,2.525,g
39.997,1.809,g
23.0525,54.648,g
19.7069,46.1416,g
49.7582,7.6551,g
75.4781,10.617,g
56.5232,17.637,g
71.2079,47.6489,g
25.6981,32.8826,g
13.2236,81.7865,g
36.0227,7.4337,g
87.028,10.7918,g
30.7475,12.5618,g
35.2793,15.2584,g
18.0444,26.162,g
67.2561,4.6353,g
21.6496,89.6251,g
77.0202,2.8361,g
83.3045,1.494,g
24.4584,54.494,g
62.2387,11.48,g
27.9286,4.7018,g
33.8011,0.6014,g
30.7934,5.0435,g
26.8933,11.6582,g
65.7225,3.3145,g
35.3734,41.747,g
18.4641,11.6166,g
24.5434,79.211,g
46.6118,1.0271,g
63.9757,13.222,g
86.757,2.9754,g
35.8562,4.6729,g
12.7717,87.9981,g
26.9106,15.0466,g
57.5809,6.463,g
13.0322,9.83,g
39.8486,2.2185,g
74.2408,6.4966,g
83.7192,5.007,g
39.3744,4.823,g
38.0261,13.0541,g
12.7148,11.412,g
18.2209,3.7849,g
82.2887,0.5058,g
22.014,17.1919,g
35.3385,50.497,g
19.7969,77.4,g
56.5201,7.327,g
92.2151,2.474,g
28.3107,4.714,g
30.8293,16.393,g
13.1053,67.9698,g
105.125,8.648,g
30.531,9.189,g
22.3887,52.3737,g
76.3542,9.308,g
37.1373,11.6063,g
98.5389,3.0657,g
46.0224,28.8406,g
70.6084,68.6708,g
64.7015,3.712,g
28.7412,23.5268,g
43.8989,57.981,g
80.0204,1.824,g
19.3383,57.946,g
95.5483,2.9595,g
22.7179,6.09,g
20.7352,30.336,g
91.5802,8.5405,g
109.756,11.0651,g
78.9677,3.1425,g
27.0182,30.222,g
22.4253,35.988,g
57.055,18.2893,g
67.6545,0.4375,g
20.1827,40.1965,g
42.8485,9.8067,g
24.332,17.9481,g
33.0193,5.84,g
12.7643,58.644,g
83.3231,7.779,g
42.925,15.396,g
18.1043,42.881,g
32.8087,21.846,g
36.1686,4.218,g
25.2333,17.1998,g
37.3135,6.6237,g
26.6016,15.92,g
19.1132,6.052,g
12.59,84.3099,g
95.5973,0.5731,g
63.2037,4.87,g
77.6784,1.592,g
44.9545,6.826,g
23.2775,35.4214,g
64.9547,0.195,g
28.272,22.252,g
19.2924,68.7907,g
19.2917,37.029,g
28.0654,34.2341,g
97.815,10.9562,g
50.026,9.4937,g
30.8618,23.1046,g
24.6512,0.0003,g
26.5857,13.873,g
32.9755,7.944,g
62.2097,6.1974,g
57.6632,0.5765,g
23.9404,1.7082,g
29.557,23.2507,g
27.3416,25.809,g
105.463,58.1218,g
28.1183,53.2731,g
43.5269,3.9958,g
40.8762,11.808,g
51.6337,13.666,g
20.2586,48.6035,g
99.2711,0.5792,g
35.8248,6.6856,g
22.2257,28.526,g
28.7894,15.6309,g
16.2145,26.52,g
27.7865,25.282,g
35.5396,0.9529,g
13.2431,10.6605,g
85.1522,3.625,g
32.5268,16.728,g
21.6754,32.744,g
23.7596,52.4475,g
17.0613,40.8521,g
18.7091,0.091,g
34.9604,0.921,g
69.1127,1.875,g
28.043,2.826,g
31.9252,46.586,g
87.7942,1.778,g
81.3992,4.772,g
90.4744,2.281,g
16.1801,11.282,g
23.8449,45.306,g
26.9151,17.608,g
93.6713,2.0651,g
80.7951,4.874,g
28.1534,31.6513,g
101.216,0.561,g
23.7276,85.4134,g
57.2369,1.776,g
21.1957,29.6802,g
68.9782,10.051,g
21.543,13.874,g
40.3867,5.954,g
47.7801,4.42,g
84.8605,6.252,g
20.3254,4.829,g
17.3998,33.5627,g
26.8246,3.717,g
27.2103,10.039,g
107.903,0.101,g
29.6979,9.01,g
55.9102,10.581,g
20.0891,78.3243,g
34.2809,0.2299,g
12.7256,58.2737,g
113.098,2.787,g
79.051,2.3684,g
85.8371,2.144,g
16.0023,82.0949,g
76.2691,4.1242,g
94.2048,2.8858,g
22.1065,4.692,g
102.502,2.84,g
12.8539,81.2444,g
18.5772,76.5709,g
12.496,71.8226,g
39.8119,21.457,g
12.9774,68.4457,g
39.7201,10.505,g
18.8943,2.707,g
93.7755,3.097,g
40.7301,27.3684,g
78.7228,1.585,g
69.6641,1.252,g
87.5136,1.683,g
12.8875,70.059,g
33.1009,0.9654,g
42.0555,0.091,g
27.6647,2.315,g
35.2056,10.463,g
30.1416,4.945,g
52.4187,6.271,g
73.334,8.8123,g
25.326,7.1654,g
60.9957,7.308,g
12.9066,27.399,g
22.8715,50.757,g
20.0619,54.584,g
43.3974,6.797,g
20.003,35.9796,g
39.168,27.4221,g
14.1318,13.127,g
18.3943,26.545,g
37.716,21.8653,g
12.4763,45.626,g
90.4316,5.117,g
80.9416,0.0974,g
20.3372,38.681,g
35.8676,4.5394,g
19.8075,27.7967,g
31.9741,7.192,g
13.7355,38.4018,g
23.7726,47.735,g
38.0849,16.309,g
13.1215,71.8363,g
33.954,1.9921,g
47.4802,7.2636,g
22.3788,10.7186,g
38.7068,11.295,g
57.2016,5.4811,g
30.2259,24.878,g
12.8863,61.346,g
20.121,37.6063,g
83.5165,5.473,g
86.0772,6.8267,g
67.8422,21.905,g
60.2584,7.944,g
25.7545,7.3793,g
24.9536,11.7131,g
50.2054,16.239,g
21.3644,22.934,g
101.165,1.0165,g
19.7129,26.3583,g
19.2975,26.997,g
25.0832,41.3992,g
18.3682,63.084,g
20.8963,50.047,g
55.4637,10.662,g
27.9623,16.7287,g
90.2585,1.981,g
19.83,13.794,g
20.7502,74.477,g
22.2067,31.234,g
19.9388,75.848,g
60.2779,25.9201,g
38.8799,0.704,g
45.9104,7.206,g
73.1977,3.608,g
21.5261,16.6298,g
63.3996,2.0648,g
112.948,0.938,g
40.8309,0.573,g
16.4309,6.8181,g
30.0408,9.1325,g
13.2479,57.4463,g
23.8302,20.9266,g
31.7945,5.629,g
56.5222,3.306,g
19.6295,11.997,g
34.1813,4.2283,g
81.8663,4.4916,g
83.1801,1.051,g
28.209,24.821,g
45.3992,2.1063,g
24.7397,25.4671,g
23.0256,17.3342,g
36.6969,4.74,g
19.1636,24.6194,g
30.9768,10.829,g
37.8481,3.1288,g
24.908,0.8302,g
84.4865,7.9479,g
19.6808,12.9151,g
81.382,2.9274,g
96.8654,0.6288,g
36.8728,22.961,g
27.0561,14.852,g
39.745,23.2283,g
69.1062,9.783,g
22.5255,39.3295,g
71.5718,4.6137,g
35.8791,10.257,g
115.325,4.588,g
65.8187,3.2964,g
31.8879,31.3209,g
103.301,2.053,g
87.6315,2.4188,g
19.2987,2.182,g
39.4806,10.02,g
36.7657,1.892,g
30.5904,15.8836,g
21.6479,1.7721,g
18.5143,86.0763,g
48.9883,8.287,g
37.2594,15.1361,g
33.9614,2.818,g
82.9965,0.638,g
84.6472,0.4746,g
61.6628,21.2299,g
32.5556,1.1232,g
95.3993,0.9064,g
51.2156,12.3212,g
39.8065,8.9132,g
48.8028,27.6226,g
92.5638,2.868,g
59.7619,10.5445,g
12.6884,63.8857,g
48.0649,12.5969,g
13.0501,86.767,g
42.5711,12.21,g
108.434,0.277,g
22.192,33.726,g
41.9813,6.311,g
20.8748,47.878,g
34.989,68.6169,g
31.8864,3.739,g
21.6674,4.344,g
50.6985,9.5042,g
36.3781,19.4337,g
80.2255,2.792,g
12.9839,49.891,g
23.0874,2.2829,g
92.6944,2.62,g
39.482,1.9918,g
29.6542,25.558,g
16.4883,33.4578,g
57.9372,0.1315,g
50.2744,16.6925,g
70.4825,4.159,g
73.1035,0.613,g
84.1939,0.062,g
22.0214,47.246,g
99.0242,2.0115,g
25.9206,1.567,g
34.969,4.116,g
29.5667,10.119,g
29.4822,76.3219,g
100.591,1.0996,g
26.6887,34.4001,g
18.5274,89.8113,g
35.5154,26.577,g
59.4093,6.2748,g
96.6464,45.43,g
42.2817,9.545,g
12.6701,82.2488,g
20.8415,20.0419,g
12.9529,28.538,g
42.1915,1.7355,g
23.145,66.6152,g
53.0133,10.865,g
44.2373,37.234,g
57.6135,0.127,g
24.6014,22.821,g
37.2895,3.2352,g
32.8824,10.197,g
76.6675,1.579,g
75.6877,6.228,g
27.1627,74.502,g
113.486,1.2941,g
36.9453,2.242,g
28.2788,20.694,g
123.987,0.813,g
80.2574,1.406,g
20.9445,53.159,g
90.663,0.4799,g
30.7178,15.2359,g
91.4258,3.1195,g
84.7669,8.012,g
82.7995,0.2339,g
71.828,5.3892,g
47.2489,0.7073,g
54.6986,23.358,g
21.034,66.1205,g
35.2812,4.4652,g
33.9295,11.448,g
29.7859,16.9344,g
31.1773,7.611,g
18.8375,32.256,g
22.0734,1.283,g
34.7527,16.5306,g
19.3627,60.349,g
17.941,2.105,g
26.8176,78.5386,g
16.9741,51.3957,g
57.2663,4.819,g
27.009,20.582,g
36.5576,5.614,g
27.3437,21.3597,g
30.3325,6.8354,g
17.8476,43.7863,g
19.6111,30.556,g
41.5547,26.5738,g
19.326,4.1946,g
40.197,8.6032,g
36.8715,0.8432,g
89.7764,4.3596,g
29.3039,12.8835,g
63.6598,14.918,g
43.0769,15.9601,g
87.0464,1.215,g
39.5797,10.476,g
12.7287,24.009,g
85.411,6.244,g
46.0246,3.595,g
24.0683,54.485,g
27.2242,81.6716,g
46.3534,18.661,g
107.154,1.404,g
41.908,2.5359,g
34.1665,14.125,g
42.6197,0.898,g
22.5236,44.921,g
29.9675,87.736,g
30.2816,77.0283,g
13.023,66.082,g
13.3791,0.708,g
21.3972,14.853,g
24.0872,37.3886,g
40.5406,4.089,g
27.2175,44.767,g
20.2414,19.2493,g
46.0093,13.218,g
45.1661,2.8997,g
51.5682,4.1776,g
21.4699,65.5712,g
23.3948,25.641,g
18.1586,72.273,g
23.8929,37.73,g
13.4415,76.26,g
84.3102,0.147,g
71.2165,13.0114,g
39.5291,48.5058,g
99.8472,9.1004,g
19.3561,18.231,g
45.4388,23.8454,g
43.4952,17.388,g
33.3829,6.449,g
30.977,18.143,g
88.3846,10.06,g
74.6202,5.231,g
35.0964,1.837,g
76.4722,9.8048,g
26.4138,1.4,g
36.8114,9.546,g
28.6874,4.195,g
44.9628,7.5196,g
20.7636,54.781,g
16.5073,0.444,g
90.3579,0.803,g
29.1545,23.197,g
24.932,19.7041,g
68.8179,3.446,g
21.1959,76.7401,g
31.2945,1.646,g
65.2688,0.968,g
23.7382,15.634,g
30.567,43.7885,g
78.0986,1.267,g
34.3559,3.198,g
127.056,8.0112,g
35.8764,14.985,g
31.0421,18.7887,g
16.5285,11.404,g
85.7886,0.2716,g
15.765,31.9616,g
30.2787,5.858,g
33.9512,18.5652,g
31.4724,6.201,g
84.6703,2.4533,g
53.4552,10.0836,g
29.1833,26.398,g
75.5491,4.418,g
76.1269,19.5424,g
19.7315,10.1245,g
28.643,9.43,g
20.4596,3.294,g
52.5737,3.9385,g
17.261,48.278,g
34.0329,15.139,g
27.2607,10.741,g
43.2473,16.234,g
21.1287,34.1392,g
74.7209,18.969,g
20.1664,74.454,g
49.2259,1.1643,g
53.0787,6.81,g
55.8382,9.528,g
17.1254,87.0791,g
42.1685,33.8695,g
46.413,0.595,g
40.7123,16.5465,g
12.9587,71.829,g
19.8242,49.456,g
38.1116,2.0107,g
23.5226,67.2339,g
65.2174,12.336,g
31.8536,17.905,g
20.8538,14.2807,g
28.741,2.335,g
37.2863,9.941,g
31.7766,7.7165,g
41.774,2.018,g
18.5161,6.561,g
85.6557,16.789,g
47.8236,18.2702,g
38.3944,2.491,g
41.2448,5.554,g
30.5069,3.375,g
29.0507,10.959,g
26.4641,8.4593,g
21.1877,2.664,g
46.3489,0.1199,g
105.471,0.689,g
23.6111,84.8323,g
31.034,6.308,g
21.3784,31.0226,g
19.446,58.609,g
19.488,67.2734,g
21.4951,1.9866,g
27.6431,14.669,g
68.4298,7.302,g
61.9225,0.0796,g
25.3993,8.4814,g
33.6506,32.7651,g
13.1698,78.186,g
27.5777,23.359,g
48.931,1.4587,g
30.948,9.046,g
21.1703,41.0305,g
18.0153,21.5425,g
40.354,3.017,g
21.0205,68.3044,g
18.5474,55.764,g
27.0812,32.22,g
68.4038,2.887,g
13.198,16.8038,g
30.9455,63.926,g
56.0155,7.409,g
40.0985,2.016,g
19.4824,40.3317,g
33.9555,10.032,g
18.5085,85.9662,g
27.4041,6.4733,g
64.0853,3.2072,g
26.8476,1.445,g
94.238,1.534,g
28.0265,6.0783,g
24.5568,31.091,g
58.3387,5.4681,g
22.1208,63.6052,g
21.4778,46.0148,g
36.3001,0.2726,g
24.1317,6.1301,g
85.1724,1.778,g
152.254,17.072,g
13.1375,30.754,g
40.5429,10.0643,g
79.6635,1.735,g
40.6304,4.302,g
51.6247,8.0796,g
24.5037,12.0755,g
27.9506,18.513,g
28.9061,6.021,g
12.9213,84.1468,g
20.249,21.3299,g
44.903,9.599,g
19.7624,10.3482,g
23.3107,2.761,g
28.7399,19.7509,g
68.4649,6.348,g
22.7327,36.461,g
18.9739,28.1521,g
30.1127,23.856,g
55.1056,1.1528,g
35.6385,20.924,g
44.3606,3.7502,g
17.6289,89.264,g
36.55,2.106,g
84.808,1.9931,g
45.9877,2.967,g
19.6355,6.3074,g
53.5279,31.1596,g
77.8184,7.111,g
38.4451,7.8286,g
29.613,9.7328,g
20.061,5.825,g
71.8058,7.0849,g
48.0913,3.2173,g
27.0374,10.628,g
47.57,3.654,g
117.986,1.3389,g
119.515,1.6234,g
65.0492,9.9495,g
112.009,2.6087,g
23.6215,2.819,g
79.0178,9.0533,g
31.3405,3.951,g
17.3878,2.3939,g
31.5306,6.686,g
22.948,65.6668,g
80.0996,0.8537,g
66.829,2.69,g
36.473,5.3586,g
32.9825,2.4725,g
43.7985,6.324,g
70.9727,31.475,g
29.108,17.2551,g
25.7821,35.16,g
71.0185,1.003,g
24.6409,27.087,g
37.598,19.158,g
46.4459,20.0742,g
37.3119,2.7907,g
100.961,3.045,g
25.7036,8.435,g
63.4169,7.695,g
59.1682,1.915,g
21.2283,5.0985,g
36.1482,17.981,g
81.2822,5.648,g
67.0368,0.1579,g
20.2629,17.0032,g
65.2745,0.334,g
47.9143,8.8996,g
26.8527,18.3145,g
106.247,2.871,g
20.2065,33.39,g
28.8753,8.686,g
101.658,7.891,g
43.5211,7.1305,g
44.6503,26.3364,g
21.3087,12.2685,g
60.8632,2.385,g
33.409,8.654,g
36.7182,6.35,g
36.673,5.3161,g
97.509,8.5859,g
21.0232,79.8933,g
60.7624,4.199,g
102.156,3.511,g
15.3363,69.2522,g
34.4505,14.824,g
17.703,63.0438,g
45.7796,18.042,g
18.1769,4.507,g
79.7687,3.5809,g
27.7556,12.166,g
39.1603,3.5942,g
20.5981,37.747,g
17.1038,75.1791,g
30.7789,19.811,g
76.3539,2.76,g
40.8396,0.583,g
28.8574,8.4788,g
19.5841,10.7079,g
94.9418,9.74,g
60.0403,4.02,g
35.7241,2.029,g
43.4538,6.2607,g
85.008,4.6358,g
80.5977,2.3504,g
60.9711,20.8422,g
33.4218,16.54,g
22.3855,13.9756,g
44.1521,0.337,g
18.8303,47.4858,g
92.56,0.9188,g
22.0057,29.699,g
58.9157,1.2832,g
30.3292,37.372,g
46.4657,2.4817,g
44.3893,0.084,g
24.8548,27.748,g
38.2496,20.859,g
60.9877,11.0229,g
81.1257,3.0993,g
28.8917,56.263,g
21.8349,65.6716,g
39.5388,15.032,g
19.3476,62.5119,g
13.3534,67.012,g
46.2724,6.923,g
95.6728,6.4531,g
26.7867,13.143,g
19.6546,82.2589,g
73.9764,1.537,g
26.0025,24.6893,g
51.5322,16.385,g
59.1116,10.3354,g
20.7722,5.709,g
102.541,2.7131,g
23.9685,48.6381,g
23.8755,41.4167,g
