@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
6.9559,2.2279,43.9124,g
9.4788,2.4265,11.053,g
23.861,3.0147,2.3402,g
31.8033,3.4876,19.335,g
22.8517,2.9428,4.2278,g
24.6446,3.514,4.914,g
31.0841,3.6453,0.0881,g
10.6883,2.1931,10.7152,g
20.0339,3.2675,3.1548,g
49.8281,4.2939,0.217,g
10.5839,2.3775,14.307,g
12.5695,2.525,9.6758,g
17.0523,2.4807,3.4241,g
11.5493,2.1383,63.8866,g
10.0508,2.3579,6.865,g
30.5744,3.3852,0.77,g
27.7106,3.6192,0.7124,g
13.4775,2.3997,25.9856,g
20.5726,2.7597,0.549,g
20.0737,3.231,4.4052,g
15.263,2.6656,2.265,g
22.5865,2.7493,3.2549,g
7.1947,2.1833,68.4478,g
18.7027,2.6508,11.322,g
9.2866,2.281,6.917,g
22.9409,3.273,2.6,g
17.9755,2.8621,3.4161,g
24.1009,3.0469,10.8389,g
16.8035,2.7304,52.8284,g
12.5449,2.3829,42.3811,g
10.0193,2.3711,62.041,g
15.5822,2.8439,9.1652,g
27.3557,3.455,0.0759,g
17.7218,2.6355,4.915,g
34.2421,3.9473,0.0972,g
21.4687,2.9761,8.2623,g
25.178,3.5681,1.141,g
20.6876,2.9112,5.956,g
12.8346,2.2718,42.7312,g
11.558,2.2833,48.896,g
18.3025,2.7033,41.034,g
18.0313,3.2703,3.2846,g
21.543,3.0911,7.4076,g
12.4518,2.4257,9.9943,g
17.4773,2.4683,15.4667,g
17.9121,2.7097,19.0525,g
15.493,2.4878,4.6888,g
24.7702,3.2717,6.168,g
27.1801,3.2015,1.338,g
16.5869,2.6826,9.5808,g
21.8207,3.2536,3.048,g
9.996,2.2095,47.57,g
12.3502,2.2553,55.708,g
49.8684,3.9618,5.6722,g
14.2821,2.5315,1.3587,g
20.4341,3.0197,7.146,g
12.7478,2.4191,11.2053,g
10.2394,2.2856,2.323,g
14.4008,2.4778,34.0607,g
16.1694,2.596,64.4501,g
14.8311,2.4224,0.557,g
19.6453,2.6817,8.419,g
11.3587,2.1629,59.2402,g
20.0944,3.2053,12.316,g
25.6871,2.9607,73.467,g
17.3482,2.7396,25.3978,g
27.2944,3.0658,29.984,g
20.2805,3.0346,1.0892,g
11.4137,2.3444,15.576,g
10.6644,2.3997,24.17,g
19.9284,2.9467,3.7944,g
16.4368,2.8038,11.521,g
28.236,3.2758,4.354,g
11.1294,2.3502,59.383,g
21.4451,3.3062,1.594,g
12.7563,2.4757,29.067,g
18.8999,2.937,1.2651,g
22.5269,3.0537,23.94,g
23.6379,3.3267,3.8153,g
21.72,3.4794,3.3473,g
22.5372,2.9365,0.925,g
16.3549,2.5763,89.9155,g
19.6358,3.2693,0.466,g
36.3351,3.1214,21.4458,g
27.9443,3.1908,0.662,g
10.3165,2.2055,83.0514,g
30.6296,3.7644,1.1606,g
15.3561,2.5769,15.2553,g
7.4626,2.1746,34.841,g
20.5885,2.785,37.707,g
51.1362,4.1743,0.68,g
23.5476,3.2819,1.855,g
13.2326,2.6395,10.5863,g
12.8793,2.372,21.891,g
10.6477,2.2589,18.8501,g
37.8411,4.0371,1.7565,g
41.2868,3.587,1.3633,g
27.8725,3.8914,3.744,g
11.9761,2.4208,32.9097,g
11.6516,2.3541,8.8466,g
27.3523,3.4068,7.378,g
15.7801,2.2956,76.716,g
17.4422,3.056,0.2328,g
30.2298,3.3032,0.386,g
16.6008,2.5237,10.531,g
8.8966,2.3284,48.415,g
15.3863,2.3692,32.907,g
26.7632,3.8166,0.695,g
33.3865,2.857,4.155,g
10.4337,2.3191,25.7405,g
24.3116,3.2821,1.5204,g
15.4525,2.4393,11.711,g
10.9327,2.2672,7.894,g
8.534,2.3636,39.4223,g
12.962,2.3988,23.0737,g
11.4697,2.5971,3.1813,g
24.3881,3.3109,2.1682,g
15.833,2.5855,0.076,g
8.1563,2.3032,5.965,g
15.1511,2.5347,2.004,g
21.7926,2.7619,48.801,g
24.6381,3.2117,17.3632,g
14.3158,2.574,21.5,g
15.8466,2.5688,1.8427,g
36.5072,3.2006,1.536,g
17.9992,2.5321,4.3297,g
15.7365,2.6767,4.75,g
7.3063,2.2467,23.439,g
15.245,2.6721,1.553,g
17.4427,2.7352,1.3814,g
11.0835,2.1287,58.21,g
5.3825,2.3314,9.344,g
10.9833,2.1287,70.9927,g
17.5355,2.6415,39.2035,g
20.3345,2.5982,38.082,g
9.439,2.3683,11.762,g
29.4793,3.4104,4.232,g
10.9488,2.316,7.1894,g
14.1835,2.8038,1.783,g
17.9084,3.0596,7.042,g
10.8487,2.2227,12.616,g
22.6144,2.896,4.603,g
27.5454,3.4125,13.3408,g
16.0439,2.6048,2.988,g
8.6399,2.2967,8.94,g
12.3633,2.6355,6.8181,g
32.3553,3.6953,6.8764,g
10.5248,2.3747,2.7355,g
15.5082,2.6454,9.829,g
12.0067,2.4871,17.833,g
14.6795,2.5599,19.0658,g
25.9656,3.7818,0.8473,g
12.8153,2.5145,5.608,g
26.8663,3.4539,7.653,g
7.3881,2.0952,38.5188,g
17.4959,2.499,5.041,g
18.7027,2.8654,3.029,g
20.4519,2.7388,17.2362,g
10.9991,2.1553,32.8778,g
26.3782,3.3678,4.76,g
12.9045,2.4133,9.197,g
18.8976,3.049,15.494,g
11.4876,2.2368,62.804,g
21.9343,2.5072,1.987,g
14.344,2.633,12.0537,g
29.1882,3.3365,19.9604,g
16.4283,2.5159,1.679,g
9.7508,2.702,0.0339,g
26.2584,3.0406,9.66,g
31.6236,3.2924,20.7695,g
21.6947,3.0661,0.772,g
24.5898,3.1638,0.9268,g
20.0903,2.8672,18.49,g
12.9279,2.5521,7.913,g
15.3958,2.7619,20.8552,g
21.1239,3.2146,13.183,g
16.941,2.6444,6.235,g
23.2356,2.9664,34.4518,g
19.2262,2.9872,5.529,g
34.7793,3.5449,3.0108,g
16.7731,2.5058,62.628,g
12.8733,2.586,33.8273,g
10.3866,2.233,57.6026,g
18.3319,2.9289,11.5856,g
18.1419,2.6258,65.186,g
9.9035,2.4417,3.363,g
20.5913,3.3264,1.203,g
21.0689,2.9523,6.4139,g
32.3334,3.8482,1.0326,g
12.6824,2.7016,6.853,g
32.2972,3.3411,1.653,g
12.432,2.4749,28.966,g
27.563,3.363,0.847,g
26.8329,3.2632,3.4161,g
10.2859,2.1658,6.984,g
12.8734,2.4273,15.6293,g
15.2017,2.2577,80.5999,g
16.0871,2.7105,0.8095,g
29.0966,3.6868,10.0169,g
11.1854,2.3304,3.9389,g
13.5038,2.8215,6.9178,g
10.5312,2.233,0.535,g
11.8701,2.0774,58.1539,g
26.8363,3,3.2824,g
11.0819,2.1804,55.8846,g
6.3074,2.2683,11.6322,g
13.4544,2.3191,1.5306,g
19.6985,3.0372,0.759,g
12.9093,2.5159,7.0281,g
10.7632,2.3201,17.368,g
31.9066,3.5554,0.505,g
12.3735,2.7003,1.2986,g
23.4985,2.8407,7.5782,g
15.8251,2.6425,23.9718,g
21.8909,2.6449,14.244,g
16.9653,2.8716,2.992,g
9.4413,2.4735,7.1086,g
9.5128,2.2934,73.975,g
9.9294,2.1931,42.753,g
13.2839,2.7832,2.397,g
0,2.2418,0,g
16.2356,2.6004,22.438,g
14.53,2.5289,26.988,g
22.8049,3.3507,4.074,g
10.2125,2.4057,32.932,g
20.5038,3.1002,0.83,g
25.5172,3.5086,1.1725,g
14.3809,2.7774,1.5901,g
27.9276,3.0416,1.202,g
12.1636,2.4778,6.383,g
14.755,2.5328,12.434,g
22.4737,2.8785,2.035,g
18.4695,2.9042,5.813,g
15.3356,2.3222,31.7177,g
25.4668,3.684,0.8433,g
25.6436,3.5707,2.459,g
11.3452,2.3598,35.7407,g
22.0154,3.3528,3.613,g
10.6016,2.3802,20.3047,g
28.7796,3.587,0.485,g
10.5721,2.2923,1.618,g
28.1548,3.4246,0.6445,g
16.6761,2.5465,0.9038,g
33.1716,4.0803,2.2634,g
7.1192,2.2636,0.9086,g
14.4834,2.7597,4.4378,g
20.8679,3.2515,0.123,g
28.6089,4.014,0.637,g
16.388,2.4969,69.6348,g
25.1876,3.524,1.027,g
15.5732,2.8558,1.5789,g
26.6785,3.0835,42.931,g
11.5258,2.3784,1.0356,g
10.3202,2.1492,18.121,g
10.696,2.3962,13.93,g
11.5901,2.3598,34.9176,g
16.8073,2.4893,15.563,g
17.6937,2.5809,39.2377,g
52.6694,4.4133,1.744,g
14.4318,2.2648,12.2095,g
10.6494,2.2967,0.4907,g
10.4292,2.3096,50.24,g
42.4597,3.2872,2.739,g
12.9215,2.5664,3.013,g
6.7738,2.1959,36.5127,g
16.3647,2.8241,8.841,g
23.5761,2.8488,9.4092,g
25.0718,3.227,0.867,g
41.7445,4.1444,1.5522,g
23.6508,3.104,60.7186,g
13.9352,2.4601,22.393,g
21.3621,2.7063,17.919,g
25.9907,3.0953,2.441,g
15.8618,2.3945,71.972,g
15.3026,2.5729,13.3833,g
16.0194,2.7493,18.0418,g
21.7309,2.7063,6.155,g
7.0834,2.1569,0.623,g
11.0193,2.4976,11.5163,g
11.5902,2.4472,3.2782,g
17.8816,2.6042,20.435,g
15.5164,2.4409,57.5441,g
11.2989,2.3847,13.3338,g
12.7544,2.4533,22.8837,g
19.5673,2.5888,47.8428,g
10.0765,2.3493,10.9993,g
15.2733,2.6385,13.294,g
11.3278,2.3766,58.404,g
35.5279,3.3356,2.875,g
14.1868,2.5838,18.184,g
14.7309,2.3901,69.6147,g
17.3187,2.4031,22.993,g
7.1487,2.1287,7.035,g
14.1008,2.4314,1.3133,g
17.4526,2.9566,9.4633,g
6.7686,2.2613,24.418,g
30.6558,3.2654,11.16,g
10.4757,2.2625,19.486,g
6.9858,2.0473,34.8091,g
16.222,2.8543,14.572,g
22.8978,3.0348,5.3027,g
10.7687,2.1156,70.3187,g
10.9858,2.4141,50.4126,g
11.0162,2.6781,1.517,g
12.8576,2.2304,65.896,g
14.6936,2.525,47.5368,g
11.8656,2.2492,0.9932,g
22.4704,2.9845,6.6543,g
11.149,2.4216,10.828,g
12.6829,2.2304,29.865,g
12.2496,2.4031,50.474,g
10.7598,2.4393,43.542,g
28.5133,3.4766,2.206,g
21.3827,3.5211,1.701,g
0,2.1089,52.255,g
31.255,3.4256,1.935,g
22.1263,2.9162,7.2427,g
25.0033,3.6542,3.8676,g
31.7545,2.9881,60.962,g
12.47,2.5563,3.823,g
31.8164,3.588,3.2408,g
10.8849,2.3181,3.947,g
17.5474,2.8382,55.85,g
14.1227,2.8442,6.0583,g
21.7566,3.0922,18.6144,g
7.3193,2.4807,2.609,g
19.3033,2.7585,1.0842,g
21.3336,2.7828,1.615,g
12.1864,2.357,52.2402,g
15.0966,2.8139,29.313,g
10.4927,2.3757,38.542,g
10.6726,2.1189,41.2125,g
21.1968,3.0904,1.135,g
21.234,2.894,4.14,g
18.0716,2.3802,63.709,g
20.3876,2.8028,1.1,g
20.23,3.0699,8.5516,g
28.1506,3.4847,0.442,g
15.6132,2.6469,1.5938,g
10.2825,2.42,49.141,g
7.123,2.1123,4.066,g
11.1562,2.238,20.0897,g
15.1256,2.4158,23.387,g
10.33,2.3274,22.5005,g
17.2338,2.7063,8.1035,g
19.2602,2.769,63.944,g
11.4319,2.5198,2.622,g
11.793,2.4108,82.6681,g
27.4389,3.4433,6.325,g
15.8255,2.6632,3.858,g
27.5297,3.3717,3.7694,g
23.1292,2.9001,0.143,g
9.8234,2.3414,52.0346,g
25.5295,3.3554,6.439,g
10.2465,2.3901,28.6827,g
11.131,2.4158,29.908,g
24.4957,3.2781,1.863,g
11.0901,2.3444,26.6657,g
12.3687,2.29,4.708,g
16.8437,2.7973,5.0099,g
18.6432,2.8322,69.237,g
21.3985,2.6365,3.755,g
15.488,2.6785,35.3889,g
25.764,2.6101,10.0863,g
25.9488,3.3743,1.0945,g
17.6552,2.8759,9.2085,g
26.6242,2.736,0.071,g
20.728,2.8742,12.8303,g
15.9827,2.5557,25.877,g
39.215,3.4594,0.345,g
13.4707,2.7952,0.5263,g
9.269,2.281,44.8022,g
14.7838,2.4836,11.507,g
23.504,3.2068,63.5812,g
26.6724,2.757,66.1973,g
11.5794,2.5832,30.3721,g
23.5875,2.747,12.255,g
10.7098,2.1959,82.0634,g
10.9804,2.2279,5.964,g
18.562,3.0099,4.3698,g
29.0068,3.2583,2.405,g
21.0823,3.1421,10.1763,g
11.7322,2.4698,3.893,g
0,2.2368,70.5589,g
11.4297,2.238,67.7536,g
19.0896,3.0328,2.29,g
9.1549,2.4495,28.6994,g
38.3756,4.097,5.2854,g
25.328,2.8172,6.9898,g
18.541,2.6037,8.163,g
11.6813,2.1351,7.3446,g
22.4826,2.9159,7.226,g
30.3184,2.917,8.953,g
26.5101,3.2696,0.4823,g
26.7411,3.4593,0.572,g
10.6514,2.29,25.2015,g
21.9359,3.0706,24.56,g
13.3525,2.3212,9.092,g
18.2538,2.8733,46.7657,g
9.4747,2.3385,57.761,g
12.0211,2.4683,0.936,g
28.4251,3.3473,4.178,g
7.6265,2.281,15.261,g
31.633,2.7952,43.513,g
14.5592,2.2956,21.322,g
29.0383,3.5721,0.189,g
23.0585,2.8225,41.9239,g
16.8095,2.7782,1.799,g
11.2963,2.5641,16.9799,g
20.6959,2.7235,61.033,g
23.8657,3.2044,4.0619,g
7.4979,2.3139,19.817,g
18.8957,2.9332,5.772,g
19.2097,2.5569,5.7732,g
26.1979,2.7608,41.8876,g
11.7472,2.4609,11.3196,g
12.7221,2.3434,73.7502,g
19.3468,3.2302,2.794,g
18.183,2.842,13.576,g
16.467,2.541,28.4117,g
20.1552,3.0424,9.826,g
18.0731,2.699,76.0065,g
9.9863,2.3201,15.6436,g
12.1812,2.6955,7.512,g
10.8861,2.1569,43.273,g
12.9015,2.4495,18.7607,g
22.0464,2.4928,0.306,g
20.4169,2.9576,6.115,g
21.3045,2.9854,4.141,g
12.0292,2.4099,31,g
20.734,2.9521,31.796,g
24.4164,2.8899,5.7941,g
14.3352,2.5192,85.8903,g
11.8991,2.5085,8.2259,g
18.5148,3.0109,14.577,g
19.7954,2.6749,53.2181,g
17.9917,2.9325,16.472,g
34.8726,3.5986,1.9807,g
9.8212,2.4661,31.6781,g
14.6861,2.699,5.028,g
10.1689,2.3757,24.9908,g
28.5581,3.6162,1.932,g
10.0378,2.5826,11.3007,g
23.3465,2.9617,3.667,g
16.6339,2.7493,6.723,g
9.6145,2.29,4.2029,g
17.6995,2.3191,53.8203,g
12.8363,2.3493,28.3104,g
17.0121,2.8995,0.596,g
18.1984,2.842,22.14,g
17.4154,3.1432,8.866,g
12.5755,2.6985,0.7814,g
12.1771,2.3901,4.209,g
22.5124,3.4736,2.929,g
20.4027,2.7742,29.3898,g
16.0693,2.6064,8.19,g
15.1771,2.7619,1.2204,g
22.1306,2.7642,17.3124,g
7.2753,2.1508,32.467,g
21.357,2.6101,38.1711,g
9.7658,2.4417,37.32,g
29.529,2.8751,9.9265,g
14.9318,2.6817,4.706,g
19.1734,2.9304,2.228,g
19.7467,3.1945,1.328,g
17.1735,2.5334,12.6605,g
16.2352,2.9645,2.511,g
33.7546,3.6536,2.693,g
7.1651,2.0588,41.2181,g
22.2381,3.183,4.34,g
9.9429,2.179,27.259,g
18.1692,2.4935,65.514,g
9.4193,2.5792,10.3051,g
18.6453,2.6702,46.8127,g
31.469,3.6788,0.041,g
25.994,3.4212,4.096,g
21.0421,2.8621,7.0452,g
20.5114,2.7427,3.679,g
11.8074,2.4757,37.1275,g
21.4666,2.9133,5.8556,g
16.8854,2.4306,20.0749,g
20.3842,2.9484,2.718,g
14.6864,2.5231,12.393,g
7.4611,2.0917,89.7033,g
9.7132,2.3304,0.8576,g
16.9792,2.6551,8.379,g
17.0572,2.4646,23.722,g
7.0359,2.1833,79.2518,g
17.642,2.4886,18.758,g
10.6753,2.29,68.1479,g
20.9706,2.8974,1.2146,g
17.0717,2.5694,33.5054,g
