@relation magic

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
12.6594,11.758,73.203,g
19.2373,17.3136,56.8865,g
32.4915,9.5923,8.249,g
75.596,13.0069,5.9909,g
29.114,18.1634,19.0682,g
53.5519,15.0304,3.1493,g
36.1456,19.3865,6.6443,g
43.7187,11.9147,11.6246,g
20.5012,16.254,5.932,g
12.7256,11.6683,45.432,g
34.6908,11.2351,10.612,g
106.008,20.3299,6.8644,g
42.1261,19.3337,2.1978,g
50.2103,18.7904,10.563,g
77.9433,29.7856,5.9725,g
32.2947,13.0008,39.8253,g
65.8244,18.8813,8.031,g
60.0403,22.9712,4.02,g
29.2453,14.9894,19.747,g
43.6057,24.0398,6.886,g
22.5585,17.1438,9.3268,g
18.0667,12.8863,86.453,g
34.1392,18.3298,13.7301,g
36.7253,19.057,10.921,g
38.9482,17.256,26.7113,g
25.4762,12.0898,24.847,g
70.457,22.9878,34.2372,g
39.87,14.241,20.4225,g
23.7559,0,44.9163,g
63.5841,24.0813,0.0608,g
20.4962,7.2066,58.679,g
22.2882,0,42.589,g
38.015,17.8824,9.2636,g
31.2684,9.4683,22.4698,g
49.9507,20.1441,0.4481,g
21.1155,7.0711,49.707,g
42.8206,17.3629,22.0916,g
13.0934,10.6012,74.741,g
40.3394,18.3309,2.9018,g
53.0029,16.622,0.107,g
20.3372,11.4987,38.681,g
50.0814,21.3068,5.8695,g
121.664,16.0865,1.662,g
92.1213,30.2434,0.7519,g
35.9582,21.7627,8.0679,g
45.2392,16.3478,0.609,g
26.1183,17.7737,73.12,g
32.3228,16.6363,4.6127,g
25.6723,11.1212,2.303,g
20.9288,12.8416,16.771,g
39.4235,23.0476,8.6997,g
35.3435,20.3618,4.405,g
17.846,10.8365,80.6796,g
77.8998,19.9671,8.333,g
18.3681,10.479,70.269,g
66.1759,32.9783,0.429,g
61.3263,17.2646,9.9477,g
68.7883,20.6824,8.7606,g
17.6821,10.7664,61.229,g
31.3847,13.2101,55.967,g
34.9604,11.9517,0.921,g
18.2123,12.7203,83.0753,g
34.6616,9.2726,19.5139,g
23.6846,18.2775,15.923,g
73.9175,21.6947,0.772,g
69.8848,15.596,0.9472,g
18.2814,10.3692,17.734,g
48.8644,25.8063,5.42,g
18.8496,16.1203,25.809,g
69.9615,26.3511,0.9013,g
27.3463,16.0693,8.19,g
22.9371,11.8576,15.3,g
21.1657,7.0827,89.7028,g
12.9842,11.1771,45.726,g
34.9887,11.4697,3.1813,g
45.4644,28.662,4.5248,g
205.128,176.335,76.3946,g
95.4981,22.2238,4.0081,g
59.1682,14.8932,1.915,g
20.2427,6.8375,22.9125,g
20.7078,11.0466,88.9011,g
35.3773,14.7804,0.881,g
99.5314,19.1983,0.6273,g
25.326,14.5831,7.1654,g
61.5098,21.2576,9.437,g
22.0271,12.3372,7.383,g
25.8419,18.5717,1.8424,g
19.6579,9.5752,63.8383,g
41.121,20.2472,6.0005,g
17.087,10.4196,51.6669,g
15.8344,11.8559,46.6386,g
132.954,24.1845,0.36,g
51.8237,31.4988,7.2099,g
90.3757,22.9848,7.803,g
34.5018,31.5869,36.155,g
53.3599,23.0908,2.4208,g
125.302,22.4505,1.663,g
23.091,13.4138,9.3139,g
45.4295,21.0393,9.433,g
48.5197,14.857,5.5783,g
57.7782,15.2163,3.0035,g
23.12,13.0592,42.462,g
23.2678,0,0.0002,g
83.2852,22.5835,2.772,g
34.2343,21.0485,3.003,g
28.4739,21.0753,28.75,g
20.8415,7.157,20.0419,g
18.3173,17.0593,26.241,g
40.9787,17.3368,16.181,g
82.7097,33.0359,1.216,g
52.4436,18.3778,3.3763,g
19.1694,12.4757,6.4218,g
20.2358,7.1978,7.1029,g
18.201,10.4319,13.241,g
24.6949,14.1549,1.696,g
19.9142,12.9894,53.016,g
26.6249,22.9799,8.869,g
12.6884,11.6886,63.8857,g
18.7041,16.4305,58.3452,g
47.6672,18.2275,9.11,g
33.6482,18.1366,17.38,g
21.181,12.7713,9.109,g
81.0934,20.4513,3.772,g
29.1102,17.1188,9.8315,g
38.9602,27.5297,3.7694,g
32.3432,17.8505,17.4491,g
19.1106,16.0598,19.125,g
20.482,15.8618,71.972,g
115.325,57.1397,4.588,g
34.1859,14.1638,8.894,g
59.5007,31.4947,4.6349,g
44.1925,22.518,1.6,g
34.4717,15.4518,8.3289,g
17.6289,10.9416,89.264,g
46.4315,15.6575,2.693,g
81.5093,22.6787,4.376,g
18.2098,12.11,0.251,g
13.0293,11.1086,58.1726,g
18.0762,11.9477,20.997,g
72.7983,23.2986,7.4414,g
44.9551,18.914,18.5166,g
24.6345,15.3273,54.418,g
30.4527,22.2754,13.6718,g
67.3393,20.0735,0.4888,g
21.3368,15.52,29.1506,g
22.6234,14.0252,3.197,g
36.2401,15.557,79.392,g
13.0447,11.1348,25.658,g
107.246,62.9248,2.5599,g
13.1104,10.3041,20.531,g
33.3814,11.2316,2.087,g
19.0142,8.8881,29.1631,g
29.657,14.4583,19.4898,g
20.9077,6.7751,22.9044,g
47.4276,10.4305,5.442,g
42.8086,18.8586,7.0622,g
19.3469,16.4401,5.061,g
25.8254,18.7991,9.273,g
29.2258,8.3661,44.9555,g
17.8001,10.926,90,g
71.2234,17.8914,7.615,g
13.2611,10.5592,61.03,g
21.0144,7.1339,80.0502,g
13.0752,10.4034,56.4494,g
12.7041,11.6915,26.524,g
25.1234,15.3656,31.6991,g
45.9832,21.4123,15.1333,g
54.606,20.2238,0.8763,g
19.6355,12.3882,6.3074,g
32.5748,15.0008,11.958,g
33.5855,17.5786,0.441,g
23.5264,19.3466,52.2065,g
35.4526,10.27,17.278,g
62.129,25.725,7.5688,g
43.7014,14.2281,0.4341,g
33.6084,20.9286,32.615,g
32.4194,16.5268,8.477,g
81.382,30.4853,2.9274,g
67.7679,22.5004,5.381,g
32.8082,10.1034,32.3945,g
23.3107,18.2154,2.761,g
81.4298,19.619,0.7759,g
25.675,11.1599,19.392,g
83.738,32.8001,1.4349,g
38.7378,16.5018,7.3257,g
13.147,9.8234,52.0346,g
28.5807,19.4397,8.916,g
68.1479,24.5447,1.652,g
40.7319,16.6665,4.584,g
35.7817,24.5512,1.5398,g
22.7903,9.9419,5.0165,g
77.4963,30.6059,6.373,g
84.8345,33.4023,6.4976,g
27.6262,8.297,46.468,g
52.9275,18.7925,3.259,g
72.6772,29.3901,1.7119,g
16.6056,11.4797,45.0711,g
26.9438,16.6654,1.1222,g
91.3695,49.0157,1.9148,g
42.9959,18.7045,2.045,g
33.8011,16.5381,0.6014,g
35.9941,20.0994,4.761,g
32.4488,10.7041,14.539,g
37.0974,15.4434,8.163,g
38.1116,18.2224,2.0107,g
29.4466,20.3273,4.945,g
85.4576,31.2369,2.245,g
43.4234,15.0007,5.0326,g
62.3485,22.7326,1.783,g
46.6118,23.6375,1.0271,g
81.8428,21.4325,2.008,g
18.3843,12.3029,62.5869,g
31.4724,14.7949,6.201,g
23.6214,22.0542,44.827,g
15.6818,11.802,25.156,g
12.5765,11.8613,36.511,g
48.4012,24.2711,0.839,g
22.3238,11.6049,18.82,g
49.2754,14.5068,1.985,g
22.4719,12.3808,18.2742,g
23.1919,16.9625,34.6018,g
56.8961,16.6032,1.38,g
35.6385,15.6583,20.924,g
23.2615,13.518,44.127,g
32.4134,16.0437,17.831,g
20.393,7.2693,8.8679,g
53.1946,14.7069,2.701,g
16.5548,11.2689,14.44,g
31.5005,10.8628,31.413,g
18.8887,12.2503,5.448,g
31.9543,15.3539,2.124,g
32.5517,12.968,15.486,g
56.8782,23.0935,8.474,g
75.4781,27.9538,10.617,g
70.9683,9.6807,5.1398,g
21.6479,12.4435,45.725,g
92.2474,32.8513,2.235,g
23.6678,0.0001,81.1385,g
116.741,30.9644,2.334,g
78.4011,23.4348,0.065,g
41.4518,12.2506,32.8027,g
27.8336,22.651,77.952,g
20.1374,11.1295,28.1582,g
63.6422,14.5135,2.231,g
35.6053,19.2838,8.714,g
21.7031,6.8875,10.758,g
60.4789,14.1871,1.7725,g
20.5028,7.2654,66.693,g
37.5053,15.776,8.6201,g
35.1654,18.8176,3.828,g
53.8028,32.9317,5.2892,g
104.577,37.8131,0.111,g
64.054,22.9365,4.1447,g
60.2779,20.7181,25.9201,g
31.7098,13.2999,6.187,g
24.4936,18.3546,46.942,g
20.1487,7.1297,28.6298,g
31.4399,13.6839,3.8253,g
21.0425,11.7618,15.654,g
48.1898,20.6604,2.971,g
82.1714,29.0898,0.1989,g
48.3589,21.6431,41.2033,g
24.5939,10.1418,17.0056,g
17.5144,10.4238,83.1626,g
39.7794,13.4751,7.225,g
42.395,20.4129,7.9513,g
55.1056,44.6224,1.1528,g
24.5405,12.1091,33.349,g
36.4006,10.9088,0.0175,g
25.9155,21.7162,62.395,g
23.5413,10.9386,34.667,g
24.1484,13.8484,4.458,g
23.7252,12.741,1.7,g
96.2358,33.1716,2.2634,g
30.7083,18.8247,14.118,g
46.7818,17.6851,7.6187,g
20.1645,7.2982,40.5831,g
14.3875,11.5851,20.35,g
22.1048,12.8114,9.0091,g
21.4329,9.5412,20.7,g
33.3528,17.6866,8.709,g
17.0391,7.4145,66.0852,g
17.8044,9.3625,25.3875,g
25.1407,10.8048,2.4381,g
32.9755,17.0225,7.944,g
74.9967,21.5708,2.154,g
62.6862,23.7632,1.4357,g
68.6335,16.0096,4.3673,g
86.5927,25.3707,1.489,g
24.7396,17.3116,20.6015,g
36.8698,17.7978,4.412,g
69.769,25.3915,0.4249,g
26.9079,11.3487,34.9219,g
28.1928,16.9707,10.515,g
81.9649,35.4074,3.5171,g
35.529,17.8957,31.3698,g
31.4413,21.7385,6.283,g
13.109,10.6767,32.0404,g
36.833,11.2362,8.762,g
17.5266,10.7937,14.9484,g
21.5636,10.8838,48.1799,g
15.0229,12.2192,46.146,g
36.6617,15.5033,11.3761,g
33.2147,30.5176,53.4211,g
28.8127,25.7637,31.937,g
72.7691,31.4427,0.7859,g
27.2726,12.6129,3.789,g
62.634,22.0529,1.8256,g
20.1279,5.8291,0.351,g
35.807,24.4013,8.37,g
92.0975,33.8986,1.0381,g
61.4663,23.9183,2.742,g
26.8589,11.3542,0.638,g
57.6632,18.5917,0.5765,g
21.3568,15.123,41.559,g
38.8861,18.1801,13.175,g
50.7165,10.1314,2.0775,g
45.9228,13.9059,10.455,g
26.4957,19.7704,57.543,g
12.9955,10.617,77.375,g
25.2127,17.0717,33.5054,g
32.112,13.2602,31.5112,g
31.4657,17.5314,4.625,g
21.4699,11.1525,65.5712,g
34.1403,24.525,20.826,g
62.9629,19.3932,2.217,g
31.9672,14.3467,9.152,g
27.5777,13.2467,23.359,g
89.3906,33.2987,2.6602,g
33.3944,16.7128,2.3935,g
97.9047,42.34,8.181,g
23.9025,17.3947,14.9967,g
45.5221,12.7849,9.498,g
69.4801,26.7164,0.9791,g
28.0462,15.1104,26.6013,g
56.6568,17.5866,4.233,g
61.3737,21.366,0.9761,g
20.0833,15.4987,20.6196,g
93.955,42.4963,18.873,g
24.578,16.9487,23.8051,g
85.028,26.4405,1.323,g
34.6275,8.556,1.67,g
20.6238,12.7867,4.327,g
87.3876,29.3532,5.6,g
62.716,24.2106,11.196,g
83.3164,22.8416,2.39,g
61.9969,14.4244,5.723,g
122.418,16.0965,3.236,g
18.7017,9.7132,0.8576,g
67.6545,20.5768,0.4375,g
29.0153,20.734,31.796,g
42.2472,17.7531,0.8358,g
35.1185,25.9444,84.9057,g
20.3441,12.9464,66.21,g
24.0061,17.6551,43.73,g
29.3977,8.1563,5.965,g
39.3646,16.0335,19.4174,g
81.3466,38.2146,1.2749,g
42.5939,17.6212,5.293,g
41.0271,31.7545,60.962,g
45.1147,16.6948,12.2356,g
38.9376,19.3007,15.1288,g
35.0877,26.2968,15.532,g
17.4089,13.6074,86.211,g
27.6996,12.8585,26.6481,g
78.5721,32.4639,9.643,g
21.491,15.6538,70.1989,g
31.0537,24.5573,20.914,g
18.8916,12.3608,9.814,g
21.7632,12.4786,26.131,g
71.7603,30.3507,2.57,g
26.6961,17.6852,50.74,g
36.5237,15.3246,12.715,g
66.2175,21.5481,17.6995,g
26.0427,13.9789,31.443,g
35.426,20.6164,3.278,g
167.274,40.9177,14.111,g
15.8049,11.8389,40.6918,g
29.8194,14.2443,2.141,g
25.3754,16.527,47.3012,g
63.5563,23.7963,4.7658,g
20.8415,7.1822,33.539,g
27.3178,11.8683,5.2524,g
22.3788,12.8508,10.7186,g
76.8511,25.4188,1.1889,g
49.9108,18.041,21.104,g
38.439,15.0891,16.4293,g
23.1262,16.9944,16.232,g
56.5927,22.4953,0.814,g
24.1086,8.6111,59.461,g
58.113,24.2392,3.9914,g
18.1313,7.4821,33.8342,g
28.6367,15.9811,2.3458,g
58.136,21.855,15.462,g
26.408,14.6864,12.393,g
23.6829,0,77.229,g
33.2576,25.5058,27.256,g
26.0756,16.183,15.0673,g
84.0324,29.9255,1.839,g
65.754,18.9742,2.4015,g
43.9241,10.9225,21.329,g
58.4033,22.1844,13.659,g
85.8049,32.2278,1.3536,g
20.0044,11.0652,59.473,g
23.1655,20.9149,24.7031,g
18.5571,10.1384,13.1194,g
37.7991,18.9191,16.353,g
30.2724,17.0073,0.4079,g
22.9136,17.5362,38.491,g
63.8575,26.1979,41.8876,g
26.5806,12.0576,4.9083,g
21.5515,16.1259,56.071,g
19.7551,14.5851,58.335,g
31.0309,8.2536,21.014,g
85.1522,19.7708,3.625,g
87.1478,30.1456,2.152,g
17.3517,11.038,73.1435,g
31.7269,16.0554,11.3284,g
99.0964,36.6325,0.983,g
57.7781,19.0184,0.5243,g
54.6094,22.2694,2.1067,g
42.8589,13.5471,1.79,g
41.7826,19.7467,1.328,g
16.5612,11.5193,38.001,g
29.0428,12.1783,11.474,g
29.3411,18.9033,30.2038,g
62.1149,22.0752,22.76,g
44.7821,14.8631,4.0468,g
22.7309,18.9412,66.851,g
22.5872,0,7.7242,g
19.4433,14.7756,64.4617,g
16.5452,10.7477,15.491,g
36.1804,20.2488,22.233,g
18.5099,12.7852,71.9926,g
40.5427,19.561,21.1203,g
29.0629,21.854,18.7851,g
25.1194,16.3569,27.4012,g
19.4791,10.6494,0.4907,g
33.3772,13.2521,9.2004,g
30.8869,14.5951,9.0144,g
76.7176,30.7721,3.3996,g
32.5571,27.5582,11.3434,g
53.7352,19.5578,11.7065,g
17.7349,10.8373,88.7458,g
17.0685,11.0829,73.3106,g
38.8245,16.474,0.804,g
34.4505,9.7234,14.824,g
77.0262,32.288,0.894,g
21.0145,11.1854,3.9389,g
42.1944,19.7686,5.313,g
12.3331,12.1588,17.444,g
38.2839,20.9862,8.648,g
44.3948,11.0711,1.465,g
67.6371,27.3733,15.2076,g
71.862,28.8326,1.2638,g
62.5506,34.2142,8.974,g
33.0524,15.7139,10.977,g
77.6784,25.6998,1.592,g
44.9628,14.8971,7.5196,g
61.8847,30.7737,0.0235,g
50.7112,24.4091,0.5754,g
13.3657,10.4908,5.5558,g
79.9423,28.976,3.347,g
20.3102,12.3589,3.08,g
12.7459,11.6372,51.7751,g
88.0102,44.629,8.4648,g
87.7389,35.3331,1.3186,g
64.3679,28.65,3.417,g
72.0438,17.4318,8.348,g
20.8219,18.8425,7.4814,g
32.3974,15.682,20.7311,g
25.8767,14.9523,27.242,g
22.7689,17.0966,38.404,g
42.1149,18.9718,16.9055,g
46.2801,16.3144,50.944,g
49.7442,26.6913,7.3364,g
44.1203,20.2104,29.21,g
49.737,21.5338,19.187,g
30.8219,22.2497,29.901,g
18.7822,10.2648,61.8767,g
53.9881,17.591,5.2981,g
164.031,49.9716,9.083,g
90.3223,27.2951,3.7332,g
22.3325,18.199,24.413,g
76.244,22.5596,5.054,g
92.5755,16.042,0.5051,g
86.7913,29.3805,2.284,g
26.5291,15.9191,1.578,g
41.4656,33.6032,13.0923,g
24.6165,15.9126,15.114,g
50.7769,15.7053,3.9303,g
19.2264,16.412,14.45,g
35.7318,26.4597,17.331,g
19.1372,12.2128,4.7392,g
22.8704,16.4198,2.8735,g
22.7184,8.7598,6.1543,g
22.3317,6.5726,39.4854,g
25.5805,17.8441,1.8043,g
38.2245,28.3284,10.5115,g
18.0693,9.6759,84.2593,g
47.0893,20.5962,2.621,g
21.5568,12.6445,6.2216,g
21.8435,15.4761,86.2351,g
27.6904,15.0452,28.9887,g
65.9154,26.1476,3.5743,g
28.5274,14.6945,31.4456,g
18.5772,10.199,76.5709,g
35.0315,20.7835,22.751,g
12.6588,11.7625,84.7568,g
41.8803,22.1277,2.2801,g
28.1555,11.2633,35.72,g
38.1652,23.3782,18.6818,g
20.2891,10.2394,2.323,g
44.1482,16.1695,26.329,g
20.7262,12.8883,14.549,g
12.691,11.6996,79.5407,g
39.8149,22.7019,7.0048,g
67.2079,30.9444,15.2612,g
20.4079,14.6465,89.2364,g
58.7978,17.6852,5.493,g
32.8653,17.3477,12.413,g
45.3779,25.1567,2.4183,g
80.3238,51.6383,4.63,g
26.1174,22.1306,17.3124,g
22.4591,0.0025,8.855,g
19.5849,11.5497,11.428,g
73.1647,32.2813,4.5252,g
17.3878,10.8932,2.3939,g
18.1863,10.1711,0.4967,g
58.0304,22.7795,4.9761,g
25.4788,18.7916,87.3998,g
84.3787,33.7186,0.1081,g
18.7091,10.3988,0.091,g
77.8986,27.5097,2.701,g
23.1716,9.5924,30.652,g
13.2479,10.6409,57.4463,g
82.2887,29.461,0.5058,g
19.8177,12.4765,4.498,g
47.1318,23.4848,8.902,g
34.9922,18.443,8.191,g
28.0212,14.003,4.797,g
55.1773,9.0773,8.473,g
21.0476,18.0276,16.8056,g
34.6295,27.772,72.4438,g
30.7238,26.8029,22.799,g
28.3143,11.382,10.678,g
31.0964,14.4152,18.7547,g
22.4236,15.8256,53.815,g
38.4541,25.4536,14.365,g
61.6682,21.7989,7.847,g
35.4866,20.2531,17.16,g
21.5804,8.8966,48.415,g
26.0277,11.4154,0.6419,g
57.682,20.99,5.272,g
27.6964,16.9705,40.7357,g
48.4978,23.9276,23.893,g
19.633,13.6829,51.7326,g
34.1947,22.252,6.437,g
24.51,16.2319,66.6354,g
95.3181,35.3184,5.0683,g
28.7485,9.6862,1.068,g
76.201,31.0262,2.0088,g
17.5277,7.466,69.8962,g
74.7173,27.7138,10.598,g
19.7455,7.2753,32.467,g
60.6214,27.0122,72.887,g
36.9391,19.833,3.0159,g
52.8865,28.4185,12.295,g
96.883,32.3191,3.9652,g
70.3815,23.4882,5.247,g
26.3197,22.606,30.5803,g
45.349,28.7095,6.1306,g
40.5301,18.7265,26.9369,g
77.0216,22.1833,1.666,g
56.3949,22.885,3.4732,g
86.9287,23.861,2.3402,g
56.9612,26.2149,39.579,g
42.8336,11.395,9.9089,g
20.2001,14.9132,5.736,g
23.4509,21.3714,3.386,g
80.1881,28.3893,19.3195,g
22.256,10.187,13.602,g
25.712,17.7167,50.8703,g
44.2373,20.9611,37.234,g
71.4886,23.9922,3.3555,g
79.5649,26.9862,8.538,g
65.9566,20.7513,4.151,g
16.4338,11.5765,45.878,g
78.5656,38.2386,6.5405,g
20.7708,16.7921,72.2425,g
26.6921,22.1137,2.96,g
30.6697,21.2076,23.142,g
45.7796,19.1139,18.042,g
93.6713,34.8636,2.0651,g
69.446,28.4983,0.2501,g
12.9884,10.72,26.41,g
124.19,92.0095,4.3673,g
12.976,10.3524,0.764,g
91.7393,31.0841,0.0881,g
62.8276,21.7863,9.401,g
35.5577,24.3995,3.314,g
22.1854,17.9779,85.4955,g
80.2255,25.295,2.792,g
29.1214,18.0707,27.67,g
25.4768,7.5159,5.854,g
26.9766,9.7238,3.675,g
40.5724,11.6319,9.5707,g
53.8346,16.1162,8.451,g
27.327,7.0286,3.3457,g
34.5908,12.6329,2.433,g
19.7721,7.0896,10.7736,g
17.0645,11.2136,16.962,g
39.4355,15.9327,24.302,g
19.7129,9.4478,26.3583,g
20.7572,10.2053,20.588,g
29.3314,18.0657,10.7423,g
24.2128,0,6.4563,g
72.2077,27.4244,2.545,g
18.5336,10.2061,42.452,g
33.9827,23.0086,7.927,g
69.7376,22.0464,0.306,g
23.2204,0.0038,74.3282,g
32.6893,16.7666,0.562,g
23.3274,18.6652,37.3197,g
47.57,13.3866,3.654,g
101.269,35.5831,1.8268,g
29.1545,12.6045,24.7086,g
85.411,31.5895,6.244,g
18.6799,10.4089,8.3449,g
77.0437,26.1472,0.357,g
58.3502,12.9165,2.826,g
57.9453,31.8343,5.7196,g
36.5468,21.9981,7.4566,g
22.6255,15.2609,15.109,g
21.3477,12.5351,2.7625,g
23.5439,12.7811,2.964,g
100.408,49.8281,0.217,g
30.531,21.2625,9.189,g
138.085,50.5402,5.931,g
54.8714,21.792,0.651,g
32.1521,17.2853,13.6027,g
32.5176,21.9844,10.0602,g
27.3044,7.4979,19.817,g
23.2473,18.4047,34.217,g
16.6413,11.1562,20.0897,g
29.844,10.0809,29.43,g
59.435,19.6081,5.841,g
30.5583,16.1245,14.043,g
61.2692,23.2062,12.18,g
22.1532,20.2976,7.5449,g
67.8749,23.5976,0.505,g
36.852,25.1337,8.877,g
18.0866,10.02,82.8204,g
54.1577,16.7564,1.296,g
16.8791,10.4149,22.4722,g
27.8673,16.6744,21.151,g
80.5967,31.8121,5.9931,g
39.6495,26.2355,19.5495,g
72.3558,25.2105,0.114,g
46.9362,14.4609,7.463,g
51.5578,15.1741,5.498,g
24.2385,10.9437,10.9363,g
54.8891,24.3038,3.2776,g
25.7552,23.1352,82.6024,g
60.8632,25.7877,2.385,g
25.8809,14.344,12.0537,g
13.2566,10.3836,15.671,g
73.7252,15.5966,3.531,g
22.3842,19.6795,13.5342,g
79.6387,26.9121,5.2634,g
78.4001,43.193,6.463,g
50.9418,21.5709,2.8444,g
26.0266,13.1109,48.8519,g
104.672,39.6681,1.3782,g
87.5146,22.1137,12.3675,g
39.4299,16.5665,0.04,g
41.5697,15.2963,1.109,g
48.0111,20.3797,7.784,g
87.6502,20.9142,1.7125,g
13.2223,10.4581,48.129,g
26.9136,12.4314,10.463,g
34.6213,21.7278,10.0478,g
60.9877,20.5583,11.0229,g
53.3458,10.346,7.4932,g
29.0484,13.1506,0.212,g
20.4629,11.8765,51.793,g
75.3228,25.8935,1.216,g
26.456,18.0344,27.768,g
95.5353,16.219,6.552,g
17.0422,11.0571,11.4165,g
58.9884,29.6335,12.3224,g
25.3993,14.0419,8.4814,g
12.97,11.2222,50.6846,g
29.9919,15.2295,4.0005,g
40.6978,30.7397,7.8862,g
48.7285,20.2255,49.3474,g
43.3106,17.2934,12.2655,g
32.3526,18.7973,2.021,g
89.9113,55.0261,4.502,g
66.9584,21.5702,6.992,g
29.3108,14.6309,24.109,g
53.9765,21.0655,1.843,g
22.1023,6.5949,79.998,g
91.1262,32.5615,7.923,g
