@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
33.0503,10.277,g
95.598,4.36,g
44.3036,31.877,g
73.7512,6.3353,g
35.989,16.9615,g
19.8471,62.9714,g
21.1295,41.1662,g
27.6075,31.557,g
56.4198,3.093,g
25.235,40.5095,g
15.8344,46.6386,g
25.7066,84.4922,g
38.6408,5.6601,g
24.5779,6.3722,g
58.0284,4.187,g
18.4436,88.0294,g
55.7401,1.7908,g
34.7943,42.3246,g
78.8116,2.442,g
31.7847,10.4772,g
70.69,1.638,g
38.3052,29.98,g
24.8332,4.833,g
12.6191,81.1099,g
17.9549,6.7579,g
42.6788,1.891,g
63.9494,2.881,g
19.8544,2.602,g
30.4034,52.828,g
85.6655,1.8868,g
20.2097,66.05,g
44.5086,11.329,g
23.6271,62.979,g
104.511,2.425,g
20.1638,11.655,g
24.8552,19.1574,g
22.7566,43.3032,g
103.501,3.679,g
26.6921,2.96,g
30.3852,66.1224,g
39.9087,40.603,g
35.3542,8.458,g
87.033,1.3845,g
93.6117,1.4092,g
65.5415,0.8093,g
81.2642,1.28,g
70.2452,5.353,g
21.6802,65.6793,g
12.4729,19.1153,g
45.3746,1.1294,g
20.904,20.859,g
27.5972,10.469,g
34.3377,0.811,g
22.2889,25.192,g
114.429,13.0638,g
38.2245,10.5115,g
87.7389,1.3186,g
54.3712,1.8163,g
19.6701,75.209,g
59.4784,3.525,g
22.2363,52.2617,g
55.7402,18.03,g
63.6129,1.1868,g
18.557,47.746,g
69.8339,2.662,g
32.6196,0.083,g
42.0656,3.6947,g
55.4206,2.0902,g
24.8935,24.205,g
13.054,16.7337,g
13.2724,29.068,g
90.2333,2.163,g
55.3415,6.1169,g
128.703,45.0304,g
24.9214,21.498,g
33.2327,10.291,g
23.5359,24.91,g
33.603,1.3108,g
95.0207,5.438,g
29.7715,6.6615,g
29.9576,7.8241,g
30.5239,29.3578,g
16.6048,8.113,g
26.3093,2.521,g
21.5993,85.9814,g
18.5661,28.505,g
36.0178,3.1073,g
28.9099,19.1765,g
22.9547,3.6056,g
49.8632,9.5687,g
22.0863,7.9672,g
21.8818,32.589,g
12.704,7.2808,g
19.9202,64.999,g
22.6484,82.4452,g
34.566,8.529,g
33.528,2.3111,g
50.7761,4.502,g
82.365,4.035,g
50.0755,5.647,g
81.2267,3.906,g
53.1321,7.5444,g
82.1714,0.1989,g
21.241,25.446,g
72.9287,2.2766,g
21.0882,42.201,g
105.973,0.221,g
84.8731,1.92,g
33.2617,2.825,g
19.5409,11.478,g
19.3757,12.686,g
95.0858,3.485,g
19.1365,4.278,g
24.3113,5.4233,g
29.2488,36.6096,g
93.3282,4.3552,g
90.4076,5.4802,g
71.8872,3.211,g
28.0195,7.994,g
93.0625,7.6778,g
28.8538,11.6565,g
19.5087,45.7395,g
51.9853,3.241,g
20.1099,22.163,g
17.4153,8.0924,g
30.4868,15.813,g
24.7206,42.763,g
30.2724,0.4079,g
95.2562,3.681,g
24.9059,44.3225,g
81.4054,2.384,g
36.8391,32.9639,g
99.4896,2.297,g
21.6732,39.441,g
105.542,24.157,g
38.2871,46.6248,g
35.2689,12.9944,g
19.2635,77.957,g
42.9047,0.839,g
47.0455,0.277,g
32.8653,12.413,g
88.1997,12.3059,g
27.5964,24.3712,g
62.4243,2.979,g
39.9822,36.4581,g
25.8224,31.469,g
29.1486,15.2554,g
85.2939,2.4232,g
45.7388,5.0177,g
20.4623,78.8874,g
91.4572,1.22,g
39.5326,9.0374,g
54.1831,1.5703,g
28.0012,16.315,g
58.3354,3.9671,g
54.323,6.759,g
66.2317,8.1299,g
26.335,79.591,g
12.4751,16.29,g
54.2678,2.103,g
41.8047,3.29,g
39.6591,3.7613,g
35.8011,6.5,g
38.9342,5.5697,g
43.3005,3.1075,g
30.1291,1.7477,g
54.6094,2.1067,g
20.4844,63.2473,g
34.9166,11.566,g
38.9485,4.379,g
27.0518,39.776,g
20.4669,26.0698,g
20.7813,37.454,g
62.634,1.8256,g
40.2282,2.969,g
19.4637,22.3975,g
19.8208,20.5231,g
24.3834,35.913,g
21.1522,24.7311,g
20.9211,29.71,g
28.971,41.669,g
94.3584,4.8624,g
81.7059,3.953,g
76.3397,1.5496,g
87.6741,0.933,g
19.6285,14.4,g
25.6385,24.1921,g
29.4243,52.698,g
30.95,20.873,g
19.6579,63.8383,g
76.1989,0.6204,g
43.2183,4.1112,g
23.12,42.462,g
42.715,1.044,g
67.3641,3.1608,g
80.3238,4.63,g
19.0796,67.771,g
19.1186,40.691,g
43.999,1.4941,g
12.9925,13.0028,g
21.0167,56.616,g
22.7025,13.913,g
74.8526,5.866,g
21.3271,37.201,g
72.0272,9.423,g
29.1582,5.7711,g
100.29,2.19,g
19.3072,55.33,g
17.2563,32.4323,g
48.5563,4.382,g
47.0908,10.831,g
27.2843,10.2623,g
28.4759,20.123,g
29.292,3.226,g
77.6261,9.526,g
18.8575,34.281,g
58.8047,4.687,g
64.779,7.4192,g
19.2685,52.9701,g
35.1602,5.54,g
39.4245,11.1713,g
24.0015,52.118,g
37.7445,5.248,g
24.7466,11.218,g
35.9336,4.915,g
21.4777,43.6228,g
52.254,4.2321,g
72.8641,0.343,g
32.6279,10.3,g
97.7809,0.3308,g
39.8586,38.922,g
24.7543,48.384,g
42.9123,44.927,g
37.6554,49.195,g
30.14,19.5075,g
21.3231,6.6607,g
39.6595,6.372,g
32.2976,16.6313,g
44.9124,60.9026,g
22.791,33.009,g
22.7309,23.725,g
33.8326,24.9945,g
21.1505,29.3485,g
38.3764,9.201,g
81.0409,2.8681,g
23.9329,8.5828,g
22.1067,7.3063,g
82.8578,3.3652,g
37.2874,4.73,g
42.9912,12.565,g
60.0412,0.955,g
20.9711,8.9281,g
79.1223,1.1933,g
38.9707,14.4926,g
30.6824,9.7889,g
60.0031,15.517,g
22.349,55.8954,g
58.6329,0.2733,g
40.7402,2.063,g
16.0114,6.335,g
29.3604,12.4981,g
88.4197,0.1076,g
27.13,72.7366,g
19.3265,53.056,g
26.1094,72.118,g
66.0313,3.082,g
71.8686,7.977,g
40.6834,18.706,g
36.9627,10.722,g
51.1323,17.713,g
91.3763,3.0507,g
64.3781,16.783,g
25.9703,66.531,g
54.5115,3.7247,g
82.914,0.42,g
24.5939,17.0056,g
33.549,16.5678,g
19.8382,73.499,g
103.015,0.471,g
94.2137,1.2801,g
88.2461,0.415,g
105.217,2.1215,g
55.1773,8.473,g
30.7739,1.824,g
33.7556,8.846,g
22.5138,41.772,g
28.2797,4.1031,g
21.6639,3.033,g
15.962,59.1671,g
41.7854,0.531,g
31.0773,1.8695,g
48.5588,11.5045,g
81.4962,0.386,g
20.201,36.8528,g
19.495,27.951,g
13.0291,11.929,g
39.2191,9.699,g
59.2636,16.9458,g
18.8161,81.0125,g
32.1215,23.424,g
71.3117,14.1486,g
20.4767,29.3704,g
65.1592,1.345,g
33.2173,13.1609,g
19.4721,27.5944,g
19.4487,56.6,g
28.4085,6.9991,g
41.0899,5.669,g
17.8657,24.772,g
21.2476,35.602,g
23.2115,16.4065,g
12.9245,24.6142,g
45.4074,2.052,g
28.389,15.2987,g
23.472,6.279,g
21.3993,17.51,g
18.3727,61.2797,g
21.4248,69.3995,g
32.1357,3.028,g
20.5897,0.9856,g
82.2528,5.1396,g
37.1106,0.4547,g
88.417,5.1674,g
71.4461,6.252,g
26.6682,2.048,g
31.6521,2.6609,g
33.7019,4.542,g
49.6629,0.2947,g
69.9627,5.6543,g
88.6415,3.1897,g
41.1136,3.559,g
13.0217,54.248,g
30.9635,4.875,g
99.1508,4.199,g
19.7507,6.595,g
32.6291,0.516,g
35.4044,21.198,g
30.9558,16.541,g
58.7871,6.782,g
74.6459,1.9633,g
91.401,0.809,g
21.0228,22.6203,g
13.0769,42.603,g
16.1927,40.759,g
19.1839,79.2185,g
20.9399,24.006,g
28.5274,31.4456,g
27.9558,28.2901,g
13.3406,60.8194,g
23.7559,44.9163,g
19.2617,48.5785,g
40.5879,15.0058,g
37.2474,13.753,g
30.5805,84.0563,g
20.3418,11.572,g
25.7797,55.1534,g
22.4411,0.0002,g
63.8088,8.966,g
12.5305,49.895,g
28.4121,10.5692,g
98.4961,3.663,g
42.5309,27.4131,g
61.4825,3.9773,g
78.5819,4.067,g
25.5138,13.114,g
47.2023,0.966,g
46.8646,2.896,g
37.1736,5.941,g
30.6591,13.0647,g
26.8118,36.997,g
24.7542,26.265,g
35.6953,72.171,g
20.7037,10.772,g
18.3117,59.809,g
35.5954,79.849,g
83.8945,8.8829,g
88.0004,5.397,g
62.888,1.3687,g
38.2504,7.4414,g
45.3582,41.4223,g
23.2702,20.9345,g
91.613,0.019,g
24.6622,0.9875,g
26.7498,15.4262,g
33.5536,5.2729,g
24.7931,5.178,g
79.4951,0.3713,g
34.6563,24.765,g
19.633,51.7326,g
85.0313,1.7685,g
85.1967,1.473,g
40.3641,4.31,g
22.075,8.897,g
37.5684,10.117,g
17.6969,25.6011,g
35.9941,4.761,g
23.6759,3.9228,g
29.8242,11.359,g
25.6507,0.653,g
32.7961,23.5485,g
45.6761,9.1708,g
59.5565,1.3614,g
20.4751,10.796,g
27.4172,6.083,g
45.563,8.2167,g
65.7116,0.32,g
21.2198,53.7221,g
42.8365,0.1562,g
97.5815,0.4193,g
23.1901,51.965,g
76.6358,2.83,g
66.9998,0.8728,g
28.0212,4.797,g
24.0622,8.065,g
31.8121,1.1657,g
26.4593,2.407,g
27.6587,24.5664,g
61.9634,3.9656,g
74.9131,0.3194,g
20.8308,86.2162,g
23.2649,32.049,g
49.1324,3.009,g
30.0611,16.3955,g
69.865,3.4938,g
25.8068,30.6401,g
21.3232,6.2738,g
34.6369,2.9067,g
20.1506,32.807,g
39.0798,15.7293,g
50.7165,2.0775,g
24.1471,13.717,g
89.2164,3.4312,g
24.07,33.07,g
91.2235,3.586,g
26.9187,76.9508,g
34.8359,2.6055,g
26.089,13.935,g
54.6166,3.491,g
31.325,8.9995,g
18.8916,9.814,g
59.5101,5.6618,g
37.6565,10.691,g
39.0781,3.3991,g
112.397,1.285,g
13.1537,26.736,g
47.3327,4.761,g
21.4792,70.5228,g
95.1716,5.1993,g
12.952,42.6363,g
89.102,4.472,g
29.9762,53.211,g
26.6885,14.1441,g
27.5402,9.928,g
76.244,5.054,g
21.143,61.5734,g
38.5934,26.9788,g
91.5673,2.947,g
27.673,10.6699,g
79.4527,8.4526,g
65.4139,8.72,g
76.1033,2.07,g
20.1445,9.906,g
33.681,1.126,g
85.3224,0.137,g
17.6798,82.015,g
25.1721,24.564,g
109.552,4.69,g
28.8261,88.0136,g
26.089,10.832,g
24.1449,35.5329,g
24.4522,20.868,g
66.5409,3.304,g
27.6242,18.353,g
61.8313,5.1947,g
18.1937,83.6327,g
23.9862,25.6257,g
35.9738,8.8011,g
50.1678,0.922,g
85.7897,1.018,g
68.9272,4.554,g
33.8131,6.6811,g
16.6311,31.7295,g
31.9106,25.087,g
35.1096,15.31,g
65.0499,2.2,g
93.0153,1.656,g
19.5713,61.157,g
32.2768,17.4336,g
125.281,2.935,g
19.9428,44.0604,g
54.0026,0.366,g
34.7405,12.6698,g
28.0597,54.347,g
25.5884,20.363,g
59.9538,4.604,g
32.1797,2.5841,g
13.1734,15.9915,g
22.1114,41.7053,g
34.2426,11.5931,g
77.3579,6.171,g
37.5673,15.4657,g
38.5699,4.443,g
21.0483,32.4415,g
13.5435,18.6383,g
67.8347,7.486,g
67.9253,0.1225,g
12.6993,7.8517,g
102.852,3.708,g
24.8839,1.8198,g
46.5687,3.678,g
22.5397,16.1722,g
129.232,6.204,g
33.5462,8.7244,g
58.3532,2.173,g
16.3165,13.689,g
90.9615,0.8542,g
66.5349,9.559,g
13.0616,43.25,g
39.9963,6.032,g
20.3931,62.8383,g
82.9946,2.9285,g
64.3675,8.17,g
69.999,0.0796,g
19.5849,11.428,g
40.8633,4.428,g
30.8198,5.332,g
53.9172,0.6112,g
31.9231,44.2068,g
32.5167,4.1346,g
41.0149,6.297,g
19.4624,15.001,g
70.5873,1.0197,g
24.8227,20.949,g
25.8227,3.18,g
24.7837,1.3628,g
19.3017,5.4377,g
53.1993,4.7161,g
73.5967,11.9305,g
32.5567,2.952,g
42.9665,10.1005,g
60.0411,1.088,g
22.0289,26.823,g
22.451,11.529,g
25.667,68.654,g
23.6343,24.9633,g
12.9947,83.93,g
70.4771,4.0389,g
34.5681,1.3098,g
25.7782,8.288,g
50.6955,13.7648,g
47.9495,11.218,g
36.7277,10.692,g
26.3868,16.068,g
23.6155,25.219,g
53.1674,22.289,g
24.8547,57.769,g
23.8054,39.691,g
19.0013,43.7141,g
19.5137,43.7446,g
70.0891,3.2454,g
39.1899,5.222,g
51.4989,1.5331,g
20.1179,74.511,g
86.049,21.984,g
12.9838,40.463,g
23.578,50.598,g
82.5928,34.3027,g
24.8332,12.974,g
31.4413,6.283,g
29.4939,10.11,g
48.8212,4.4742,g
13.143,70.33,g
67.214,5.559,g
33.4674,2.9606,g
12.9367,31.0926,g
34.9374,9.034,g
24.1739,16.2545,g
19.5431,50.575,g
26.5687,23.9858,g
23.0885,45.055,g
20.2891,71.3503,g
91.0539,14.3675,g
22.8063,41.8543,g
43.8241,2.746,g
17.0648,69.1441,g
27.8728,2.275,g
62.3288,17.5637,g
34.2265,4.551,g
42.2599,6.81,g
101.552,0.2386,g
25.9087,89.502,g
41.1215,5.2825,g
33.2935,5.2329,g
34.475,22.7149,g
28.7994,0.9082,g
63.1931,0.431,g
22.3486,52.817,g
29.3854,7.1928,g
92.7752,3.0299,g
23.602,17.2382,g
40.3394,2.9018,g
65.6748,1.0087,g
86.8646,3.97,g
22.3722,0.3141,g
29.4979,67.167,g
27.6855,37.548,g
20.2339,42.79,g
108.6,0.013,g
62.4115,6.1268,g
41.8024,20.2025,g
22.4501,9.0379,g
50.3756,2.857,g
42.2747,21.6547,g
35.5835,15.7121,g
35.0368,11.385,g
92.7512,16.2144,g
20.3065,64.14,g
39.8069,29.426,g
66.2439,0.7187,g
12.7568,16.342,g
80.3285,66.855,g
33.2355,7.387,g
12.9782,0.131,g
21.4986,6.6566,g
41.3305,9.116,g
17.7895,13.325,g
20.7334,0.208,g
25.1194,27.4012,g
19.9527,56.684,g
52.4962,8.9195,g
29.9425,5.9751,g
19.6428,51.0691,g
23.2176,13.098,g
95.8184,6.415,g
84.0375,0.401,g
21.4802,34.988,g
20.801,23.3742,g
25.0814,16.3615,g
32.3656,43.291,g
24.3015,35.861,g
40.2084,9.545,g
88.5408,2.2359,g
32.8552,5.647,g
23.2898,11.726,g
87.0597,2.127,g
12.9842,64.903,g
26.9212,26.9893,g
12.997,67.496,g
67.3382,5.176,g
12.796,76.5332,g
28.5756,15.48,g
12.6943,12.415,g
26.0372,19.042,g
39.4923,5.7442,g
62.5917,4.523,g
22.6203,66.0914,g
40.9056,12.9253,g
34.6655,6.9113,g
21.9244,15.61,g
62.1149,22.76,g
51.903,7.684,g
17.4879,5.4667,g
40.8922,18.1335,g
41.2354,0.936,g
35.8749,10.037,g
17.8044,25.3875,g
90.4066,9.2458,g
16.4506,31.76,g
63.2845,4.104,g
24.6574,17.585,g
83.7959,1.9876,g
54.5906,0.626,g
44.218,18.537,g
60.3438,12.8638,g
92.1053,6.5297,g
22.2435,44.3431,g
17.3282,82.2683,g
74.3446,7.6188,g
77.4316,12.3296,g
13.2353,25.938,g
91.7477,9.9993,g
76.354,2.903,g
30.9023,10.6775,g
43.0089,13.9329,g
37.4896,75.311,g
17.0052,52.599,g
74.4788,10.928,g
30.8816,27.0824,g
35.5608,0.5877,g
12.654,66.0814,g
31.7269,11.3284,g
77.7269,5.68,g
70.7825,0.97,g
37.2286,16.6959,g
19.8356,24.926,g
20.2913,12.229,g
109.723,3.4161,g
26.5035,24.301,g
48.5197,5.5783,g
29.0311,15.802,g
20.0821,34.358,g
34.9632,3.901,g
74.7986,7.8318,g
47.1318,8.902,g
69.8921,4.442,g
74.6212,0.8905,g
51.7407,6.405,g
30.3621,9.991,g
44.1235,75.807,g
19.1154,31.686,g
31.3868,16.5296,g
26.1516,10.6685,g
21.0071,29.349,g
20.5372,89.6566,g
44.8094,22.0962,g
50.0814,5.8695,g
81.2756,0.022,g
91.7353,2.8204,g
48.8366,0.0805,g
45.6239,6.262,g
60.9046,6.978,g
33.1412,11.856,g
28.9813,46.863,g
36.1546,6.3767,g
55.0058,0.817,g
19.1301,38.478,g
12.9884,26.41,g
40.3693,17.8601,g
55.9732,8.528,g
51.9877,3.8346,g
111.923,3.3939,g
24.5434,61.886,g
38.97,21.4609,g
77.6049,4.328,g
32.8908,18.3564,g
50.5199,12.511,g
26.1561,49.5681,g
81.2135,0.193,g
37.7007,12.8359,g
28.653,22.384,g
21.9962,39.342,g
19.4266,23.9107,g
21.8627,65.5458,g
88.7589,6.278,g
40.1211,7.61,g
31.9031,42.0116,g
91.4628,2.331,g
89.7222,2.759,g
36.9314,11.458,g
20.7124,27.142,g
61.7836,9.52,g
25.397,45.87,g
25.0559,30.6349,g
38.3363,6.499,g
91.1262,7.923,g
20.1426,17.646,g
25.2365,47.1567,g
27.4926,58.4118,g
50.0617,3.6587,g
92.4049,0.616,g
40.6332,18.967,g
27.1569,2.1915,g
53.4755,4.4779,g
49.2717,51.921,g
27.0193,1.0613,g
65.2318,0.961,g
20.1279,0.351,g
56.817,8.831,g
80.9531,1.7098,g
20.1074,1.635,g
41.7332,1.0347,g
26.7645,17.682,g
61.6277,1.7327,g
51.9288,15.0666,g
12.94,53.7924,g
23.3601,62.949,g
38.9357,14.2862,g
80.6494,3.0387,g
46.0188,14.916,g
65.045,18.4316,g
33.8351,15.0459,g
74.3917,5.7626,g
40.0059,4.611,g
22.8704,2.8735,g
26.591,36.647,g
74.479,3.4608,g
34.8917,8.572,g
32.3228,4.6127,g
44.613,7.436,g
40.9586,2.9065,g
80.1827,1.891,g
81.4298,0.7759,g
30.4114,15.8624,g
45.629,1.198,g
26.3431,70.193,g
31.2839,5.898,g
64.8106,10.426,g
51.0301,3.905,g
20.3675,86.1169,g
51.7479,11.1895,g
113.913,10.8666,g
20.7849,80.5721,g
20.911,30.257,g
106.41,2.0319,g
28.8255,2.4949,g
30.7003,2.2951,g
40.2265,17.067,g
92.6674,3.692,g
23.3544,11.469,g
41.9869,18.8358,g
18.2046,26.3124,g
35.9089,26.7977,g
22.2724,46.1424,g
13.2942,67.6577,g
29.0034,51.9091,g
83.2649,19.884,g
21.927,8.4031,g
27.6633,3.7736,g
24.1484,4.458,g
27.9835,31.247,g
12.9877,1.4342,g
21.197,0.327,g
31.2015,47.1486,g
81.138,3.7004,g
62.9301,10.598,g
29.1879,19.1216,g
17.3444,45.5211,g
42.8176,1.9292,g
48.3689,6.616,g
49.5629,4.158,g
26.3327,27.6552,g
24.9084,0.758,g
46.1856,13.438,g
19.9761,19.965,g
29.2635,18.469,g
31.3662,9.4083,g
25.3092,65.202,g
52.1403,0.1304,g
21.0441,15.833,g
23.7727,10.926,g
86.3478,1.7715,g
51.6133,7.748,g
18.5424,74.4102,g
27.9762,19.3344,g
34.1551,51.7229,g
50.0912,2.9598,g
61.661,2.249,g
38.1296,0.2439,g
37.5816,7.3987,g
13.1681,28.175,g
77.916,2.21,g
57.5229,2.846,g
57.0409,6.78,g
78.5656,6.5405,g
87.487,12.056,g
56.9447,5.0681,g
66.6383,5.2154,g
13.0526,47.2633,g
20.6089,36.0741,g
12.7261,63.531,g
25.7942,3.903,g
119.038,10.2255,g
37.9313,11.4673,g
96.9122,20.674,g
61.3263,9.9477,g
20.574,35.77,g
37.6959,5.0315,g
38.8298,27.67,g
87.6702,4.229,g
43.669,2.9973,g
24.1742,86.932,g
93.2593,6.761,g
27.8081,7.968,g
25.796,36.4567,g
22.08,9.168,g
18.8219,3.2309,g
13.1598,34.5856,g
88.9019,3.2132,g
82.646,23.5114,g
19.9589,12.9273,g
44.6393,0.0056,g
24.4878,12.595,g
54.1366,0.16,g
48.1866,3.684,g
35.852,17.547,g
34.7695,4.018,g
42.4518,9.906,g
95.3347,4.016,g
52.0388,13.2931,g
28.5827,24.825,g
21.4272,12.6618,g
19.6828,42.4886,g
25.8446,2.3506,g
59.415,6.807,g
54.2037,2.9912,g
25.2665,12.104,g
19.4433,64.4617,g
80.1855,0.487,g
17.3028,50.682,g
12.8636,35.0558,g
25.1239,22.232,g
39.9551,7.511,g
22.2656,28.109,g
71.2506,1.5906,g
41.0084,11.2425,g
110.552,0.0031,g
67.4425,11.6103,g
88.5729,2.634,g
78.7314,3.208,g
64.4096,8.0335,g
105.092,1.333,g
21.88,7.041,g
69.4989,4.266,g
57.4673,4.5769,g
22.4591,8.855,g
28.3305,64.1446,g
46.5789,9.2336,g
23.6363,11.3526,g
19.35,30.37,g
20.1335,57.56,g
24.9054,12.967,g
75.0843,1.2947,g
16.8791,22.4722,g
38.4841,11.9867,g
24.8322,4.5268,g
23.5413,34.667,g
73.0124,8.1473,g
20.958,5.271,g
74.8515,12.006,g
47.59,3.6,g
18.4261,37.882,g
37.0734,20.7994,g
44.4009,6.405,g
44.3994,5.818,g
65.8896,0.2752,g
40.7147,6.3965,g
21.3968,85.5644,g
18.6575,6.9844,g
70.9622,12.1278,g
20.6361,2.0956,g
93.38,5.288,g
21.7115,64.9079,g
12.4252,60.148,g
37.2503,21.4977,g
42.0269,2.4092,g
27.3166,19.206,g
32.1863,4.803,g
22.1515,48.964,g
86.6115,2.7047,g
13.0856,77.978,g
46.7704,3.2717,g
47.0827,2.4381,g
42.5838,2.2868,g
20.7322,17.933,g
27.7861,21.61,g
69.7555,4.179,g
45.2961,16.594,g
20.4846,25.044,g
81.9748,0.9621,g
33.0671,8.8093,g
94.5656,7.7603,g
28.6893,43.7063,g
91.2612,0.8864,g
74.9967,2.154,g
35.1654,3.828,g
41.9622,10.3535,g
26.7552,32.4811,g
114.324,40.2357,g
72.1379,0.5105,g
34.8842,9.986,g
22.015,49.8198,g
36.9596,10.1152,g
44.5422,67.7603,g
33.8329,31.828,g
32.5359,26.551,g
32.3432,17.4491,g
93.1864,4.5743,g
19.605,20.337,g
86.9693,6.5938,g
19.1646,70.0002,g
27.388,19.1785,g
83.936,0.8126,g
35.8907,1.943,g
34.7469,3.009,g
67.5356,2.531,g
22.8448,11.186,g
205.128,76.3946,g
19.9279,45.8523,g
34.2994,11.1759,g
17.7773,51.74,g
70.8288,4.734,g
18.2835,26.9047,g
69.4048,1.9954,g
27.6904,28.9887,g
22.494,52.917,g
54.4781,1.3186,g
21.6558,17.935,g
59.9017,1.9107,g
89.2513,1.0406,g
13.0934,74.741,g
31.3688,2.3965,g
23.0609,25.519,g
21.912,72.975,g
25.6709,25.9332,g
21.5433,38.911,g
32.5853,6.557,g
98.0185,3.6065,g
13.2215,68.3213,g
13.0382,12.7129,g
78.6643,0.7026,g
41.5538,7.58,g
77.9874,1.8587,g
28.0065,51.967,g
23.7069,63.9075,g
35.3291,4.3624,g
35.4895,4.732,g
37.9583,14.86,g
19.5747,11.296,g
13.0005,48.743,g
17.1794,13.117,g
108.89,58.055,g
20.0297,88.905,g
39.8121,10.575,g
46.3458,9.038,g
36.254,5.16,g
54.4528,0.833,g
18.4648,25.299,g
50.0861,17.293,g
104.356,1.603,g
25.806,23.33,g
20.8989,31.9848,g
71.1507,6.1414,g
43.6997,12.848,g
105.614,0.051,g
19.9851,45.173,g
43.3859,14.648,g
98.2237,1.4305,g
76.201,2.0088,g
