@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
62.0635,3.9526,g
38.5541,3.055,g
28.733,11.8961,g
39.0712,41.2088,g
58.8122,1.4238,g
101.886,3.4479,g
23.9122,10.4948,g
25.622,0.632,g
86.3312,7.6904,g
25.8419,1.8424,g
33.1261,1.3049,g
31.7098,6.187,g
24.5279,34.5922,g
30.3031,0.274,g
18.142,42.849,g
85.889,8.2632,g
31.3696,1.156,g
16.3377,44.277,g
50.8922,11.901,g
31.7928,2.765,g
21.8676,17.2981,g
25.0633,16.183,g
26.394,14.961,g
13.453,11.4657,g
18.5398,35.495,g
18.7801,84.5089,g
103.227,2.4303,g
33.5116,13.848,g
60.4595,9.214,g
57.0527,9.093,g
34.4713,14.0804,g
22.8613,8.694,g
24.1405,7.8407,g
147.383,32.783,g
40.0973,0.183,g
30.4611,6.7859,g
12.4992,21.57,g
42.1175,4.9345,g
75.6751,6.69,g
47.8669,0.94,g
66.4147,1.147,g
47.8108,8.4572,g
22.256,13.602,g
44.4617,40.2122,g
55.6933,10.4307,g
81.5429,2.008,g
117.16,0.181,g
73.9749,2.006,g
64.1293,3.778,g
33.7228,11.0782,g
23.6209,6.675,g
22.3075,25.035,g
31.4896,73.7915,g
30.3839,52.542,g
12.5887,50.5733,g
27.0469,12.261,g
34.9856,20.0586,g
19.0958,80.5135,g
52.6766,2.992,g
17.386,8.311,g
24.7047,18.579,g
75.316,0.539,g
79.9423,3.347,g
19.7408,57.0635,g
13.1978,32.221,g
76.0524,0.792,g
93.4152,4.106,g
27.2726,3.789,g
91.8525,2.1094,g
66.7957,0.806,g
74.3874,3.3108,g
22.329,39.9572,g
85.2739,2.176,g
32.4659,14.407,g
34.2283,7.7895,g
37.8939,34.636,g
25.9904,19.6912,g
20.326,16.506,g
20.443,5.9332,g
19.1984,11.249,g
31.5349,5.6246,g
24.9808,36.639,g
65.1138,13.1445,g
32.2458,0.933,g
94.7976,3.343,g
20.3406,34.3656,g
81.3031,1.121,g
22.7867,2.559,g
12.7,51.82,g
32.6861,12.576,g
52.2833,6.254,g
84.1404,4.124,g
58.8381,2.1164,g
46.302,80.7067,g
125.248,83.7287,g
44.1482,26.329,g
35.907,4.122,g
47.9325,4.874,g
22.7208,18.365,g
29.76,6.2206,g
68.3993,1.651,g
39.2546,86.2934,g
33.1206,14.2293,g
32.1806,5.0736,g
23.4256,5.5254,g
23.3109,67.164,g
28.0556,6.912,g
93.7411,0.3748,g
19.3789,84.0609,g
74.0236,4.1846,g
20.27,18.0727,g
79.775,1.379,g
35.9957,24.9956,g
52.4255,13.671,g
28.1746,47.407,g
19.6529,0.4882,g
29.4841,17.995,g
40.1407,17.364,g
22.3018,9.809,g
31.9404,29.895,g
49.3329,33.805,g
31.4908,6.1882,g
41.0855,8.0235,g
51.5202,13.747,g
106.008,6.8644,g
33.8423,14.9219,g
66.2579,17.172,g
26.6048,11.4622,g
20.5613,4.7412,g
31.546,40.323,g
43.0627,2.85,g
46.3906,1.818,g
17.1269,10.545,g
30.8784,13.7391,g
35.4526,17.278,g
43.1636,43.9162,g
24.5827,13.7582,g
40.3756,6.978,g
36.7226,9.5163,g
81.8712,1.825,g
19.4247,68.1324,g
53.9567,0.2989,g
71.3588,1.576,g
80.393,0.3113,g
23.9923,44.853,g
38.3688,3.764,g
23.2199,2.3661,g
25.2252,2.558,g
18.8887,5.448,g
18.1602,79.697,g
76.155,1.209,g
41.606,20.3344,g
35.2851,16.104,g
32.748,8.4594,g
91.1228,1.133,g
70.5964,7.4539,g
78.5721,9.643,g
88.5701,3.266,g
55.8635,2.6299,g
27.2053,1.8909,g
21.1548,47.4731,g
24.8336,83.6202,g
38.8391,16.5236,g
105.044,1.96,g
30.735,2.8735,g
22.0396,31.06,g
37.0974,8.163,g
12.9945,60.204,g
21.8031,23.2813,g
21.1322,72.539,g
49.0727,5.1931,g
23.0412,58.5536,g
105.504,0.951,g
22.3735,8.363,g
67.341,0.256,g
23.8187,24.1621,g
25.3361,56.2,g
19.1548,0.055,g
24.9502,19.429,g
41.9098,15.3551,g
39.8141,54.262,g
27.0815,30.1103,g
28.6935,10.347,g
107.596,4.8351,g
32.9558,7.371,g
37.7096,4.2358,g
21.7908,23.2454,g
65.3941,2.954,g
23.3316,37.3772,g
33.3414,3.355,g
37.0842,16.483,g
28.339,9.2091,g
97.854,2.4052,g
22.4815,82.6674,g
20.9457,48.809,g
73.0506,1.687,g
107.969,69.079,g
29.2012,9.7527,g
43.66,0.759,g
24.7203,12.9366,g
21.0921,35.604,g
64.7839,2.313,g
89.7464,2.036,g
28.6836,40.8052,g
19.808,38.7226,g
23.2179,25.3949,g
28.7186,21.0694,g
72.3558,0.114,g
27.4892,48.1879,g
21.115,62.108,g
18.7881,1.4971,g
49.9318,4.3301,g
20.4878,4.1929,g
43.9587,1.5723,g
65.9375,15.485,g
23.7185,7.361,g
118.601,4.134,g
21.0476,16.8056,g
31.9523,18.6087,g
19.8582,15.7031,g
12.4893,88.4375,g
22.9136,38.491,g
112.279,3.2837,g
28.5597,7.3378,g
20.7522,43.8882,g
24.476,8.8517,g
43.5086,14.6597,g
59.3778,8.789,g
12.644,7.5002,g
19.1372,4.7392,g
22.4456,31.0008,g
39.305,0.8225,g
36.345,10.885,g
117.408,5.0911,g
76.2697,4.054,g
44.2129,6.929,g
29.0007,32.224,g
27.7854,16.456,g
12.8442,42.146,g
30.8233,31.3026,g
30.8219,29.901,g
17.9276,27.001,g
92.1254,1.0564,g
141.235,3.5362,g
22.1854,85.4955,g
36.5196,28.845,g
69.9615,0.9013,g
64.7091,3.8163,g
18.1125,14.9007,g
20.157,60.424,g
62.5984,4.397,g
50.951,4.0907,g
38.9589,20.615,g
29.8007,13.9464,g
102.309,2.334,g
23.6038,1.699,g
20.7757,0.513,g
49.8841,24.677,g
87.7698,17.011,g
31.011,15.774,g
102.814,3.458,g
45.5944,83.9665,g
40.8586,9.4564,g
59.7865,2.1534,g
44.5336,13.042,g
18.8799,48.7839,g
29.446,29.3534,g
45.1037,9.669,g
26.2815,8.796,g
37.0708,3.987,g
20.1677,15.2811,g
19.5795,9.586,g
19.5635,15,g
67.9392,5.3057,g
28.4655,4.6337,g
22.3818,36.6633,g
31.4657,4.625,g
22.5872,7.7242,g
13.1046,39.533,g
28.9642,5.3282,g
48.4256,10.791,g
18.155,16.0923,g
43.3724,14.518,g
20.7781,13.992,g
20.8113,13.446,g
23.6595,24.255,g
22.4196,10.9799,g
30.8407,53.8665,g
29.5468,8.4488,g
42.3291,5.744,g
66.8617,1.496,g
48.7723,0.464,g
37.6679,22.924,g
39.5766,8.6074,g
27.4601,25.752,g
70.0054,7.789,g
60.4451,2.967,g
79.0134,3.1843,g
26.6711,37.168,g
27.1565,69.7617,g
17.9156,47.669,g
56.7309,15.5608,g
22.0915,54.994,g
20.8898,4.268,g
39.5893,9.1402,g
30.154,7.271,g
71.3453,17.108,g
37.7252,4.0561,g
25.7193,22.037,g
22.7412,12.2494,g
28.5748,16.191,g
22.0765,2.356,g
31.741,10.898,g
29.0606,73.4413,g
35.0068,2.867,g
19.4586,75.4267,g
19.1651,10.83,g
25.473,13.937,g
64.081,3.2298,g
20.0506,25.089,g
26.3365,11.578,g
29.4463,69.4052,g
30.0762,44.017,g
18.9958,38.043,g
24.3458,29.107,g
21.2333,3.7149,g
24.3415,17.904,g
31.5877,27.155,g
26.4388,3.798,g
64.3679,3.417,g
30.5634,85.6181,g
96.2068,0.686,g
30.9633,15.8283,g
28.1738,10.8918,g
19.0999,30.3774,g
20.8203,36.8492,g
77.0216,1.666,g
94.2532,2.6004,g
25.9304,16.0581,g
30.3756,35.043,g
102.932,3.194,g
30.6386,6.753,g
24.0218,12.615,g
12.9833,37.207,g
40.3744,2.4536,g
102.039,6.8092,g
72.8137,12.275,g
13.2086,46.255,g
37.1295,1.92,g
29.6097,60.281,g
124.19,4.3673,g
26.9185,20.6971,g
18.0191,43.188,g
28.7984,40.71,g
101.948,0.775,g
12.927,68.723,g
12.8589,1.0099,g
43.9906,17.384,g
19.6801,35.5121,g
83.4741,2.2974,g
49.7386,5.3168,g
13.1944,39.912,g
86.0891,2.7219,g
30.1806,11.423,g
19.0832,20.1371,g
74.0348,3.783,g
74.3186,1.714,g
30.7181,32.599,g
29.3684,1.9453,g
26.6552,19.8988,g
23.0503,24.726,g
95.6302,18.4507,g
56.4465,64.0988,g
62.1435,7.926,g
95.5063,2.627,g
60.5135,6.909,g
20.5019,1.3685,g
85.2648,4.185,g
20.7519,3.859,g
12.8598,41.4708,g
20.5568,39.2421,g
12.7824,68.3548,g
20.5664,9.632,g
52.735,8.9282,g
12.7256,45.432,g
53.3538,1.0329,g
39.7973,4.4105,g
88.7452,3.4725,g
32.3414,9.1118,g
45.635,8.357,g
20.0029,44.832,g
30.1875,31.0894,g
16.2944,81.919,g
116.124,3.325,g
68.6236,3.3842,g
42.0042,7.672,g
20.7722,23.675,g
85.1125,1.627,g
13.6728,14.071,g
73.28,1.0024,g
27.6996,26.6481,g
48.7737,5.401,g
28.0095,17.516,g
45.2838,3.777,g
28.8208,16.6,g
12.8312,21.9904,g
33.2144,1.2333,g
13.3114,74.796,g
26.8614,18.3524,g
25.6327,0.5897,g
24.3134,11.9691,g
20.8855,8.3002,g
21.5568,6.2216,g
29.9486,0.275,g
105.305,4.985,g
31.3405,4.2591,g
28.3317,36.8299,g
100.607,1.2458,g
101.632,3.602,g
24.5507,39.1194,g
12.9956,72.4972,g
33.3814,2.087,g
12.42,42.4922,g
44.932,10.503,g
35.552,85.3816,g
20.5521,22.516,g
23.7496,28.429,g
29.3966,12.463,g
26.1954,23.341,g
92.4417,1.1676,g
29.7941,25.428,g
32.4319,13.611,g
63.2291,0.8548,g
83.0629,4.149,g
59.6365,10.208,g
22.6073,31.7237,g
39.909,8.869,g
24.0336,47.963,g
40.9615,6.9787,g
34.4717,8.3289,g
22.914,16.4346,g
16.9089,26.26,g
20.8875,1.8603,g
20.4776,16.162,g
21.6731,67.8084,g
27.8453,15.015,g
25.1684,53.537,g
47.1951,18.4615,g
26.3646,62.848,g
27.3626,9.808,g
54.7975,2.801,g
74.2846,5.1219,g
44.2753,14.118,g
72.3361,1.832,g
72.2842,2.371,g
42.8206,22.0916,g
52.4722,10.7248,g
75.4335,0.298,g
33.4757,20.071,g
18.1188,83.0585,g
12.9535,31.0982,g
54.4407,19.5239,g
29.9384,22.871,g
44.5906,0.706,g
39.5437,3.7748,g
26.4869,40.5639,g
34.8407,5.9938,g
61.5553,3.363,g
20.4079,89.2364,g
85.3814,1.869,g
20.8173,61.3805,g
52.719,6.3642,g
28.9792,6.3588,g
33.8593,4.009,g
93.9699,4.4256,g
34.5549,1.8232,g
107.484,1.759,g
36.2553,17.7197,g
20.1468,30.756,g
22.6669,26.7566,g
20.5791,9.7876,g
84.5375,6.7811,g
101.227,3.329,g
13.4612,40.227,g
68.9406,0.279,g
97.1493,1.94,g
30.3691,6.5706,g
41.3532,4.09,g
40.4409,19.335,g
45.2271,10.09,g
55.5393,5.1038,g
30.4477,36.6265,g
86.4077,18.0251,g
65.498,63.886,g
41.1237,2.777,g
70.5297,1.0712,g
35.4276,8.1635,g
32.8971,11.0731,g
57.3559,0.6666,g
18.2056,13.294,g
18.201,13.241,g
25.5952,18.547,g
12.7516,8.1347,g
20.641,59.013,g
80.5879,2.7956,g
45.4295,9.433,g
49.5844,6.6105,g
54.8736,3.4462,g
37.1453,0.6385,g
22.0959,13.3891,g
47.188,18.8702,g
37.527,4.995,g
21.891,35.1373,g
45.9354,0.077,g
57.607,14.193,g
54.3183,4.6472,g
38.549,24.017,g
35.8521,10.894,g
53.3355,2.523,g
87.0114,1.776,g
27.4634,8.5588,g
89.5436,4.985,g
19.7289,28.062,g
37.0217,1.1296,g
20.9417,1.011,g
26.8784,34.2142,g
37.1613,16.697,g
20.9032,25.9219,g
22.3154,20.212,g
110.576,0.3439,g
26.4006,31.155,g
82.6154,1.979,g
17.4844,44.6217,g
23.1227,40.3115,g
27.7531,0.2168,g
50.6386,5.1984,g
26.3468,56.0713,g
23.715,12.658,g
31.6449,3.7388,g
20.435,27.7485,g
18.1038,20.707,g
92.1441,3.949,g
20.509,76.9494,g
12.984,11.746,g
33.7749,30.202,g
52.8214,14.834,g
72.3869,14.878,g
18.9405,41.804,g
24.1838,52.1482,g
83.7923,1.061,g
18.794,35.5834,g
28.3417,78.069,g
22.2648,10.0186,g
45.9228,10.455,g
43.2374,7.006,g
21.5547,31.0635,g
31.6176,2.98,g
20.3902,37.113,g
46.4315,2.693,g
44.7566,1.0447,g
75.6488,5.0598,g
32.9345,9.6233,g
87.4239,0.2731,g
83.5371,3.3923,g
50.6334,13.767,g
36.5987,13.191,g
28.2857,15.2,g
85.4547,12.615,g
64.6156,10.652,g
28.1067,23.326,g
19.6129,9.825,g
24.8503,5.528,g
17.2893,23.4938,g
33.597,10.355,g
62.152,0.5862,g
70.8359,1.046,g
12.6609,15.4989,g
24.2267,3.9884,g
32.0451,65.2633,g
27.4917,4.18,g
80.4112,5.4106,g
15.9514,84.0046,g
42.1944,5.313,g
47.1947,8.021,g
21.1286,24.538,g
80.8604,2.788,g
73.1647,4.5252,g
70.6232,2.043,g
24.0549,44.928,g
32.3678,7.9729,g
88.2815,0.618,g
28.8738,48.027,g
23.4415,49.711,g
81.4337,3.511,g
59.0483,8.161,g
77.2949,7.626,g
46.7996,18.651,g
20.7424,14.987,g
77.6016,4.629,g
29.7952,5.2474,g
37.1941,4.9759,g
24.9913,19.6425,g
23.5819,17.237,g
50.8142,4.7419,g
20.4405,3.57,g
20.1939,16.3257,g
80.4024,4.39,g
18.3681,70.269,g
24.1674,8.688,g
75.4576,4.6873,g
30.4343,12.7025,g
21.5265,3.88,g
50.4186,9.691,g
71.9732,1.7301,g
67.8372,5.0087,g
21.3507,41.9953,g
91.4237,1.781,g
25.5917,36.394,g
64.5851,7.6842,g
49.2705,8.8233,g
68.9717,6.3019,g
24.0731,0.132,g
67.5051,4.18,g
52.1761,11.9522,g
57.8276,1.965,g
31.3357,26.0319,g
20.6022,89.6589,g
26.4178,52.269,g
23.8479,11.4981,g
12.7005,18.557,g
55.0304,8.2667,g
57.7782,3.0035,g
38.2411,13.963,g
40.6449,5.7872,g
55.7731,10.4898,g
28.0998,2.906,g
61.4489,7.3758,g
104.113,1.828,g
28.5515,17.652,g
88.0329,1.607,g
19.9142,53.016,g
25.3202,5.08,g
46.347,7.5772,g
37.4765,8.441,g
12.6725,87.3142,g
31.4511,9.1233,g
48.962,9.569,g
33.2019,5.201,g
38.1484,7.399,g
46.9218,10.582,g
24.5684,13.1428,g
33.4604,4.457,g
70.1836,2.4324,g
29.6454,25.0017,g
17.1236,40.222,g
75.7105,7.051,g
27.8909,18.316,g
32.5175,13.229,g
45.0704,7.7364,g
52.8342,1.1826,g
23.9986,10.8561,g
65.667,16.903,g
88.958,1.39,g
13.0051,8.4921,g
48.5393,9.9947,g
28.2701,10.181,g
61.0664,0.151,g
39.7738,3.288,g
60.8125,11.863,g
51.0814,0.559,g
75.3715,5.284,g
19.9742,8.793,g
66.9687,2.619,g
31.4488,14.121,g
81.8411,4.582,g
18.9028,64.045,g
37.4432,8.7569,g
53.7826,2.081,g
20.2649,19.359,g
112.569,1.064,g
71.0207,1.904,g
24.8223,8.302,g
57.9795,3.968,g
12.5217,35.2548,g
103.226,0.2615,g
24.8161,42.368,g
22.0456,63.367,g
15.615,2.599,g
13.2023,52.1667,g
92.2474,2.235,g
85.9865,0.3985,g
109.8,73.6804,g
30.5583,14.043,g
63.6221,5.5598,g
41.736,10.0749,g
66.1569,5.6351,g
83.5017,4.43,g
34.7679,0.281,g
43.8753,9.6642,g
16.3137,10.758,g
29.4713,1.643,g
16.3214,6.0909,g
35.6443,3.614,g
30.554,2.2982,g
51.0077,19.198,g
26.2738,4.849,g
40.9677,4.929,g
52.5964,5.258,g
110.1,0.204,g
13.9473,25.1526,g
21.0617,22.8621,g
18.9249,18.7148,g
62.1376,8.626,g
63.1451,10.179,g
46.2893,10.6382,g
30.6525,37.007,g
48.9319,1.645,g
19.7308,8.753,g
57.9453,5.7196,g
49.4996,12.7026,g
17.2568,13.267,g
38.2724,0.378,g
26.8184,3.2859,g
18.9645,18.749,g
39.0165,3.2298,g
30.5117,56.063,g
26.826,1.707,g
25.9857,56.1948,g
98.5879,6.4959,g
87.3876,5.6,g
54.8072,6.3332,g
21.7283,32.7666,g
97.2091,0.6959,g
36.5188,17.6334,g
38.2371,8.6172,g
28.1264,56.248,g
33.5218,13.501,g
21.3428,0.6445,g
106.419,0.6179,g
38.8245,0.804,g
71.5951,0.8714,g
104.323,2.8968,g
61.672,7.336,g
67.5024,6.022,g
24.1451,78.7982,g
96.5421,14.594,g
30.4555,10.909,g
12.7102,58.6479,g
52.3259,73.755,g
66.2708,5.998,g
72.9139,5.7258,g
19.2878,58.7634,g
43.269,4.97,g
16.8293,53.9159,g
28.5069,67.511,g
22.0271,7.383,g
48.536,1.7215,g
19.7576,17.401,g
105.339,5.388,g
33.4462,8.614,g
25.7577,8.682,g
56.9381,2.1358,g
50.5804,8.1336,g
19.6945,3.769,g
21.4815,66.0088,g
66.1975,7.5637,g
59.435,5.841,g
82.8786,19.081,g
38.4696,37.3983,g
40.2456,1.706,g
31.838,53.953,g
32.8576,3.5025,g
26.3029,5.4587,g
36.1859,3.9756,g
70.7565,7.797,g
40.9467,41.3483,g
28.5785,14.972,g
95.89,13.735,g
12.9823,71.697,g
24.6784,52.1801,g
32.7943,4.4626,g
33.6832,1.573,g
30.9444,23.9855,g
99.4918,11.8646,g
22.8668,20.949,g
29.306,9.652,g
23.3736,6.5289,g
117.034,2.594,g
18.8412,45.2279,g
21.5706,44.497,g
81.8428,2.008,g
48.8508,5.328,g
21.1346,24.195,g
41.3935,1.811,g
35.7929,6.769,g
82.8129,2.569,g
16.0952,32.5307,g
62.6862,1.4357,g
17.8221,23.8976,g
18.3843,62.5869,g
35.8286,0.472,g
114.171,1.219,g
12.9624,3.5444,g
63.2448,6.61,g
28.0155,30.92,g
65.7189,1.412,g
24.5139,42.0438,g
20.9486,46.2761,g
26.8053,1.897,g
45.1878,16.521,g
42.9036,1.586,g
48.1834,4.4764,g
154.646,4.0716,g
17.5379,21.666,g
25.4076,11.3112,g
22.1758,21.346,g
20.5544,59.294,g
36.5911,9.497,g
35.0575,1.273,g
43.1417,82.278,g
84.4745,3.18,g
43.3635,3.7958,g
32.6194,15.634,g
34.2046,19.049,g
47.371,3.4872,g
50.9423,0.545,g
23.3274,37.3197,g
38.2285,23.28,g
46.549,14.536,g
18.7354,46.1771,g
37.264,6.5171,g
17.9289,12.0487,g
42.4806,11.5541,g
88.7948,1.288,g
21.9039,41.331,g
28.0589,11.659,g
21.3047,82.8039,g
84.4905,4.687,g
22.2996,3.2088,g
22.7264,25.33,g
21.0846,3.6007,g
79.8282,2.3845,g
78.3004,8.1366,g
45.5221,9.498,g
62.1738,0.4862,g
20.0987,34.9882,g
77.1228,0.305,g
21.081,61.098,g
52.8983,7.4762,g
34.9381,30.3355,g
19.8142,67.285,g
73.5065,12.7952,g
28.9082,18.845,g
26.7425,86.2952,g
103.274,5.2374,g
94.42,3.9059,g
35.5217,11.586,g
87.7847,2.0092,g
31.4384,45.8751,g
22.8716,3.427,g
27.0457,12.744,g
22.5982,88.2038,g
28.7879,88.9008,g
113.586,0.347,g
27.3906,37.3138,g
50.3636,15.2905,g
125.644,0.768,g
13.0018,67.951,g
17.846,80.6796,g
37.043,5.3662,g
36.2476,9.7048,g
12.7427,79.144,g
83.2349,5.079,g
18.5832,20.9362,g
86.691,3.886,g
40.181,14.366,g
78.6046,1.56,g
61.8236,5.6814,g
51.3827,15.231,g
33.6616,35.279,g
20.0986,21.675,g
23.9287,60.313,g
18.9158,17.822,g
26.257,7.8637,g
38.5196,15.629,g
21.5843,60.3918,g
18.8845,41.771,g
74.7241,4.5284,g
39.7884,7.5434,g
34.1403,20.826,g
18.0774,56.6874,g
43.48,1.701,g
68.6335,4.3673,g
45.7859,19.482,g
61.596,0.488,g
72.802,1.068,g
87.5091,10.732,g
27.3482,18.766,g
42.9959,2.045,g
25.9612,36.498,g
21.9145,9.7889,g
55.732,3.4037,g
67.6371,15.2076,g
92.9059,0.21,g
20.6404,14.933,g
25.6128,1.0356,g
27.6835,17.02,g
63.5841,0.0608,g
29.5335,66.7511,g
41.5697,1.109,g
13.1683,7.8457,g
20.2996,89.7647,g
13.3522,38.0087,g
69.8848,0.9472,g
26.5881,14.237,g
13.2963,41.3072,g
25.6039,10.268,g
45.9156,6.3431,g
30.5778,5.5419,g
89.0326,1.1214,g
19.0879,57.598,g
32.1173,12.3552,g
27.5166,44.6119,g
30.8978,14.4319,g
38.8527,4.604,g
31.9212,3.045,g
36.1792,18.8627,g
87.9869,1.912,g
30.758,0.5636,g
32.7981,0.2188,g
101.187,1.7602,g
42.1745,4.9357,g
38.3309,69.7546,g
25.579,24.588,g
60.4692,12.857,g
22.7982,10.6855,g
50.741,18.85,g
29.5149,9.6888,g
83.1274,0.6755,g
34.6136,12.037,g
18.7532,3.5066,g
39.301,4.5729,g
39.2972,6.5895,g
92.769,5.8385,g
77.7137,15.5424,g
84.7047,3.5519,g
94.1338,3.4297,g
96.8365,7.8896,g
13.2334,44.4218,g
54.8714,0.651,g
40.9211,5.717,g
17.551,21.124,g
35.426,3.278,g
79.5649,8.538,g
25.9211,2.66,g
101.034,2.9283,g
30.1917,0.296,g
28.1343,10.3698,g
12.8808,28.493,g
21.1271,16.8596,g
101.616,0.8339,g
69.1158,0.206,g
93.4709,2.6846,g
37.398,7.915,g
26.533,39.3249,g
20.8279,49.935,g
32.4488,14.539,g
74.7091,4.257,g
26.3818,33.2311,g
35.8032,11.539,g
21.5478,50.002,g
19.8196,88.9179,g
108.87,3.934,g
66.013,2.8356,g
41.2891,8.6072,g
46.5574,30.919,g
31.1009,4.015,g
38.2651,10.873,g
28.4957,45.184,g
141.484,7.2801,g
26.9117,18.547,g
57.5315,7.4165,g
25.9112,9.985,g
25.2226,80.7261,g
80.0141,3.3695,g
31.9034,30.0135,g
26.1461,11.047,g
27.0149,39.295,g
25.0221,82.9593,g
82.4652,1.343,g
23.6846,15.923,g
89.2985,3.616,g
86.053,3.062,g
93.6965,1.151,g
49.871,8.326,g
28.5152,48.71,g
34.1413,12.773,g
16.559,0.202,g
139.204,0.35,g
15.5126,25.1926,g
12.8751,43.404,g
41.4478,7.4614,g
84.0531,3.131,g
96.3203,84.7342,g
87.3481,0.4795,g
23.0065,25.381,g
31.1542,40.24,g
