@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
67.3736,2.135,g
78.2112,7.052,g
32.8709,23.761,g
37.7771,0.8021,g
19.6379,80.2685,g
47.2337,3.5641,g
58.6792,14.967,g
94.7591,6.005,g
45.8873,4.521,g
43.3537,17.749,g
20.1937,45.009,g
19.4386,58.159,g
12.976,0.764,g
23.8725,9.027,g
76.6657,0.436,g
46.5588,11.03,g
25.7288,27.1409,g
62.1786,2.553,g
87.1434,7.3785,g
26.567,12.3055,g
36.8621,14.4244,g
52.3766,8.8454,g
84.9312,1.1373,g
33.6195,31.8731,g
21.4317,28.035,g
51.7656,7.6181,g
40.2341,6.2066,g
12.7273,35.694,g
41.0916,10.8662,g
18.4204,33.3598,g
88.5821,3.144,g
37.1464,1.705,g
21.3145,13.2097,g
45.0948,4.361,g
25.2747,38.741,g
77.537,0.9581,g
34.8534,1.207,g
14.6095,21.3448,g
30.7233,2.0573,g
58.6077,0.256,g
18.6811,42.612,g
68.4339,27.43,g
22.9886,14.3483,g
35.2047,10.218,g
22.248,0.0865,g
41.8231,12.156,g
20.9972,26.046,g
79.4851,4.5885,g
82.3651,1.884,g
28.097,15.876,g
19.8544,45.5575,g
42.2145,0.5371,g
12.9108,76.6517,g
26.619,8.3473,g
26.5096,7.58,g
19.5172,26.742,g
53.2359,6.1069,g
44.7025,14.5058,g
21.9413,15.8411,g
66.3629,1.2327,g
20.7297,7.9853,g
28.3689,2.948,g
17.6485,23.7151,g
28.6793,36.4032,g
75.6241,4.0898,g
67.5796,2.7859,g
29.5252,19.7036,g
23.8573,16.4046,g
22.985,9.987,g
77.9107,1.762,g
65.1314,10.7786,g
47.5381,17.858,g
48.0175,8.7025,g
18.8496,25.809,g
91.3695,1.9148,g
43.394,13.603,g
28.1836,45.4106,g
68.9226,9.7906,g
27.3841,16.37,g
18.3186,50.4492,g
54.9218,6.312,g
36.1281,10.5725,g
30.4837,21.1876,g
58.2616,5.4939,g
12.6909,7.208,g
16.1931,56.5349,g
14.9201,29.1403,g
60.6227,12.113,g
23.1882,9.004,g
46.9609,5.775,g
64.949,0.76,g
61.0835,12.079,g
15.2955,54.997,g
18.3861,4.135,g
35.1271,1.0485,g
61.4574,5.6897,g
29.549,0.9098,g
64.5788,0.209,g
25.9214,9.6072,g
80.9257,3.9366,g
103.582,2.3493,g
28.4384,54.7663,g
24.7122,33.725,g
25.1407,2.4381,g
21.7089,3.465,g
43.8674,39.8956,g
31.3498,10.9966,g
42.4667,4.9852,g
81.4119,0.256,g
55.4763,3.086,g
41.751,31.305,g
34.6176,22.7129,g
40.5407,1.3003,g
37.7155,24.5831,g
41.1061,0.4014,g
20.5028,66.693,g
34.7496,7.8384,g
91.1582,0.5,g
50.7743,5.1845,g
20.3898,7.6029,g
72.9815,2.203,g
33.7823,2.0557,g
20.5294,34.677,g
19.4697,17.713,g
13.1817,24.9009,g
31.0486,19.8899,g
28.0939,15.2489,g
96.4553,1.7133,g
35.6882,7.742,g
31.2892,4.9939,g
86.1643,3.0817,g
42.9078,13.9853,g
107.219,4.3625,g
56.2778,4.439,g
52.8865,12.295,g
60.9285,1.0066,g
49.4109,16.5835,g
88.3013,4.067,g
113.789,2.3023,g
28.7242,13.962,g
20.5867,31.2984,g
25.2187,32.3326,g
24.8026,7.5907,g
18.2941,87.0857,g
56.2287,7.4349,g
77.484,72.931,g
64.0183,2.9665,g
38.0252,10.748,g
22.0114,35.946,g
62.8329,6.4855,g
53.8685,32.443,g
23.4162,78.726,g
40.1959,10.0734,g
61.9829,2.076,g
36.6546,59.046,g
57.0829,6.6582,g
22.6082,7.936,g
64.3202,0.217,g
36.5413,21.303,g
46.395,9.8102,g
48.4978,23.893,g
25.8648,10.4893,g
38.5551,17.979,g
38.015,9.2636,g
24.8861,12.957,g
26.9974,38.664,g
12.7087,46.283,g
16.2188,24.17,g
18.7737,32.593,g
34.3556,1.1303,g
68.5786,5.205,g
28.1465,86.3532,g
18.9276,18.1586,g
32.6893,0.562,g
25.392,7.8399,g
25.1694,21.27,g
20.9852,22.568,g
13.1,39.62,g
45.3973,4.1267,g
58.3519,0.78,g
13.1625,40.316,g
85.167,3.743,g
37.8358,3.108,g
21.7388,26.948,g
20.0484,9.098,g
39.5872,16.85,g
53.7587,84.3933,g
23.8241,12.249,g
84.0883,5.4781,g
28.1288,24.2231,g
33.0532,9.549,g
41.9175,9.541,g
96.8724,6.0195,g
24.0748,0.893,g
26.6758,13.928,g
24.1038,37.5625,g
54.1138,2.9862,g
81.2862,4.129,g
49.7442,7.3364,g
31.9789,15.3064,g
70.2269,9.1982,g
172.979,0.329,g
61.8847,0.0235,g
41.7932,13.6362,g
21.3305,15.8492,g
71.3117,6.3073,g
17.0422,11.4165,g
39.617,9.772,g
15.9438,46.6417,g
55.5017,0.936,g
40.8914,5.2595,g
57.3784,21.804,g
22.9555,27.041,g
16.4178,65.558,g
12.7445,4.555,g
24.0005,6.9421,g
50.9418,2.8444,g
37.2735,17.7959,g
24.8562,22.9883,g
26.3386,11.8733,g
100.286,4.664,g
75.469,3.0461,g
57.6796,10.262,g
75.0502,1.2422,g
24.3377,2.8878,g
93.6758,0.026,g
23.686,23.211,g
35.1728,28.8991,g
21.5813,20.293,g
36.7759,18.229,g
30.3824,11.9419,g
23.3911,19.703,g
26.5358,11.496,g
12.659,67.1488,g
31.0818,14.461,g
26.0313,4.437,g
21.945,59.558,g
118.862,1.5122,g
69.2105,3.301,g
54.1441,16.2512,g
35.2264,15.103,g
28.8197,25.421,g
21.6376,1.591,g
48.158,20.997,g
114.445,2.2623,g
22.3987,11.655,g
20.585,42.803,g
93.3768,1.734,g
92.3147,1.3333,g
20.8003,60.8343,g
66.7934,15.777,g
39.345,3.0825,g
28.7177,8.54,g
58.7044,4.8245,g
17.3807,66.181,g
25.7487,24.031,g
20.6747,46.066,g
30.5961,11.8172,g
33.5888,22.805,g
12.863,17.031,g
18.2664,14.708,g
42.1221,10.45,g
19.7594,77.3146,g
67.1596,3.1282,g
30.5382,13.5528,g
25.8002,12.5937,g
36.5502,27.555,g
28.3287,18.23,g
89.8999,0.128,g
41.7791,1.8949,g
40.0484,1.596,g
38.6668,6.4438,g
21.0379,16.1552,g
28.9235,16.859,g
35.7318,17.331,g
12.7509,46.2009,g
64.6119,5.402,g
66.4899,3.6733,g
39.8927,14.818,g
60.9779,0.3079,g
30.8746,15.7149,g
18.9001,42.667,g
61.8679,16.96,g
39.45,6.3884,g
42.4521,48.416,g
85.5402,4.01,g
43.0287,21.8794,g
73.6497,4.5424,g
13.376,75.648,g
39.7794,7.225,g
22.2827,34.432,g
68.7883,8.7606,g
21.489,59.423,g
103.475,1.727,g
20.8402,13.2241,g
42.8667,6.9302,g
28.0453,4.9786,g
22.1773,20.288,g
25.6068,12.1452,g
69.0638,4.3045,g
97.3016,0.131,g
38.7094,4.65,g
76.7136,7.946,g
71.4159,1.4909,g
28.6896,31.784,g
23.5536,49.0547,g
25.1685,72.786,g
92.1213,0.7519,g
24.7379,2.748,g
80.3703,21.841,g
46.6559,2.771,g
81.9688,2.967,g
82.0529,2.031,g
20.9442,12.268,g
49.3308,1.5672,g
35.7084,35.069,g
29.2226,5.7595,g
23.5439,2.964,g
36.185,28.551,g
46.8561,1.1127,g
28.7043,61.727,g
27.9177,48.484,g
18.3529,81.3657,g
36.3394,1.236,g
20.8101,2.108,g
32.0205,5.6933,g
39.1028,5.148,g
69.3249,5.8399,g
53.1026,6.083,g
39.4615,2.068,g
28.0971,13.9543,g
25.0535,27.262,g
49.2906,11.635,g
33.4044,29.609,g
29.2453,19.747,g
34.1703,10.493,g
22.61,64.034,g
37.2705,16.857,g
29.054,31.0087,g
92.2871,2.436,g
66.7283,1.4439,g
40.1306,8.8138,g
26.8136,0.708,g
96.995,0.9411,g
68.9277,4.387,g
48.3669,1.99,g
65.8168,6.9368,g
65.6585,11.6762,g
82.1558,0.3795,g
24.7067,75.425,g
31.9774,6.46,g
31.8013,21.5187,g
34.9959,6.89,g
48.0111,7.784,g
21.6904,89.7187,g
19.3101,4.3446,g
76.5716,4.4055,g
57.1117,10.734,g
18.8573,88.8278,g
23.3523,18.9122,g
18.1576,33.2818,g
83.5628,9.311,g
24.6528,0.881,g
28.6317,17.9029,g
96.4889,1.765,g
49.165,4.8828,g
21.099,77.795,g
43.0126,2.4997,g
29.5296,37.585,g
69.6678,3.8131,g
71.6117,5.3775,g
26.5474,14,g
19.6403,4.0536,g
27.6315,34.121,g
13.438,43.042,g
18.9213,8.274,g
17.8722,48.694,g
78.6102,3.301,g
20.1622,3.886,g
18.2814,17.734,g
28.3472,6.959,g
57.3932,4.7613,g
29.7456,19.182,g
38.2467,4.173,g
27.8573,15.7002,g
36.8727,2.0174,g
30.4527,13.6718,g
18.6873,34.0054,g
22.1048,9.0091,g
26.1052,3.9731,g
47.76,1.1964,g
24.9527,20.728,g
91.7756,2.4654,g
35.807,8.37,g
44.6155,13.107,g
80.6137,3.298,g
35.6734,5.955,g
39.3534,3.759,g
47.0554,18.374,g
40.9029,8.222,g
19.0166,68.8859,g
25.6714,9.5272,g
35.529,31.3698,g
66.8423,8.368,g
37.2195,11.386,g
63.0359,1.9109,g
37.0457,3.9171,g
41.5842,6.377,g
20.1273,8.229,g
25.7554,0.0002,g
86.7619,5.057,g
29.6226,19.914,g
106.244,1.464,g
64.9888,1.798,g
23.9751,4.1125,g
167.067,4.486,g
35.0447,2.232,g
25.2379,27.762,g
67.8749,0.505,g
27.3066,28.615,g
44.6576,22.7661,g
26.8582,17.677,g
50.7703,4.232,g
33.4439,5.6137,g
20.3722,50.6061,g
50.7112,0.5754,g
18.8618,36.709,g
16.5162,24.0178,g
27.3905,19.736,g
25.5536,79.873,g
88.0991,1.892,g
29.6058,9.0521,g
25.5161,6.024,g
42.1563,49.156,g
14.6323,74.7762,g
29.3521,47.1879,g
58.7751,0.2638,g
38.8604,5.8146,g
30.858,1.0274,g
34.1804,27.156,g
18.787,28.2602,g
90.6506,0.568,g
84.9925,0.546,g
63.7096,0.2853,g
13.594,54.213,g
63.6422,2.231,g
39.6265,37.8821,g
36.4381,3.596,g
38.5154,9.826,g
19.7083,10.4413,g
27.8701,18.606,g
32.4232,23.7956,g
42.468,12.219,g
77.4354,43.174,g
22.7217,39.6495,g
16.5068,36.3007,g
50.9109,10.865,g
25.0758,80.2386,g
118.747,3.2776,g
22.0729,38.1238,g
33.9312,9.6812,g
19.9009,70.729,g
29.4962,12.2232,g
12.9695,32.761,g
33.0524,10.977,g
37.304,4.3,g
107.725,1.5131,g
36.6913,69.125,g
50.3422,8.78,g
38.9482,26.7113,g
54.623,11.24,g
61.0521,7.181,g
20.4023,34.5528,g
20.3447,46.8416,g
14.2556,63.8003,g
104.156,0.8358,g
32.1296,1.325,g
22.9883,16.843,g
30.0188,21.0507,g
33.4054,9.6728,g
36.6939,11.9465,g
25.6886,6.0144,g
18.8097,43.0228,g
34.1746,0.9739,g
30.8539,41.374,g
20.2236,26.8895,g
54.9859,15.4057,g
72.0106,4.374,g
26.7219,27.079,g
15.6621,3.957,g
92.9942,1.575,g
97.5021,1.034,g
49.3619,11.961,g
46.3522,4.0395,g
83.4349,4.4435,g
44.3861,4.4,g
26.9109,16.3,g
49.4834,0.9353,g
87.9272,2.052,g
25.6931,28.175,g
32.6404,25.9867,g
33.352,9.695,g
80.0206,30.1986,g
19.1932,56.213,g
86.5927,1.489,g
55.9818,14.579,g
90.0781,3.343,g
84.1495,0.4443,g
28.0178,30.3436,g
23.5514,25.6299,g
29.4859,6.035,g
32.7861,29.924,g
20.5692,13.9,g
65.9214,3.118,g
55.0918,3.965,g
26.7828,42.8808,g
65.8244,8.031,g
45.0083,1.511,g
24.4102,4.738,g
18.2123,83.0753,g
20.0961,37.783,g
28.5676,8.016,g
33.4985,23.5652,g
25.9229,34.266,g
19.4413,17.0993,g
24.9532,5.881,g
115.017,8.302,g
24.2018,3.098,g
54.1353,2.4615,g
86.8639,2.0243,g
18.183,26.4593,g
46.8212,6.648,g
21.181,9.109,g
55.4983,6.216,g
24.5451,10.576,g
41.2738,16.706,g
31.8372,43.535,g
41.3527,9.469,g
44.4369,15.298,g
31.0128,19.332,g
34.5014,14.885,g
34.7886,14.054,g
21.173,62.166,g
21.0357,20.22,g
51.9719,11.9368,g
25.6509,15.7881,g
56.2951,9.19,g
23.1919,34.6018,g
47.9863,3.9724,g
31.3412,22.1398,g
67.9686,9.0921,g
128.616,3.1889,g
27.7247,13.846,g
23.137,82.2627,g
80.934,2.2905,g
21.3385,17.1321,g
23.3346,2.7921,g
45.7772,2.119,g
35.2461,1.9002,g
23.1425,12.137,g
55.3431,25.7773,g
35.6271,18.357,g
36.744,25.831,g
40.6978,7.8862,g
39.5881,9.216,g
66.2184,8.48,g
34.2724,7.6209,g
12.7943,60.835,g
50.1891,4.735,g
47.8975,4.0989,g
72.3434,79.886,g
60.9821,1.3991,g
21.1907,2.0243,g
29.4785,59.3545,g
31.0714,52.617,g
125.394,3.601,g
29.2753,20.19,g
19.5077,75.607,g
31.1212,4.9423,g
36.4051,0.8205,g
94.772,4.109,g
74.1805,4.9278,g
59.3247,62.09,g
45.559,14.4173,g
28.0875,34.9402,g
19.7721,10.7736,g
68.1693,3.585,g
40.3064,13.838,g
21.6829,18.1669,g
13.0312,18.039,g
23.9355,86.6051,g
30.6697,23.142,g
21.0002,12.863,g
21.9405,74.7121,g
21.0982,35.9838,g
27.1226,39.0678,g
90.8667,6.433,g
38.3943,20.47,g
13.2632,71.878,g
29.9259,0.255,g
77.7362,4.3928,g
90.3487,1.81,g
22.9349,47.1919,g
21.0734,37.679,g
99.9956,0.12,g
50.9134,4.3666,g
32.9417,8.8499,g
36.0844,22.925,g
30.147,5.9657,g
50.3517,9.6757,g
45.9243,4.8845,g
19.1799,15.6268,g
72.0069,3.422,g
24.2385,10.9363,g
68.7734,2.2482,g
62.9629,2.217,g
21.4104,80.5502,g
12.717,27.85,g
28.0113,0.4067,g
12.6216,57.2856,g
21.3893,40.003,g
39.0013,9.8286,g
46.3042,7.0879,g
20.3329,89.6161,g
21.308,7.3869,g
26.9596,21.5562,g
65.5949,4.202,g
77.192,8.446,g
31.4615,8.062,g
71.2934,2.6,g
139.136,10.4186,g
31.8418,7.063,g
87.5146,12.3675,g
76.4172,9.7797,g
12.9627,61.5575,g
43.2269,26.0548,g
15.2576,48.9647,g
21.0701,6.7698,g
67.8641,2.5919,g
33.6473,30.914,g
39.5085,4.7427,g
99.5314,0.6273,g
22.1571,57.7866,g
20.7349,9.5667,g
21.6056,28.138,g
43.5004,18.5411,g
29.5906,16.103,g
24.4082,20.487,g
21.3109,82.9943,g
21.2515,51.1727,g
84.4221,4.2808,g
57.0139,2.6075,g
89.9267,0.42,g
22.6387,52.38,g
48.3589,41.2033,g
22.8495,35.283,g
95.6197,28.5503,g
20.0105,53.008,g
46.4559,3.5737,g
41.121,6.0005,g
21.5414,42.731,g
36.0738,25.8637,g
21.7358,41.1555,g
12.9935,50.922,g
28.1075,43.177,g
24.8266,5.132,g
22.7595,32.0104,g
25.9384,26.632,g
27.3093,40.08,g
28.085,25.4082,g
24.5803,88.0912,g
48.2117,4.4309,g
19.1139,40.884,g
37.0689,2.76,g
37.7811,11.192,g
43.2057,4.438,g
68.5292,4.265,g
78.4848,0.13,g
47.5067,5.6571,g
26.0226,13.986,g
31.3756,7.917,g
30.0087,6.388,g
58.7928,5.3936,g
28.7312,6.8387,g
80.8877,10.4609,g
34.0626,24.444,g
55.056,7.286,g
60.2849,0.681,g
29.5469,32.814,g
31.8884,19.907,g
104.346,1.422,g
69.0597,13.1301,g
12.9024,59.898,g
30.6751,22.07,g
24.1086,59.461,g
25.076,4.506,g
27.1139,47.397,g
19.4019,12.6022,g
33.9612,43.391,g
90.7973,3.75,g
97.8762,2.909,g
52.2368,20.595,g
20.5405,34.2189,g
93.5072,2.266,g
46.2876,13.5359,g
55.2057,3.44,g
58.4422,19.889,g
27.0089,55.3088,g
24.5289,2.189,g
32.4251,6.6791,g
73.7252,3.531,g
97.455,6.3678,g
30.9161,14.437,g
39.089,18.9796,g
12.3552,60.1701,g
31.1823,22.9229,g
27.9625,6.703,g
45.1942,7.8797,g
35.4559,2.075,g
40.1845,7.848,g
70.9121,0.5949,g
22.7184,6.1543,g
41.3165,10.961,g
21.7265,27.722,g
21.1452,13.7571,g
26.3197,30.5803,g
33.6576,16.8909,g
60.0531,5.57,g
20.1371,27.8812,g
22.2888,14.999,g
26.7383,33.424,g
17.6821,61.229,g
34.5936,7.1144,g
35.4211,8.507,g
21.7495,10.7089,g
28.126,20.468,g
100.011,1.9529,g
25.4425,12.861,g
12.9336,44.4625,g
36.7253,10.921,g
22.1393,7.9221,g
25.7808,3.0162,g
39.5334,4.914,g
37.3397,3.892,g
31.3598,75.9302,g
67.8374,6.1571,g
20.0686,24.5094,g
104.061,0.091,g
26.9291,26.935,g
27.1266,3.64,g
29.6626,8.1489,g
79.6714,4.573,g
31.6204,11.5864,g
20.2662,72.587,g
20.7693,2.752,g
51.326,7.26,g
37.8758,8.426,g
39.3034,23.734,g
28.3463,6.785,g
26.1423,2.4225,g
55.3617,13.822,g
61.0765,7.7011,g
53.6201,41.257,g
45.6204,3.6192,g
31.5758,87.7159,g
21.0834,48.7767,g
30.3343,9.129,g
20.017,55.3309,g
96.1,5.9111,g
24.1889,0.0002,g
35.3463,7.6086,g
60.4957,15.639,g
31.0187,19.3334,g
27.4953,7.113,g
93.0034,1.64,g
24.6574,20.618,g
56.7558,8.026,g
29.638,52.0176,g
75.5502,3.6374,g
39.7281,5.802,g
29.8766,14.8934,g
118.287,0.0349,g
78.6393,2.261,g
24.312,17.458,g
70.5426,11.72,g
32.1456,8.564,g
17.0685,73.3106,g
42.0495,5.655,g
61.1704,4.301,g
12.6721,74.518,g
12.7729,35.8442,g
74.4856,15.2135,g
41.3433,9.474,g
18.3905,60.2553,g
41.694,3.4088,g
25.235,76.696,g
32.6838,7.3877,g
91.9014,2.1455,g
52.9275,3.259,g
17.9964,14.3817,g
28.6854,36.3353,g
21.0636,11.615,g
63.0077,10.028,g
20.1855,65.8,g
25.1525,85.328,g
13.8125,49.1374,g
25.8508,6.352,g
44.4396,7.831,g
37.914,0.49,g
37.7923,8.4288,g
38.8861,13.175,g
42.9701,0.501,g
20.1492,35.676,g
96.5547,1.5716,g
96.5847,0.846,g
16.3081,16.3315,g
22.8654,7.576,g
13.2771,41.248,g
100.325,3.5551,g
34.4984,6.43,g
50.9972,1.2785,g
158.532,6.673,g
13.1662,2.2784,g
16.6298,59.9534,g
21.9208,11.79,g
21.1531,7.158,g
101.736,7.025,g
81.5335,3.1709,g
54.5124,1.7074,g
33.3747,13.511,g
25.889,3.6582,g
22.3085,4.5212,g
34.975,27.846,g
58.556,0.052,g
23.5984,87.6397,g
59.534,6.0118,g
107.237,0.8238,g
26.6038,68.2129,g
18.9358,78.822,g
31.961,5.658,g
18.8959,38.364,g
33.8389,17.1,g
16.4922,21.362,g
48.8644,5.42,g
27.406,15.928,g
36.5896,2.1648,g
19.8813,66.271,g
64.62,0.6186,g
47.8173,2.529,g
13.15,28.553,g
23.9025,14.9967,g
36.8172,22.259,g
62.1358,1.797,g
20.5928,37.511,g
21.9021,56.0249,g
58.6289,2.2837,g
17.5277,69.8962,g
77.0603,2.565,g
26.0604,84.1351,g
89.9295,3.2204,g
45.1593,2.219,g
36.4896,4.7061,g
36.7473,10.7848,g
30.1632,87.2246,g
26.9932,7.251,g
22.0892,7.8401,g
100.153,4.7858,g
96.0679,3.045,g
38.4804,18.183,g
27.028,65.9551,g
12.7589,18.908,g
93.3775,4.669,g
39.7304,5.7523,g
15.166,61.787,g
34.1337,6.902,g
33.7548,11.3175,g
35.9189,2.7747,g
85.1815,3.888,g
49.9619,23.091,g
100.557,2.128,g
90.3407,4.7264,g
58.8125,7.244,g
16.9836,33.7063,g
97.4933,1.9247,g
17.5783,19.37,g
47.7336,1.3785,g
39.4323,3.7246,g
12.7235,78.9582,g
56.6471,8.8062,g
69.1518,2.023,g
68.0676,6.31,g
87.2434,3.825,g
41.032,2.4506,g
32.5517,15.486,g
59.701,8.806,g
20.3858,27.036,g
71.5268,12.5712,g
81.2835,2.695,g
23.531,35.1268,g
87.0503,1.4973,g
44.8328,6.682,g
45.247,2.3869,g
20.155,39.6284,g
31.1134,65.437,g
43.03,4.3534,g
30.9096,10.519,g
40.9787,16.181,g
54.2633,11.112,g
35.4335,25.724,g
79.4075,8.772,g
29.2374,1.9738,g
29.1562,8.3777,g
29.6384,16.691,g
89.0973,1.6024,g
56.0473,5.344,g
12.9548,66.059,g
81.8952,4.362,g
19.9263,2.579,g
20.3102,3.08,g
19.516,85.9912,g
76.6071,3.7384,g
24.6529,5.5765,g
51.7553,1.6967,g
78.1358,7.5801,g
53.9765,1.843,g
22.5682,35.141,g
33.9827,7.927,g
53.1378,5.6592,g
62.3838,0.094,g
29.2639,59.896,g
92.2557,0.224,g
19.7513,62.3181,g
68.0565,13.7508,g
27.3546,13.6063,g
12.9327,73.437,g
13.2223,48.129,g
19.1573,11.763,g
25.738,39.52,g
40.948,4.687,g
50.1452,1.2521,g
19.8738,12.8719,g
79.1583,13.056,g
20.5478,66.4659,g
67.4012,2.729,g
74.5996,2.591,g
25.5998,62.509,g
82.711,2.356,g
19.2724,17.8512,g
39.1154,4.253,g
26.4947,12.583,g
29.9919,4.0005,g
40.7215,4.1303,g
32.6779,19.517,g
26.5139,7.5418,g
48.1464,8.55,g
87.0127,1.9882,g
24.6841,13.854,g
46.7412,8.8499,g
38.909,2.8165,g
74.9136,4.002,g
12.9161,87.3306,g
42.6295,21.504,g
22.4686,18.2554,g
74.4627,4.1034,g
34.9246,12.5959,g
21.9839,19.9366,g
73.0436,1.611,g
30.7086,12.3433,g
25.6723,2.303,g
38.9232,22.7058,g
47.2951,9.3398,g
22.3664,30.245,g
12.6588,84.7568,g
23.6494,37.039,g
83.8233,3.155,g
23.7934,33.4374,g
12.9053,47.135,g
48.1337,14.1339,g
21.4822,13.7252,g
66.1343,4.103,g
17.4468,56.1897,g
23.9164,68.0783,g
77.6007,17.6219,g
18.4336,52.881,g
31.9453,1.2725,g
68.9956,6.3649,g
104.424,1.29,g
36.9368,3.5273,g
20.6824,23.4492,g
64.4978,6.772,g
40.0616,3.265,g
39.6409,25.219,g
95.5353,6.552,g
26.1602,20.6134,g
76.701,4.783,g
88.0604,8.013,g
29.2173,8.7761,g
70.3003,0.519,g
17.3976,26.7597,g
31.1871,3.3099,g
68.5755,9.748,g
22.4091,34.606,g
19.9214,8.3678,g
20.1501,28.5692,g
36.1804,22.233,g
44.8497,11.1617,g
30.7392,10.8862,g
31.0838,22.6709,g
38.2907,83.6828,g
33.2576,27.256,g
36.7954,6.47,g
102.363,0.709,g
64.0108,3.9371,g
56.6302,4.1871,g
51.6326,8.545,g
27.6649,3.5068,g
12.6451,61,g
15.0229,46.146,g
26.2873,14.527,g
67.4097,1.797,g
12.4334,61.71,g
80.7382,1.789,g
32.3988,34.772,g
56.3949,3.4732,g
60.0423,52.36,g
84.0324,1.839,g
23.4077,8.293,g
13.2183,7.022,g
29.7142,67.617,g
12.8337,9.9252,g
26.6497,11.7935,g
94.4748,3.4604,g
30.6982,22.856,g
110.567,1.9947,g
62.3448,7.61,g
20.0758,34.4105,g
128.315,23.202,g
97.2927,9.6868,g
45.71,4.655,g
21.6476,48.7888,g
36.369,13.7183,g
45.9608,1.305,g
33.3767,20.889,g
69.8407,4.3842,g
20.1931,53.202,g
79.7636,6.664,g
60.4752,4.335,g
49.1701,8.474,g
21.4278,45.363,g
21.0981,66.57,g
65.7938,1.8622,g
74.8174,4.8815,g
51.9031,1.6997,g
53.6614,15.377,g
79.9145,2.605,g
31.5877,0.5867,g
66.9069,7.311,g
36.1576,7.335,g
25.7531,42.2302,g
50.0306,11.877,g
13.0095,63.742,g
78.4952,3.515,g
62.2195,1.5585,g
50.4152,15.5478,g
25.1784,85.181,g
31.9036,14.7783,g
104.897,11.241,g
37.0047,4.1448,g
46.2193,1.8823,g
33.2708,43.7444,g
25.4704,9.761,g
32.916,19.7462,g
31.0155,9.17,g
23.1808,1.8065,g
17.3517,73.1435,g
63.4459,51.5694,g
66.2685,8.811,g
30.2497,20.2662,g
62.0676,0.026,g
21.8056,55.95,g
38.6401,87.5682,g
29.417,88.4473,g
28.6608,89.5806,g
45.6008,6.792,g
27.9856,15.8311,g
29.6044,21.004,g
64.6203,4.7354,g
45.1692,9.293,g
44.5449,4.7435,g
48.267,40.3788,g
31.8517,9.621,g
64.775,0.656,g
18.9129,47.437,g
23.0043,31.2545,g
52.1771,3.737,g
43.2949,0.5486,g
