@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
49.2676,47.5608,0.0549,g
19.7725,11.2371,43.561,g
53.0521,23.9267,11.985,g
30.4274,-7.8397,32.497,g
52.117,41.6488,1.9066,g
51.0942,45.4515,11.6,g
33.0193,26.3367,5.84,g
47.6,33.8544,2.608,g
37.7155,18.0399,24.5831,g
122.948,128.313,8.35,g
66.0313,48.162,3.082,g
24.1784,-3.9891,22.993,g
23.7253,0,28.267,g
28.1836,22.3198,45.4106,g
82.6024,80.0694,10.3828,g
105.973,99.862,0.221,g
42.6599,35.7591,9.0373,g
60.5135,36.3348,6.909,g
35.121,-20.562,0.143,g
36.5896,18.1519,2.1648,g
35.1654,-29.6739,3.828,g
18.1081,6.4007,35.7431,g
45.4295,35.8112,9.433,g
40.1108,18.8003,0.7557,g
66.9411,76.8033,5.633,g
21.4181,-12.1158,39.5774,g
25.6568,17.2466,26.3933,g
40.4564,-22.0768,18.698,g
34.2298,32.3912,14.5626,g
43.4538,-23.2863,6.2607,g
95.3553,-47.0452,2.0661,g
49.8255,-31.1872,14.911,g
28.5023,20.0563,43.7515,g
86.5392,102.948,9.7698,g
82.8786,96.6087,19.081,g
34.3489,5.2732,8.3993,g
17.3109,-7.7244,89.4859,g
58.0322,-64.5845,30.337,g
36.0699,22.3355,4.5385,g
17.6775,-9.6813,23.666,g
20.8875,8.4337,1.8603,g
64.3268,28.5929,0.216,g
22.0999,12.8172,17.6539,g
18.1125,16.5016,14.9007,g
38.3263,31.1771,3.858,g
24.1038,20.2538,37.5625,g
16.7608,5.0177,62.618,g
56.0558,43.9362,15.3725,g
117.58,116.825,9.964,g
28.3754,-16.1469,21.8522,g
141.884,98.6042,5.704,g
20.8222,13.8411,63.3878,g
23.435,18.3315,57.169,g
42.6197,16.9221,0.898,g
70.3078,22.3913,3.9509,g
27.5557,-12.1441,21.3825,g
60.0261,55.2047,1.3841,g
29.8615,-17.2622,63.944,g
22.3151,-6.4074,48.9671,g
27.3093,19.5152,40.08,g
26.3101,23.7883,14.572,g
76.5398,47.8438,2.2453,g
38.4073,-25.369,11.4565,g
68.4298,-30.38,7.302,g
24.6949,-21.2997,1.696,g
12.9651,-6.9602,32.5129,g
69.4801,63.7112,0.9791,g
100.196,70.4306,0.7341,g
79.2821,-29.9275,5.16,g
28.1608,19.821,9.4205,g
23.1456,-16.8162,60.5205,g
12.9842,6.392,45.726,g
13.0702,3.4386,80.3533,g
28.1035,-10.9649,13.183,g
26.0965,-14.3983,17.638,g
53.8621,53.498,16.64,g
98.2237,36.7369,1.4305,g
28.5597,16.6542,7.3378,g
17.7781,7.2763,25.2845,g
40.0304,27.7201,4.6452,g
87.3481,87.5135,0.4795,g
22.4846,-8.823,78.7388,g
34.4997,24.7518,22.8615,g
12.9644,0.4805,5.011,g
39.7162,35.6147,7.058,g
33.2147,7.565,53.4211,g
38.8617,-31.8523,3.906,g
25.6103,-9.6945,82.0557,g
29.1413,22.8337,13.171,g
35.4367,21.927,44.6921,g
13.2942,-0.3975,67.6577,g
13.655,-4.8081,35.794,g
19.4586,-10.5111,75.4267,g
72.9495,50.6258,82.1398,g
87.1305,77.5289,3.0206,g
92.6944,32.2398,2.62,g
22.5702,-15.2145,80.3449,g
76.5111,59.5504,7.478,g
22.7427,13.8894,5.1628,g
30.3505,25.4193,8.379,g
25.2127,20.737,33.5054,g
20.532,-12.2598,37.6012,g
19.7692,-15.8836,83.8778,g
49.2906,25.2831,11.635,g
26.0112,11.1488,21.922,g
31.4908,-15.2539,6.1882,g
61.1326,67.0374,6.887,g
28.7928,-20.6637,86.9663,g
22.9984,19.8852,41.034,g
20.4962,10.5577,58.679,g
39.7087,31.1316,39.1323,g
30.8343,-21.5879,56.523,g
18.1621,17.1801,56.812,g
29.9384,25.2722,22.871,g
20.8101,11.2032,2.108,g
13.0856,6.5421,77.978,g
31.9741,19.9279,7.192,g
18.2936,7.4971,43.5251,g
17.7811,15.6498,30.4737,g
46.8799,41.2339,10.0863,g
20.5786,10.6638,56.336,g
28.5834,20.8792,5.0486,g
50.7177,46.0921,7.6056,g
13.2724,-5.982,29.068,g
117.986,-76.6361,1.3389,g
57.9795,53.9324,3.968,g
22.6437,7.5747,21.399,g
25.6488,13.6926,24.9539,g
23.6353,-18.8315,43.565,g
34.1703,11.1765,10.493,g
85.411,-68.816,6.244,g
41.504,-31.0859,12.8677,g
102.169,103.867,3.2589,g
23.4048,17.4069,48.901,g
66.5409,55.43,3.304,g
33.6985,20.1723,3.9292,g
50.0617,39.7093,3.6587,g
73.28,68.0356,1.0024,g
49.5629,35.1691,4.158,g
29.0851,16.2811,16.727,g
22.0239,-8.5181,62.975,g
44.7735,39.2384,5.092,g
19.4158,-7.3542,80.829,g
56.9612,69.3864,39.579,g
27.3066,19.5438,28.615,g
98.719,40.0072,0.8402,g
79.0178,69.9837,9.0533,g
70.8438,57.3618,1.6041,g
117.688,136.445,1.9331,g
91.5943,83.3389,1.703,g
23.8026,-16.3031,20.3915,g
32.7548,-31.9813,2.2496,g
22.2656,-12.5339,28.109,g
58.8451,35.798,0.5904,g
27.6381,9.1341,11.2393,g
75.9422,45.783,2.872,g
19.9642,8.0911,49.037,g
29.4841,-16.3585,17.995,g
128.616,112.099,3.1889,g
19.6111,-10.7161,30.556,g
32.4832,-12.1209,24.26,g
33.1404,26.0079,22.533,g
80.3783,46.6059,0.123,g
31.1871,18.777,3.3099,g
32.1883,27.8853,13.5301,g
30.4239,-15.5362,0.929,g
66.2943,71.725,2.314,g
34.3304,25.0693,34.4278,g
29.2813,-18.9923,26.472,g
22.3966,15.2297,18.996,g
32.4194,32.4985,8.477,g
63.4767,37.3319,11.8804,g
54.1366,38.1067,0.16,g
27.6162,-13.0222,85.521,g
36.328,-15.0475,12.0273,g
64.9547,54.7258,0.195,g
76.6778,54.4859,1.2118,g
28.5807,-22.0706,8.916,g
12.7778,7.2991,80.0492,g
18.142,6.0744,42.849,g
25.2333,11.1798,17.1998,g
26.4549,-19.9851,25.187,g
70.8301,61.0348,5.7941,g
129.428,-94.7378,1.004,g
39.5009,-11.7117,2.265,g
22.2648,-10.5611,10.0186,g
25.5909,14.455,16.345,g
77.916,59.1094,2.21,g
25.8364,19.2688,4.6269,g
35.2052,22.683,18.325,g
33.7556,-8.5632,8.846,g
22.4678,11.428,0,g
20.4599,16.4381,54.01,g
28.4461,-13.0332,30.0405,g
60.1899,55.9689,0.123,g
22.6669,11.2696,26.7566,g
36.9314,21.2651,11.458,g
23.0552,-10.3781,10.379,g
26.4593,-18.5717,2.407,g
20.7471,9.9352,24.743,g
33.8351,20.1504,15.0459,g
27.3576,19.5226,59.4668,g
80.4112,63.3825,5.4106,g
84.6964,-45.472,0.7814,g
33.7945,-9.0742,9.383,g
106.244,110.652,1.464,g
36.9368,-19.8979,3.5273,g
23.8218,13.7196,17.721,g
21.6375,-16.2297,21.088,g
41.6441,44.4637,16.037,g
19.7624,11.6213,10.3482,g
21.0228,-13.6002,22.6203,g
17.9676,6.3821,77.35,g
90.2839,85.7331,6.969,g
20.1279,19.3008,0.351,g
50.7517,-13.981,6.392,g
28.1919,13.0192,80.2551,g
39.6265,-12.6215,37.8821,g
50.8159,22.993,9.767,g
61.0521,35.4985,7.181,g
29.2226,-21.2356,5.7595,g
31.5283,22.6167,50.0234,g
22.7208,18.9986,18.365,g
16.8461,-8.6159,31.5053,g
63.5841,74.0868,0.0608,g
13.4506,3.1478,45.195,g
60.9046,42.1983,6.978,g
82.1558,85.7075,0.3795,g
18.5274,-8.2959,89.8113,g
38.2839,-18.645,8.648,g
95.5207,88.912,0.084,g
32.3481,27.8886,5.851,g
128.315,84.952,23.202,g
43.2057,35.045,4.438,g
53.4755,34.5178,4.4779,g
74.7209,68.8218,18.969,g
27.433,20.8776,2.1506,g
20.585,19.4121,42.803,g
25.1916,-14.3053,5.636,g
30.7181,18.625,32.599,g
67.9392,44.3933,5.3057,g
70.2288,65.1319,1.562,g
55.9692,24.7609,3.2503,g
23.5819,-18.9137,17.237,g
35.3463,10.4458,7.6086,g
52.6825,38.5699,2.3692,g
47.6871,42.5079,15.898,g
46.9218,21.5116,10.582,g
29.1046,-15.1837,0.0578,g
38.5934,-24.1166,26.9788,g
13.1627,6.9816,68.7784,g
26.4939,19.5276,1.334,g
66.2626,-15.5685,1.022,g
46.5503,42.9528,18.7204,g
33.3849,-31.6129,22.353,g
72.6772,60.2754,1.7119,g
53.1946,24.2831,2.701,g
29.4021,-26.2285,11.165,g
87.306,79.2416,1.3293,g
80.9416,60.5693,0.0974,g
35.1568,-29.5069,1.2733,g
50.9163,24.662,1.603,g
25.1224,10.4656,5.0428,g
16.8441,-3.085,16.009,g
52.8871,42.2585,5.3358,g
21.1286,19.5594,24.538,g
21.7375,14.7249,8.734,g
12.8319,-8.0021,75.204,g
35.5709,-30.749,2.313,g
27.7483,23.808,9.141,g
23.6261,6.9804,10.738,g
24.5661,18.4396,11.018,g
45.903,33.2516,0.595,g
20.8113,-17.0784,13.446,g
78.4001,82.3771,6.463,g
24.6423,19.119,23.9541,g
88.3871,73.1872,1.8504,g
54.5124,-32.1282,1.7074,g
26.2642,10.4091,26.944,g
20.3898,-11.168,7.6029,g
31.4889,-20.9941,22.241,g
100.562,77.721,2.9569,g
20.2088,-13.7131,11.052,g
35.1728,21.8924,28.8991,g
17.173,-8.3055,36.721,g
54.4773,38.4967,0.343,g
85.9355,-20.0659,4.7597,g
13.2918,-8.8904,77.1591,g
66.1569,47.9049,5.6351,g
64.6203,48.5079,4.7354,g
72.5484,9.2343,9.745,g
15.6525,2.5225,27.221,g
81.7059,62.872,3.953,g
12.6884,-9.602,63.8857,g
19.6725,-10.2248,8.625,g
12.7634,-0.544,65.0592,g
53.9172,30.1836,0.6112,g
57.111,62.9231,39.9411,g
30.3088,21.6181,34.5241,g
25.2832,-17.2168,37.32,g
36.2711,-22.7185,9.621,g
112.173,105.051,13.0126,g
21.9209,17.1779,8.3521,g
24.9369,14.8654,83.7468,g
29.6097,22.9959,60.281,g
87.2384,66.6867,4.4265,g
21.2848,12.8164,48.4705,g
75.8358,74.3111,2.9174,g
93.7259,113.066,18.6002,g
80.3034,62.086,2.6827,g
44.6018,15.8585,2.399,g
37.1967,18.7062,10.3638,g
21.5363,18.4537,24.0767,g
32.087,26.0992,0.2595,g
18.3747,11.0897,17.161,g
107.219,67.392,4.3625,g
20.2655,14.164,79.7296,g
18.0375,-9.3529,72.3693,g
61.2374,22.8039,3.501,g
38.2386,-24.8104,1.639,g
35.6777,26.7252,0.789,g
25.4947,18.599,84.7935,g
42.5007,26.0174,0.292,g
13.0965,-3.7041,66.481,g
38.5309,24.4292,23.4357,g
30.7557,-15.3335,25.831,g
23.5902,-19.0022,46.8127,g
43.6408,-31.642,69.045,g
37.0371,21.3278,3.198,g
20.3884,14.5879,23.077,g
48.6388,45.4794,0.204,g
79.7263,81.7969,2.4487,g
59.6587,48.7752,12.842,g
22.0114,14.4986,35.946,g
20.249,-5.408,21.3299,g
20.7757,-16.4601,0.513,g
59.3081,54.3362,3.037,g
34.4984,18.3466,6.43,g
53.1862,28.4831,14.399,g
40.5301,32.5462,26.9369,g
29.3319,-13.8549,28.4935,g
95.2333,69.8347,1.513,g
124.629,154.542,25.1567,g
26.3818,21.3071,33.2311,g
18.633,10.4424,32.005,g
20.9113,14.0473,0.1406,g
25.385,-16.2494,30.869,g
28.4148,20.1871,13.6965,g
94.9287,63.3777,0.926,g
81.2822,-11.6602,5.648,g
29.3424,23.7665,39.189,g
35.2888,-11.1339,7.108,g
21.3972,-10.0954,14.853,g
86.7133,68.7195,0.6696,g
26.6016,-13.8735,15.92,g
96.8365,93.4159,7.8896,g
31.3983,-11.7226,68.5256,g
45.71,18.1879,4.655,g
18.8887,-17.0104,5.448,g
24.2817,16.5509,3.829,g
92.769,82.5596,5.8385,g
20.7352,18.8959,30.336,g
33.7757,-25.8761,1.314,g
39.1028,34.5847,5.148,g
87.4439,52.9605,5.804,g
32.8659,21.8321,3.565,g
35.611,36.917,26.547,g
27.4977,-20.8497,76.155,g
23.4309,12.6243,76.537,g
77.5343,94.0484,1.892,g
40.3867,19.4011,5.954,g
21.9922,13.6991,11.6635,g
40.0484,-33.2105,1.596,g
16.5068,5.3857,36.3007,g
49.3619,-27.1316,11.961,g
21.7651,16.1818,12.12,g
28.971,-7.6712,41.669,g
36.744,31.0401,25.831,g
31.0413,21.7073,14.111,g
46.9886,28.5851,29.2213,g
24.2663,-12.8917,6.918,g
23.091,10.3604,9.3139,g
64.3343,46.0408,4.3085,g
29.8023,24.3173,0.352,g
82.1086,80.5291,0.171,g
66.4347,67.7566,10.237,g
55.9818,62.6131,14.579,g
23.393,8.1856,23.0778,g
29.76,9.3549,6.2206,g
34.889,29.1531,8.376,g
27.4478,15.5032,40.505,g
57.6796,54.0013,10.262,g
57.6389,59.3038,0.619,g
26.3916,-11.195,22.2594,g
78.6512,76.3706,9.2693,g
54.4607,42.1248,0.046,g
18.9583,19.4856,38.2,g
18.787,19.5301,28.2602,g
82.5121,71.9971,2.123,g
74.7091,40.7813,4.257,g
115.093,81.9058,5.487,g
22.4374,0,52.255,g
12.976,5.9192,0.764,g
18.3861,-11.0277,4.135,g
25.5138,5.0327,13.114,g
60.8875,52.3825,4.14,g
88.3505,-61.5763,8.3369,g
19.7308,-18.3026,8.753,g
57.7782,38.6586,3.0035,g
35.9957,23.9204,24.9956,g
24.2018,-20.3157,3.098,g
104.061,97.6731,0.091,g
35.0354,21.6115,55.3614,g
31.9034,21.5596,30.0135,g
13.0934,3.9047,74.741,g
90.3487,68.8734,1.81,g
23.7753,0,38.308,g
38.0849,20.0293,16.309,g
42.8278,-22.1139,1.5938,g
36.5911,30.195,9.497,g
37.3888,22.3152,7.276,g
23.0609,12.0922,25.519,g
40.197,42.3323,8.6032,g
25.2747,-15.7221,38.741,g
89.9295,58.615,3.2204,g
90.0304,101.203,17.8697,g
75.5326,-47.649,2.405,g
84.9312,66.5324,1.1373,g
17.3878,-6.0171,2.3939,g
21.1322,17.9514,72.539,g
21.0629,13.108,24.5335,g
24.8069,-10.8912,6.1642,g
21.9932,16.335,42.753,g
30.9546,26.8179,6.837,g
27.5027,-13.4266,21.937,g
18.5594,11.4938,17.4835,g
31.838,-14.5275,53.953,g
57.5229,61.6557,2.846,g
49.6836,35.0862,10.4791,g
63.0359,49.2069,1.9109,g
30.8784,19.2528,13.7391,g
29.8389,10.6311,3.7372,g
85.475,102.19,7.1658,g
30.2147,26.009,3.919,g
33.1485,-16.0514,38.817,g
29.6936,-13.0794,35.5052,g
82.9965,75.8474,0.638,g
18.9434,-7.7716,12.938,g
18.8944,-6.8158,9.9795,g
28.4678,19.0403,10.618,g
72.9495,56.4519,0.0857,g
70.3815,54.971,5.247,g
33.3414,28.4118,3.355,g
41.2629,43.3331,7.6147,g
57.627,43.8752,3.366,g
19.3476,5.872,62.5119,g
20.8857,11.2238,58.7535,g
18.8538,-17.3344,64.7773,g
80.0634,73.1529,0.57,g
50.4857,-20.6365,8.648,g
21.6816,19.4601,55.7262,g
24.932,10.9784,19.7041,g
91.6774,61.0854,3.4717,g
33.3045,-9.9052,5.2437,g
21.5016,11.2996,32.9097,g
15.0229,0.3851,46.146,g
32.5268,12.0743,16.728,g
12.4987,9.9499,50.611,g
13.4531,-3.3077,23.934,g
17.7369,6.1825,12.1313,g
51.0934,-18.6174,1.8071,g
18.7961,-9.8311,82.2426,g
87.4763,78.2471,2.85,g
20.6747,8.5221,46.066,g
26.4344,-19.5163,32.911,g
23.2199,11.3088,2.3661,g
125.644,121.145,0.768,g
53.4872,51.079,16.4569,g
78.1426,69.856,1.9837,g
31.7833,27.5985,3.234,g
113.495,-42.9525,2.729,g
37.7416,19.824,10.813,g
25.1793,-17.8042,48.4993,g
26.564,-15.1212,37.7264,g
21.88,16.7449,7.041,g
23.224,0,90,g
54.8694,46.2773,4.447,g
16.0114,-0.6218,6.335,g
43.1787,34.1506,15.4188,g
41.8464,27.9829,0.092,g
53.1321,49.3765,7.5444,g
35.3385,30.6075,50.497,g
69.7555,47.4128,4.179,g
21.0379,13.6431,16.1552,g
85.2648,77.5876,4.185,g
21.5804,10.9501,48.415,g
24.1407,-19.6333,2.541,g
65.5126,45.7314,0.087,g
24.2182,12.4265,84.1374,g
51.5423,46.7289,37.141,g
60.4811,45.6313,1.1058,g
21.9224,9.5162,63.492,g
29.2457,-22.9316,4.6888,g
30.3325,29.9378,6.8354,g
34.434,-23.4143,12.113,g
19.9609,17.3875,9.768,g
95.5353,-74.6842,6.552,g
101.551,81.5373,1.7955,g
29.9675,13.07,87.736,g
20.7781,9.7708,13.992,g
22.7217,12.318,39.6495,g
22.5061,-19.477,63.099,g
29.855,23.4079,8.06,g
55.6933,48.1724,10.4307,g
24.5405,12.2024,18.785,g
36.9855,8.6971,3.1203,g
19.6147,-7.0857,29.2598,g
21.0042,-15.9531,21.891,g
36.6617,25.5228,11.3761,g
113.661,-95.3131,49.3005,g
34.0331,27.5567,35.8363,g
27.9506,14.1282,18.513,g
21.099,-14.2576,77.795,g
30.4555,22.3489,10.909,g
18.2835,9.2274,26.9047,g
27.9558,9.3493,28.2901,g
76.3866,19.6201,10.377,g
79.5318,61.0039,3.2801,g
133.169,133.254,4.2004,g
13.1787,-2.7238,27.106,g
30.15,-10.2902,6.93,g
35.8341,-18.5377,6.11,g
33.3893,17.186,38.976,g
99.7739,85.6814,0.447,g
21.2515,15.152,51.1727,g
17.0645,-6.1239,16.962,g
34.9712,22.2313,2.16,g
80.2574,70.873,1.406,g
24.8161,18.0164,42.368,g
22.8211,20.5853,8.907,g
32.3364,24.5732,26.53,g
22.5236,13.3872,44.921,g
21.5478,9.4044,50.002,g
98.484,81.7236,0.637,g
27.8634,21.3019,10.3051,g
89.3906,84.0162,2.6602,g
35.2793,25.9614,15.2584,g
46.9198,-36.2719,4.2278,g
32.8354,20.2216,10.1619,g
80.6253,68.8006,1.804,g
27.5972,-18.1941,10.469,g
13.3685,8.3847,33.8055,g
24.226,-13.5556,2.572,g
26.2968,22.4926,0.085,g
77.4963,92.6294,6.373,g
17.7397,-11.5792,3.4241,g
26.7106,13.2217,10.5863,g
49.9619,34.7576,23.091,g
13.1469,-4.7953,27.3603,g
44.2737,-30.0673,14.1545,g
29.817,23.9409,15.9328,g
96.7066,76.0843,0.849,g
75.9663,57.3587,2.993,g
34.7695,-18.8624,4.018,g
38.0261,15.7637,13.0541,g
35.92,-9.3284,5.5489,g
30.817,24.8213,34.5966,g
35.914,18.594,1.746,g
57.8134,41.7081,0.211,g
36.8698,30.7423,4.412,g
28.0654,14.3186,34.2341,g
46.0224,-22.5169,28.8406,g
43.7985,28.5198,6.324,g
76.8048,-75.643,4.8437,g
39.5766,36.2208,8.6074,g
22.1866,11.2419,74.228,g
78.6643,49.589,0.7026,g
44.8892,-13.8512,15.1543,g
96.995,24.3333,0.9411,g
26.8246,-17.0923,3.717,g
65.739,41.4762,2.7714,g
17.4823,-8.5761,35.758,g
44.6762,-22.8745,11.0098,g
38.439,33.4627,16.4293,g
23.9287,-9.7743,60.313,g
75.6786,64.9628,0.455,g
56.428,29.5543,30.919,g
29.2277,21.8996,17.3452,g
36.423,-14.4844,2.4,g
27.4773,-10.5479,17.8597,g
24.9766,25.4249,2.298,g
22.9886,-16.2021,14.3483,g
76.2691,51.0922,4.1242,g
50.9671,30.6774,1.594,g
38.0437,39.3731,14.454,g
88.0174,78.2005,6.986,g
30.2844,24.8447,3.1825,g
64.5788,51.3954,0.209,g
30.327,17.9015,81.3672,g
20.8855,-11.8762,8.3002,g
71.3588,70.827,1.576,g
20.8936,-4.9255,53.587,g
12.9763,9.166,84.6855,g
13.0265,3.7922,14.6389,g
21.3305,-10.8733,15.8492,g
68.6335,67.3983,4.3673,g
35.9089,26.4128,26.7977,g
90.829,63.6082,1.6314,g
33.5,19.9182,6.972,g
19.4673,-8.5647,24.663,g
19.2981,-10.7219,23.0737,g
147.899,78.6148,11.8712,g
39.4245,-19.2786,11.1713,g
50.7703,-32.3376,4.232,g
96.4872,91.9232,10.213,g
47.1689,37.9722,18.1339,g
28.0265,18.0988,6.0783,g
27.1139,19.4465,47.397,g
62.9308,51.5405,8.58,g
44.2753,43.2498,14.118,g
92.5638,64.8572,2.868,g
81.0239,54.1547,5.0286,g
53.6432,40.1842,2.6359,g
31.9086,0,81.5685,g
31.0316,5.9295,8.7828,g
20.0044,19.7044,59.473,g
35.2351,-11.8123,19.418,g
23.686,19.839,23.211,g
84.0324,65.0036,1.839,g
50.9098,30.1218,7.0487,g
19.0626,-16.7702,85.4811,g
46.9069,42.1635,4.1101,g
53.6984,-54.9822,68.073,g
26.1954,-10.6517,23.341,g
21.1727,-17.5784,27.5608,g
87.5476,79.9757,3.789,g
12.9838,3.5058,40.463,g
83.8233,-58.7451,3.155,g
33.3412,17.4044,8.787,g
24.1044,19.2134,0.134,g
12.9383,-7.3614,15.001,g
122.418,88.4561,3.236,g
84.5887,70.4339,3.6433,g
63.6229,62.4748,1.0007,g
26.5592,9.7917,16.044,g
34.1813,25.8877,4.2283,g
24.3377,-10.3792,2.8878,g
49.6933,-32.5599,2.915,g
22.698,12.5057,7.7055,g
29.0828,-17.3284,7.9405,g
71.8058,61.8632,7.0849,g
21.1612,-12.0341,52.3913,g
35.0679,5.6228,5.9483,g
74.3917,66.1814,5.7626,g
75.9173,14.856,4.434,g
37.1788,-26.9113,11.6695,g
20.9211,-13.8203,29.71,g
41.7719,-15.436,23.56,g
61.3827,14.912,16.6337,g
33.9828,25.2116,23.745,g
68.0663,47.619,10.4946,g
52.719,19.4024,6.3642,g
16.024,-4.8154,19.4794,g
38.7514,38.9052,13.5898,g
104.113,83.5112,1.828,g
79.7152,79.5533,7.119,g
56.6968,29.6956,11.9427,g
37.0457,26.4456,3.9171,g
22.0402,8.7313,14.3447,g
88.7452,83.4887,3.4725,g
50.8879,34.0812,1.6086,g
30.8683,20.5419,28.222,g
36.833,-26.9328,8.762,g
82.4735,77.3717,14.393,g
19.9214,15.1574,8.3678,g
84.6951,74.9496,2.2374,g
42.3725,26.362,0.6925,g
22.1758,-3.8675,21.346,g
20.0986,9.7434,21.675,g
115.515,96.5512,6.817,g
32.4073,-18.1105,9.6339,g
45.5944,52.9061,83.9665,g
23.8349,-11.7662,69.237,g
58.5847,-26.7368,4.933,g
25.8254,17.8471,9.273,g
19.6529,14.5307,0.4882,g
26.0797,16.4528,59.946,g
33.7548,22.1589,11.3175,g
30.3595,22.1543,16.73,g
57.1113,46.9964,1.343,g
57.1873,30.1959,8.5154,g
81.9649,54.667,3.5171,g
26.0097,-11.0751,34.76,g
40.8706,32.3028,5.528,g
44.1925,41.7787,1.6,g
37.5499,26.39,26.688,g
40.6304,-19.4059,4.302,g
13.0105,6.1336,69.383,g
83.05,67.6599,0.181,g
40.1099,26.4934,4.0619,g
55.6335,51.8675,10.4907,g
88.7642,74.2013,0.8187,g
64.9888,59.4846,1.798,g
28.7041,-20.9076,33.5885,g
85.3814,-58.7193,1.869,g
12.9336,-7.4438,44.4625,g
58.1803,45.6919,0.625,g
19.6428,17.0838,51.0691,g
45.4666,24.4189,15.5689,g
58.0363,18.862,4.9132,g
26.3431,-5.5595,70.193,g
68.5832,56.8286,2.67,g
48.5199,41.2817,14.583,g
66.013,41.3084,2.8356,g
32.7943,16.205,4.4626,g
34.5219,-6.3176,25.801,g
13.1298,-3.9424,21.8775,g
12.4729,-8.438,19.1153,g
26.52,15.1124,82.1614,g
34.8593,25.6259,1.858,g
22.2724,5,46.1424,g
46.2024,23.32,16.2398,g
22.999,-13.5328,11.3007,g
23.807,16.856,10.378,g
48.4003,23.8349,8.0926,g
20.7636,14.4432,54.781,g
50.3838,26.9324,2.566,g
69.4928,-44.3815,6.6543,g
20.5596,20.7127,82.4568,g
39.0781,-15.2045,3.3991,g
111.314,89.5705,0.465,g
27.1373,20.5919,17.2732,g
28.8471,-16.2881,13.2881,g
15.966,-3.9839,8.014,g
42.6144,41.5894,17.82,g
33.1854,27.3907,22.632,g
77.481,-30.9218,1.751,g
109.117,78.7224,1.164,g
30.925,18.9497,6.255,g
83.4713,31.2314,3.1439,g
24.4143,19.0726,18.4088,g
34.7211,-11.5358,21.486,g
57.1182,59.8664,19.89,g
21.0856,-10.1415,4.209,g
44.9027,32.5779,2.3411,g
17.6563,-9.8571,72.368,g
88.7937,81.4294,3.9201,g
12.9938,6.4619,17.483,g
27.13,21.7103,72.7366,g
19.1548,-10.5806,0.055,g
21.6056,4.0507,28.138,g
19.8334,13.8988,39.5399,g
17.2438,6.0553,18.272,g
23.0412,-15.2217,58.5536,g
32.676,-19.9968,8.327,g
57.0788,-45.4317,1.1,g
32.6126,-23.2837,2.6807,g
20.9434,17.923,23.4769,g
13.3406,-4.1842,60.8194,g
82.365,70.2975,4.035,g
27.9625,-5.1356,6.703,g
48.0111,-42.6944,7.784,g
78.4848,-41.0307,0.13,g
23.8479,4.5911,11.4981,g
85.9475,68.2724,11.692,g
21.1123,-8.156,75.2845,g
73.9821,44.4558,12.632,g
