@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
6.7937,2.1629,65.6793,g
11.9998,2.0588,19.1153,g
23.9865,3.1012,1.1294,g
6.8481,2.1414,20.859,g
14.5052,2.7627,10.469,g
16.1589,2.9941,0.811,g
15.3443,2.4533,25.192,g
23.4997,2.9892,13.0638,g
28.3284,2.8648,10.5115,g
35.3331,4.0381,1.3186,g
23.0745,3.088,1.8163,g
13.518,2.574,75.209,g
13.5568,2.4141,3.525,g
12.7012,2.5527,52.2617,g
24.0378,3.1351,18.03,g
16.7516,2.7653,1.1868,g
16.4293,2.3793,47.746,g
32.5173,3.6431,2.662,g
10.8471,2.6835,0.083,g
23.2926,3.0492,3.6947,g
22.9117,3.3071,2.0902,g
13.5971,2.3512,24.205,g
10.693,2.2188,16.7337,g
10.3694,2.2867,29.068,g
38.7029,3.8238,2.163,g
14.36,2.8296,6.1169,g
29.7823,2.7853,45.0304,g
14.5455,2.525,21.498,g
14.4435,2.5058,10.291,g
16.5009,2.6112,24.91,g
23.2454,2.7308,1.3108,g
35.3852,3.7665,5.438,g
14.7263,2.4456,6.6615,g
14.4692,2.7275,7.8241,g
21.2692,2.6508,29.3578,g
11.4201,2.3324,8.113,g
15.0286,2.6048,2.521,g
19.7839,2.7608,85.9814,g
9.8987,2.3032,28.505,g
15.0108,2.6898,3.1073,g
25.5902,3.3228,19.1765,g
15.3068,2.6294,3.6056,g
23.4497,3.0026,9.5687,g
12.8951,2.4257,7.9672,g
10.8292,2.3522,32.589,g
11.6754,2.2589,7.2808,g
17.3634,2.6817,64.999,g
19.5177,2.6826,82.4452,g
9.8406,2.5328,8.529,g
21.3633,3.0671,2.3111,g
18.7514,2.8212,4.502,g
24.7185,3.3093,4.035,g
23.0582,3.0772,5.647,g
26.173,2.7384,3.906,g
20.1331,3.2525,7.5444,g
29.0898,3.6005,0.1989,g
11.2051,2.2095,25.446,g
19.6802,3.0032,2.2766,g
6.971,2.0512,42.201,g
21.1594,3.1461,0.221,g
24.3425,3.0382,1.92,g
17.7426,2.8932,2.825,g
12.7622,2.4108,11.478,g
6.5595,2.2844,12.686,g
33.2752,3.417,3.485,g
9.7556,2.2279,4.278,g
11.1569,2.4125,5.4233,g
11.1347,2.3608,36.6096,g
15.8857,2.9365,4.3552,g
29.5096,3.8065,5.4802,g
31.5961,2.9694,3.211,g
11.2982,2.5038,7.994,g
35.6295,3.587,7.6778,g
16.1898,2.4728,11.6565,g
7.2712,2.3021,45.7395,g
13.9772,2.8876,3.241,g
11.3279,2.5152,22.163,g
15.1394,2.4764,8.0924,g
20.7481,2.6479,15.813,g
14.7841,2.3664,42.763,g
17.0073,2.5982,0.4079,g
27.9901,3.1992,3.681,g
10.242,2.4338,44.3225,g
25.1619,3.5143,2.384,g
13.6851,2.6571,32.9639,g
45.3214,4.1312,2.297,g
10.3466,2.1761,39.441,g
43.8049,3.2549,24.157,g
16.452,2.3775,46.6248,g
18.4724,2.8331,12.9944,g
7.4589,2.1287,77.957,g
13.9391,3.0682,0.839,g
24.8614,2.8597,0.277,g
17.3477,2.8179,12.413,g
22.1223,3.1931,12.3059,g
27.3376,2.7843,24.3712,g
21.1078,3.2783,2.979,g
19.5534,2.8041,36.4581,g
7.0937,2.29,31.469,g
16.3655,2.7756,15.2554,g
30.9097,3.6512,2.4232,g
14.8798,3.1654,5.0177,g
7.274,2.0394,78.8874,g
45.5227,4.2044,1.22,g
10.7886,2.3646,9.0374,g
21.9595,3.0792,1.5703,g
8.888,2.3608,16.315,g
20.862,3.2316,3.9671,g
21.3628,3.3105,6.759,g
28.0831,3.4596,8.1299,g
18.2389,2.5798,79.591,g
11.9957,2.1222,16.29,g
23.667,3.1062,2.103,g
19.8119,2.924,3.29,g
20.9084,3.0147,3.7613,g
19.4776,2.7821,6.5,g
20.5513,3.1133,5.5697,g
17.4843,2.6812,3.1075,g
20.7916,2.7037,1.7477,g
22.2694,2.8794,2.1067,g
12.5957,2.4556,63.2473,g
10.8864,2.4713,11.566,g
13.0618,2.7868,4.379,g
14.2138,2.4281,39.776,g
12.8241,2.3971,26.0698,g
15.6343,2.2541,37.454,g
22.0529,3.3761,1.8256,g
14.2514,2.8136,2.969,g
12.3425,2.437,22.3975,g
7.3561,2.1658,20.5231,g
10.056,2.3233,35.913,g
6.9475,2.1021,24.7311,g
6.9211,2.1861,29.71,g
7.5578,2.2923,41.669,g
27.3843,3.5842,4.8624,g
28.5607,3.4166,3.953,g
24.6546,3.2783,1.5496,g
21.897,2.8943,0.933,g
10.546,2.3345,14.4,g
14.8594,2.48,24.1921,g
16.4252,2.7871,52.698,g
17.4695,2.6646,20.873,g
9.5752,2.3802,63.8383,g
27.7929,3.5964,0.6204,g
22.325,3.0828,4.1112,g
13.0592,2.3847,42.462,g
17.4115,3.0026,1.044,g
25.1165,3.6963,3.1608,g
51.6383,3.7883,4.63,g
9.9114,2.4116,67.771,g
7.2913,2.1746,40.691,g
19.2805,2.5289,1.4941,g
10.8812,2.2799,13.0028,g
12.7312,2.4057,56.616,g
6.1491,2.2393,13.913,g
24.3207,3.3863,5.866,g
10.5084,2.1931,37.201,g
27.667,3.0535,9.423,g
10.0509,2.3551,5.7711,g
21.4219,2.9926,2.19,g
12.729,2.5112,55.33,g
12.8329,2.5496,32.4323,g
20.9762,3.1905,4.382,g
17.794,3.2496,10.831,g
20.5933,2.8805,10.2623,g
19.6972,2.6857,20.123,g
14.5681,2.6609,3.226,g
22.7467,3.1982,9.526,g
10.2213,2.1523,34.281,g
33.6055,3.5673,4.687,g
17.2199,2.4669,7.4192,g
15.8885,2.4661,52.9701,g
15.3464,2.7734,5.54,g
25.6496,3.2435,11.1713,g
19.4838,2.6222,52.118,g
21.0614,2.955,5.248,g
9.3657,2.3918,11.218,g
18.5428,2.7054,4.915,g
16.4931,2.3936,43.6228,g
17.6747,3.0894,4.2321,g
22.9807,3.1635,0.343,g
15.1199,2.798,10.3,g
31.7577,3.799,0.3308,g
10.4318,2.5218,38.922,g
9.5211,2.4354,48.384,g
35.0966,3.6205,44.927,g
13.4835,2.7462,49.195,g
21.4397,2.9261,19.5075,g
0.0026,2.1538,6.6607,g
22.153,2.9661,6.372,g
19.2113,2.8887,16.6313,g
18.8047,2.8642,60.9026,g
20.5348,2.4997,33.009,g
9.7914,2.3502,23.725,g
20.1962,2.5302,24.9945,g
7.0203,2.1688,29.3485,g
13.4924,2.4609,9.201,g
26.8651,3.3754,2.8681,g
9.9603,2.2504,8.5828,g
16.9431,2.7435,7.3063,g
23.9783,2.9814,3.3652,g
22.5485,2.9782,4.73,g
16.7298,2.6304,12.565,g
20.1433,2.8971,0.955,g
7.1236,2.0354,8.9281,g
27.1422,3.3206,1.1933,g
11.7101,2.451,14.4926,g
12.6495,2.4654,9.7889,g
24.1569,2.8267,15.517,g
19.5483,2.6749,55.8954,g
13.5103,2.633,0.2733,g
14.4881,2.7582,2.063,g
11.5852,2.3181,6.335,g
22.1916,2.6753,12.4981,g
23.2053,3.2221,0.1076,g
16.6154,2.5315,72.7366,g
18.1572,2.2504,53.056,g
11.2175,2.3856,72.118,g
24.1756,3.2999,3.082,g
24.7685,3.5269,7.977,g
17.0578,2.8024,18.706,g
27.191,3.1818,10.722,g
12.8883,2.6739,17.713,g
33.8905,3.8081,3.0507,g
17.8251,3.0613,16.783,g
18.3785,2.6946,66.531,g
22.4033,3.3076,3.7247,g
36.0961,3.5828,0.42,g
10.1418,2.5676,17.0056,g
13.8846,2.5011,16.5678,g
7.3316,2.0737,73.499,g
26.9201,2.9117,0.471,g
34.1015,3.8824,1.2801,g
15.1339,2.7439,0.415,g
73.1736,4.1822,2.1215,g
9.0773,2.6937,8.473,g
19.0394,2.78,1.824,g
27.8646,3.0519,8.846,g
19.0376,2.6871,41.772,g
12.2058,2.5302,4.1031,g
10.6492,2.2577,3.033,g
11.5356,2.3541,59.1671,g
17.7204,2.6365,0.531,g
13.4809,2.4322,1.8695,g
16.0849,2.4609,11.5045,g
23.1716,3.3741,0.386,g
12.8139,2.3936,36.8528,g
16.5029,2.1987,27.951,g
10.6045,2.1021,11.929,g
16.9979,2.9784,9.699,g
14.4095,2.6154,16.9458,g
7.4891,2.1189,81.0125,g
20.0731,2.5927,23.424,g
39.923,3.6541,14.1486,g
6.9229,2.3701,29.3704,g
17.5971,3.2588,1.345,g
15.1327,2.5729,13.1609,g
12.2262,2.404,27.5944,g
12.166,2.3988,56.6,g
23.9879,2.9477,6.9991,g
13.4468,2.6799,5.669,g
10.8671,2.2529,24.772,g
16.0644,2.5563,35.602,g
15.2788,2.6753,16.4065,g
11.1795,2.1156,24.6142,g
16.7133,2.8344,2.052,g
20.251,2.6772,15.2987,g
18.9753,2.6821,6.279,g
14.8735,2.2956,17.51,g
17.5871,2.5416,61.2797,g
12.2856,2.3683,69.3995,g
16.835,2.7973,3.028,g
9.9634,2.3365,0.9856,g
28.1044,3.4551,5.1396,g
17.0511,2.679,0.4547,g
20.5569,2.5877,5.1674,g
19.1675,3.043,6.252,g
19.8427,2.7517,2.048,g
11.8236,2.3784,2.6609,g
18.0682,3.0328,4.542,g
15.5351,2.6449,0.2947,g
25.1613,3.3358,5.6543,g
30.3987,3.5726,3.1897,g
19.8294,2.666,3.559,g
10.9102,2.1123,54.248,g
18.6194,2.8552,4.875,g
36.1225,3.995,4.199,g
10.9467,2.5092,6.595,g
19.8259,3.0324,0.516,g
15.465,2.5746,21.198,g
15.5488,2.5539,16.541,g
20.083,3.3138,6.782,g
16.821,3.0366,1.9633,g
41.935,3.9138,0.809,g
16.2076,2.567,22.6203,g
10.865,2.1538,42.603,g
11.6664,2.3711,40.759,g
12.9379,2.5152,79.2185,g
12.7821,2.3253,24.006,g
14.6945,2.8859,31.4456,g
12.6356,2.3738,28.2901,g
10.5094,2.3021,60.8194,g
0,2.1222,44.9163,g
17.9343,2.5792,48.5785,g
10.6607,2.5017,15.0058,g
19.6301,2.8675,13.753,g
19.2198,2.6069,84.0563,g
12.8448,2.5099,11.572,g
13.7355,2.4208,55.1534,g
0.0029,2.0774,0.0002,g
18.346,2.918,8.966,g
11.9242,2.0314,49.895,g
15.2158,2.2934,10.5692,g
27.8934,3.6768,3.663,g
24.629,3.0116,27.4131,g
16.2288,2.9063,3.9773,g
20.0958,3.0137,4.067,g
12.2381,2.5658,13.114,g
24.8736,3.0394,0.966,g
16.4591,3.0394,2.896,g
12.2674,2.7589,5.941,g
18.6711,2.9798,13.0647,g
18.7489,2.6968,36.997,g
15.3671,2.6693,26.265,g
28.3828,3.5252,72.171,g
6.6898,2.1717,10.772,g
12.6932,2.437,59.809,g
10.9323,2.3729,79.849,g
20.0156,3.2446,8.8829,g
37.8465,3.4222,5.397,g
20.7861,3.3576,1.3687,g
18.0386,2.6651,7.4414,g
28.0417,2.7997,41.4223,g
10.5065,2.4005,20.9345,g
21.5721,3.125,0.019,g
14.429,2.4969,0.9875,g
15.6235,2.7235,15.4262,g
13.2952,2.7271,5.2729,g
17.4496,2.7536,5.178,g
21.6109,3.123,0.3713,g
21.1375,2.9112,24.765,g
13.6829,2.4864,51.7326,g
30.1529,3.0624,1.7685,g
36.7234,3.8162,1.473,g
16.0981,2.8218,4.31,g
0.0028,2.0917,8.897,g
19.3696,2.633,10.117,g
10.9349,2.2253,25.6011,g
20.0994,2.9666,4.761,g
16.0355,2.5072,3.9228,g
15.0011,2.7139,11.359,g
15.6521,2.6527,0.653,g
11.5855,2.527,23.5485,g
25.8262,3.2469,9.1708,g
20.7926,3.0368,1.3614,g
12.3055,2.3883,10.796,g
16.9852,2.6853,6.083,g
15.6202,2.7392,8.2167,g
24.1272,3.2163,0.32,g
11.2399,2.2405,53.7221,g
18.4889,3.0304,0.1562,g
26.1448,3.6148,0.4193,g
8.4604,2.3304,51.965,g
27.1405,3.4706,2.83,g
25.5407,3.3536,0.8728,g
14.003,2.7731,4.797,g
16.89,2.705,8.065,g
15.7493,2.6781,1.1657,g
18.108,2.6937,2.407,g
18.1611,2.6721,24.5664,g
16.4467,2.9489,3.9656,g
28.8761,2.9542,0.3194,g
12.4463,2.4338,86.2162,g
12.7491,2.4742,32.049,g
22.8572,3.1209,3.009,g
25.0721,2.5798,16.3955,g
26.058,3.207,3.4938,g
14.3297,2.4836,30.6401,g
17.5552,2.6871,6.2738,g
18.8131,2.8414,2.9067,g
7.2154,2.0846,32.807,g
20.0139,2.9643,15.7293,g
10.1314,2.5746,2.0775,g
15.3465,2.415,13.717,g
23.476,2.5403,3.4312,g
17.2927,2.6258,33.07,g
37.9047,3.3754,3.586,g
8.1612,2.2601,76.9508,g
16.2987,2.5746,2.6055,g
9.577,2.3664,13.935,g
26.2752,3.4956,3.491,g
17.2924,2.7388,8.9995,g
12.3608,2.5112,9.814,g
20.1009,3.0191,5.6618,g
20.7949,2.9266,10.691,g
23.4318,3.0726,3.3991,g
55.1214,4.3829,1.285,g
10.0472,2.2082,26.736,g
19.3059,2.9363,4.761,g
10.821,2.2504,70.5228,g
37.189,3.5912,5.1993,g
11.2497,2.0774,42.6363,g
22.2456,3.307,4.472,g
7.5209,2.2742,53.211,g
8.5852,2.6101,14.1441,g
7.9365,2.29,9.928,g
22.5596,3.2477,5.054,g
6.8428,2.0737,61.5734,g
23.4096,2.7767,26.9788,g
17.3431,2.6439,2.947,g
12.2087,2.3493,10.6699,g
34.5756,3.9385,8.4526,g
23.578,2.4893,8.72,g
23.1917,3.4921,2.07,g
7.3118,2.1319,9.906,g
13.3657,2.5949,1.126,g
24.5625,3.1875,0.137,g
10.9569,2.2148,82.015,g
10.343,2.3395,24.564,g
50.098,4.354,4.69,g
17.6026,2.7296,88.0136,g
21.2887,2.637,10.832,g
17.1047,2.6021,35.5329,g
12.3135,2.4771,20.868,g
16.007,3.1164,3.304,g
15.654,2.6488,18.353,g
26.2025,3.1438,5.1947,g
10.4692,2.1818,83.6327,g
0,2.2541,25.6257,g
26.1095,3.3553,8.8011,g
22.8371,3.03,0.922,g
29.2678,3.2655,1.018,g
23.1967,3.2302,4.554,g
24.2268,2.9452,6.6811,g
15.8664,2.3464,31.7295,g
10.7828,2.3997,25.087,g
15.7362,2.8341,15.31,g
21.0138,3.0799,2.2,g
20.421,3.2082,1.656,g
16.2269,2.5647,61.157,g
11.9004,2.316,17.4336,g
26.6265,3.1958,2.935,g
16.0295,2.2188,44.0604,g
15.4637,2.9143,0.366,g
11.5225,2.5581,12.6698,g
8.0648,2.2122,54.347,g
14.8267,2.4526,20.363,g
18.622,3.138,4.604,g
18.3351,2.7896,2.5841,g
10.9001,2.3531,15.9915,g
10.4427,2.2068,41.7053,g
19.3492,2.8971,11.5931,g
17.2747,2.8672,6.171,g
20.572,2.9383,15.4657,g
28.2893,2.9071,4.443,g
17.6112,2.4409,32.4415,g
10.0373,2.2999,18.6383,g
44.0252,3.2686,7.486,g
31.8348,3.5835,0.1225,g
11.6935,2.1055,7.8517,g
40.6289,4.07,3.708,g
8.9001,2.5982,1.8198,g
21.4002,3.1009,3.678,g
13.02,2.3233,16.1722,g
32.686,3.513,6.204,g
21.3973,3.1052,8.7244,g
31.4458,3.6095,2.173,g
11.013,2.2718,13.689,g
40.3365,3.9254,0.8542,g
23.8891,3.2463,9.559,g
10.7178,2.1319,43.25,g
13.3568,2.7547,6.032,g
10.5634,2.3324,62.8383,g
23.8627,3.1989,2.9285,g
21.877,3.1679,8.17,g
23.1597,3.0667,0.0796,g
11.5497,2.2788,11.428,g
31.5629,3.2075,4.428,g
20.2083,2.8831,5.332,g
21.0162,3.1784,0.6112,g
25.5388,2.873,44.2068,g
14.4623,2.8624,4.1346,g
13.6674,2.7716,6.297,g
12.5574,2.3738,15.001,g
25.2781,3.3779,1.0197,g
15.4603,2.6556,20.949,g
18.289,2.8146,3.18,g
14.3136,2.5237,1.3628,g
15.3856,2.5533,5.4377,g
25.1529,2.9724,4.7161,g
26.9708,3.0609,11.9305,g
25.388,2.9191,2.952,g
19.5815,2.5769,10.1005,g
21.6466,2.9317,1.088,g
12.2913,2.4907,26.823,g
5.9922,2.2636,11.529,g
20.5174,2.8692,68.654,g
12.6911,2.4579,24.9633,g
9.5535,2.2776,83.93,g
24.1708,3.0459,4.0389,g
20.4939,2.854,1.3098,g
11.2053,2.5099,8.288,g
34.9227,3.8675,13.7648,g
27.7213,3.0075,11.218,g
7.0838,2.3483,10.692,g
14.3729,2.4518,16.068,g
14.2856,2.5752,25.219,g
22.5707,2.9292,22.289,g
10.3282,2.372,57.769,g
14.5329,2.5641,39.691,g
7.4775,2.1287,43.7141,g
12.793,2.437,43.7446,g
22.8547,3.178,3.2454,g
16.9555,2.4579,5.222,g
21.972,3.131,1.5331,g
7.2985,2.081,74.511,g
28.6534,3.0276,21.984,g
11.2601,2.2082,40.463,g
10.5395,2.4354,50.598,g
29.2513,3.0633,34.3027,g
19.3293,2.6444,12.974,g
21.7385,2.6594,6.283,g
11.5493,2.4533,10.11,g
20.0793,2.7955,4.4742,g
10.6903,2.2467,70.33,g
18.1793,2.8624,5.559,g
14.8588,2.4082,2.9606,g
11.2268,2.2055,31.0926,g
14.2446,2.7408,9.034,g
10.6332,2.3086,16.2545,g
14.8619,2.3212,50.575,g
25.7407,2.9506,23.9858,g
12.9505,2.2201,45.055,g
9.1077,2.301,71.3503,g
19.4314,2.7973,14.3675,g
12.7629,2.472,41.8543,g
16.8473,2.7712,2.746,g
7.4209,2.2889,69.1441,g
14.7857,2.3598,2.275,g
16.3919,2.7447,17.5637,g
24.0467,3.1511,4.551,g
20.1826,2.9322,6.81,g
40.472,4.0642,0.2386,g
15.0075,2.6037,89.502,g
12.8906,2.7247,5.2825,g
16.2165,2.6781,5.2329,g
23.8176,2.7279,22.7149,g
11.9519,2.4216,0.9082,g
20.5842,3.1334,0.431,g
10.7661,2.3032,52.817,g
10.0191,2.2776,7.1928,g
1.141,2.3522,3.0299,g
17.0341,2.7589,17.2382,g
18.3309,2.8932,2.9018,g
18.7886,2.8401,1.0087,g
30.5756,3.4769,3.97,g
9.5392,2.2455,0.3141,g
12.7272,2.4691,67.167,g
20.8327,2.4893,37.548,g
18.7936,2.5058,42.79,g
51.6088,4.3048,0.013,g
31.2051,3.4099,6.1268,g
16.7535,2.841,20.2025,g
11.8352,2.6294,9.0379,g
21.5114,2.9722,2.857,g
22.156,3.0936,21.6547,g
27.9572,3.3001,15.7121,g
14.4674,2.7255,11.385,g
16.9491,2.749,16.2144,g
12.665,2.3971,64.14,g
25.6209,2.699,29.426,g
31.1568,2.8756,0.7187,g
11.5659,2.1287,16.342,g
27.5933,2.6571,66.855,g
14.4987,2.6776,7.387,g
11.1038,2.2467,0.131,g
10.6731,2.2672,6.6566,g
15.0596,2.799,9.116,g
10.5909,2.3483,13.325,g
7.1075,2.0737,0.208,g
16.3569,2.2707,27.4012,g
6.5626,2.2292,56.684,g
25.9855,3.2056,8.9195,g
14.5918,2.5955,5.9751,g
15.4887,2.4241,51.0691,g
10.6981,2.2945,13.098,g
18.7996,2.6405,6.415,g
35.1717,3.7263,0.401,g
11.5451,2.3766,34.988,g
12.5919,2.3531,23.3742,g
17.2814,2.8176,16.3615,g
9.7166,2.5211,43.291,g
11.4255,2.5391,35.861,g
20.5476,2.7623,9.545,g
29.5442,3.5244,2.2359,g
12.6207,2.699,5.647,g
12.6184,2.6107,11.726,g
34.0971,3.8268,2.127,g
11.0986,2.07,64.903,g
23.6803,2.846,26.9893,g
11.2291,2.2109,67.496,g
29.0223,2.9012,5.176,g
11.537,2.1569,76.5332,g
12.4137,2.5916,15.48,g
11.6969,2.1688,12.415,g
9.3234,2.4691,19.042,g
17.2441,2.9304,5.7442,g
33.8031,3.5301,4.523,g
9.3317,2.29,66.0914,g
26.0592,3.1635,12.9253,g
12.5733,2.5472,6.9113,g
12.3699,2.3493,15.61,g
22.0752,2.846,22.76,g
14.2416,2.9209,7.684,g
10.8343,2.4728,5.4667,g
31.6046,3.0596,18.1335,g
25.2222,3.0504,0.936,g
17.2436,2.9499,10.037,g
9.3625,2.3655,25.3875,g
30.2831,3.3527,9.2458,g
11.2221,2.3263,31.76,g
